ID1,ID2,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11
Q9C9Y3,AT3G08760.1,0.91745,0.38993,1,0.24946,0.28458,0,0.01086,0.05612,0.10246,0.08581,0.07784
Q8RY09,AT3G08780.1,0.30159,0.01199,0.27707,0.00093,0,0.01505,0.06794,0.00147,0.36113,0.56601,1
Q9SR82,AT3G08820.1,0,0.07185,0.03258,0.18129,0.01086,0.48622,1,0.2949,0.20217,0.05347,0.06683
F4IYI8,AT3G08840.2,0.04038,0.04053,0.01342,0.11298,0,0.9275,0.05359,1,0.03682,0.06989,0.06822
Q93YQ1,AT3G08850.1,0.31998,0.17235,0.30327,0.11054,0.18424,0.01163,0,0.0192,0.13197,0.14759,1
Q9SR89,AT3G08890.1,1,0.73723,0.9708,0.68613,0.99635,0.16423,0.32117,0.18613,0.23358,0.19708,0
Q9SR91,AT3G08910.1,0.475,0,0.2375,0.2,0,0,0,0,0.775,1,0.2375
Q9SR92,AT3G08920.1,0.00339,0.08924,0.02993,0.18137,0.03205,1,0.07123,0.93646,0,0.19408,0.04688
Q9SR93,AT3G08930.1,1,0.67089,0.98538,0.4809,0.54186,0.0519,0.06786,0.02801,0,0.00711,0.121
Q9XF88,AT3G08940.1,0.05262,0.02899,0.04648,0.10815,0.0273,1,0.02807,0.77067,0.01396,0.09388,0
F4IYK3,AT3G08943.1,0.29065,0.07,0.23548,0.04797,0.05608,0.00478,0.02198,0,1,0.02337,0.25376
Q8VYP0,AT3G08950.1,0.05227,0.08846,0.02327,0.31504,0.04961,0.22915,1,0.17335,0.00932,0,0.00244
F4IYK6,AT3G08960.1,0.21015,0.0745,0.15884,0.05665,0.07267,0.01926,0.0447,0,1,0.04273,0.48018
Q9SR96,AT3G08970.1,0.53609,0.80796,0.81718,0.61102,1,0.05983,0,0.02491,0.31738,0.23264,0.22656
Q9S724,AT3G08980.1,0.0405,0.0832,0.02272,0.29095,0.04136,0.60141,1,0.49847,0,0.08805,0.00384
Q9S7V5,AT3G09000.1,1,0.28153,0.82583,0.17042,0.27327,0.02853,0.05255,0.01351,0,0.15315,0.05556
Q8LF75,AT3G09010.1,0.92487,0.59594,1,0.44924,0.46802,0.1736,0.14315,0.07868,0.19848,0,0.20863
Q9S7R7,AT3G09030.1,0.65172,0.28103,0.56034,0.31207,0.2319,0.42328,0,0.41466,1,0.49397,0.67414
Q9SS82,AT3G09050.1,0.13185,0.09383,0.1315,0.16707,0.08929,0.95745,0.25392,1,0,0.15033,0.04848
Q9SS80,AT3G09070.1,0.95184,0.38178,1,0.30003,0.33682,0.03294,0.00614,0.04324,0,0.04547,0.06846
F4IYM4,AT3G09090.1,0.48011,0.78635,0.69677,0.53133,1,0.06368,0.04362,0.03719,0,0.02095,0.13467
F4IYM6,AT3G09100.2,0.0494,0.01211,0.04297,0.00795,0,0.0017,0.02612,0.02499,0.27087,1,0.36949
A0A1I9LNG4,AT3G09150.4,0,0.06897,0.04433,0.18522,0.04236,0.96552,0.08867,1,0.07389,0.03645,0.04039
A0A1I9LLB4,AT3G09180.2,0.02181,0.02993,0.02485,0.02549,0.02321,0.00571,0,0.03589,0.03918,1,0.11032
Q42112,AT3G09200.1,1,0.30084,0.76924,0.26231,0.32835,0.01832,0,0.05027,0.31575,0.27814,0.88017
F4IZV9,AT3G09250.2,0.09045,0.13302,0.0334,0.36358,0.0065,1,0,0.94561,0.13834,0.2013,0.05321
Q9SR35,AT3G09280.1,0.03456,0.00976,0.03403,0.00659,0.02532,0.00976,0.03324,0,1,0.03983,0.40623
Q9SR33,AT3G09300.1,0.28778,0.11732,0.2864,0.09869,0.09386,0.01691,0.05176,0.00638,1,0,0.24155
Q93VV0,AT3G09320.1,0.14546,0.87991,0.2777,0.39207,1,0.00322,0.04539,0,0.80951,0.01537,0.67477
Q84J81,AT3G09350.1,0.72093,0.15797,0.58763,0.11373,0.11826,0.0726,0,0.03261,1,0.15542,0.50822
A0A1I9LNM0,AT3G09360.2,0.11609,0.01874,0.07756,0.04217,0,0.05622,0.01458,0.07028,1,0.33628,0.43779
Q9SR22,AT3G09410.1,0.12493,1,0.34504,0.45903,0.93149,0.00288,0.00249,0,0.20649,0.10401,0.12857
O65719,AT3G09440.1,0.97269,0.23061,0.67557,0.24742,0.16403,0.41264,0,0.45063,1,0.14988,0.22104
Q94AA1,AT3G09470.2,0.5,0.09843,0.59055,0.0748,0.12598,0.08268,0.5,0.08268,1,0,0.76378
Q9SF54,AT3G09490.1,0.07177,0.30406,0.06799,0.41737,0.16619,0.99622,0.00567,1,0,0.35788,0.17658
Q9SF53,AT3G09500.1,0.62968,0.20568,0.49009,0.17857,0.21336,0.02211,0,0.05831,0.18106,0.23805,1
A0A1I9LQU2,AT3G09540.3,0.01752,0.05257,0,0.2406,0.00413,0.7659,0.0002,1,0.10829,0.25162,0.18882
Q9SF47,AT3G09560.1,0.35061,0.06593,0.27368,0.05167,0.04833,0.01695,0,0.02967,0.74662,0.08712,1
Q9C5T6,AT3G09570.1,0.27121,0.39142,1,0.23335,0.89837,0.04971,0.02387,0.03683,0,0.06343,0.12465
Q9SF40,AT3G09630.1,0.65429,0.22258,0.45122,0.2129,0.23369,0.03152,0,0.1021,0.19498,0.34234,1
Q1PER6,AT3G09640.1,0.18161,0.06739,0.15311,0.04877,0.05038,0.0274,0.03912,0,1,0.06095,0.25193
Q9SF37,AT3G09660.1,0.04362,0.04922,0.05257,0.05928,0.02796,0.00559,0,0.02349,0.17897,1,0.2528
Q9SF36,AT3G09670.1,0.08905,0.01773,0.12638,0.0121,0.02127,0.06757,0,0.09426,0.00605,1,0.03379
Q9SF34,AT3G09690.1,0.77014,0.99325,0.97343,0.77568,1,0.22794,0.07544,0.20109,0,0.0309,0.03445
Q9SF33,AT3G09700.1,0.06034,0,0.02778,0.2251,0.03352,1,0.74234,0.77299,0.36973,0.0249,0.08956
Q9SF32,AT3G09710.1,1,0.37495,0.88845,0.29002,0.38082,0.06888,0,0.04971,0.06223,0.10802,0.15225
Q84TG1,AT3G09720.1,0.00054,0.00628,0.00868,0.0018,0.00437,0.00018,0,0.02866,0.11997,1,0.48456
Q93VI0,AT3G09735.1,0.4848,0.75608,0.69339,0.60714,1,0.05205,0.04331,0.0228,0,0.04331,0.03002
Q9SF29,AT3G09740.1,1,0.55715,0.82536,0.52826,0.36816,0.0723,0.04719,0.07293,0,0.08659,0.05159
Q940P1,AT3G09760.1,1,0.45503,0.99613,0.41534,0.38146,0.05331,0.00104,0.00491,0.03959,0,0.04266
Q9S752,AT3G09770.1,1,0.5824,0.93846,0.38998,0.40998,0.04344,0,0.08173,0.18746,0.11221,0.10745
Q39256,AT3G09790.1,0.33615,0.20308,0.33317,0.24081,0.27061,0,0.01589,0.06554,1,0.36892,0.76862
Q84LG4,AT3G09800.1,0.28812,0.06076,0.17496,0.06156,0.05111,0.01747,0,0.04525,1,0.53802,0.44647
Q8LG77,AT3G09810.1,0.04406,0.03558,0.02501,0.22746,0.02766,0.57261,1,0.5066,0.02216,0.10318,0
Q9SF85,AT3G09820.1,0.27051,0.06266,0.21238,0.04767,0.05364,0.00657,0.02185,0.00181,1,0,0.23734
Q9SF86,AT3G09830.1,0.7667,0.31523,0.77694,0.28183,0.23241,0.03161,0,0.03117,0.42609,0.12378,1
P54609,AT3G09840.1,0.44097,0.05386,0.31866,0.03223,0.04809,0.02509,0,0.01614,1,0.04788,0.59489
Q9SF87,AT3G09850.1,0.19991,0.03191,0.17504,0.03144,0.08306,0,0.07367,0.03238,0.30971,0.19474,1
Q6IDB3,AT3G09860.1,0.10114,0.36966,0.07692,0.61254,0.12037,1,0.05912,0.98219,0,0.21795,0.03134
O04376,AT3G09880.1,1,0.33264,0.8517,0.25796,0.2376,0.04334,0,0.13943,0.95979,0.66475,0.85744
Q8LDN2,AT3G09890.1,0.64353,0.17941,0.48176,0.16294,0.14059,0.04,0,0.02059,1,0.01176,0.13353
Q9SF91,AT3G09900.1,0.87141,0.60492,1,0.45843,0.65089,0.05629,0.06593,0.04045,0.1298,0,0.08125
Q9SR62,AT3G09970.1,0.17362,0.08239,0.15119,0.05273,0.08185,0.00065,0.01542,0,1,0.04055,0.19519
Q8RXZ8,AT3G09980.1,0.93663,0.50202,1,0.35803,0.45236,0.01364,0,0.01647,0.03696,0.1987,0.0951
Q9SR67,AT3G10020.1,1,0.23117,0.72156,0.22545,0.24831,0.02078,0,0.0426,0.40987,0.17974,0.21558
Q9SR68,AT3G10030.2,0.03063,0.03391,0.01239,0.02864,0.01995,0.02664,0,0.04573,0.08662,1,0.12281
Q8RWY5,AT3G10040.1,0.05952,0.05769,0.05311,0.08242,0.05861,0.42125,0,0.47253,0.17766,1,0.25916
Q9ZSS6,AT3G10050.1,0.01231,0.02578,0.00261,0.08886,0,0.86725,0.02391,1,0.01371,0.07315,0.0043
Q9SR70,AT3G10060.1,0.0318,0.0106,0.04426,0.06733,0.04364,0.96322,0.07419,1,0.02556,0.25873,0
Q9SR71,AT3G10070.1,0.01181,0,0,0,0,0,0,0,0.06526,1,0.20572
Q9SR72,AT3G10080.1,0.36905,0.72665,0.69417,0.51939,1,0,0.00267,0.02541,0.12187,0.14308,0.40172
Q9SR73,AT3G10090.1,1,0.16061,0.74335,0.09929,0.16224,0,0.03093,0.04015,0.18177,0.2127,0.76397
A0A1I9LRE4,AT3G10110.4,0.04445,0.09825,0.03165,0.27863,0.05652,0.38792,1,0.32153,0,0.00309,0.00846
Q9SR77,AT3G10130.1,0.03219,0.03837,0.02624,0.09906,0.0242,1,0.03429,0.93517,0,0.03732,0.01604
F4J2K2,AT3G10160.1,0.18452,0.05159,0.11905,0.1875,0,0.37698,1,0.39038,0.13938,0.51786,0.05655
F4J2K4,AT3G10180.1,0.69586,0.34554,0.44745,0.16879,0.25796,0.06529,0,0.09076,1,0.7086,0.21975
Q9SS31,AT3G10190.1,0.97469,0.429,1,0.28904,0.34487,0.02289,0.00279,0.02578,0.03387,0,0.0228
Q67Z52,AT3G10220.1,0.84017,0.34509,0.73808,0.25404,0.28597,0.02621,0,0.03922,1,0.55893,0.43496
Q38933,AT3G10230.1,0.04747,0.10482,0.03562,0.17583,0.03266,0.93405,0.0061,1,0.00471,0,0.01034
Q9SS37,AT3G10260.1,0.86602,1,0.95618,0.75017,0.97155,0.08236,0.09842,0.06584,0,0.02271,0.07846
A0A1I9LTQ6,AT3G10270.2,0.02652,0.05688,0.01375,0.2109,0.03101,0.53427,1,0.51119,0.00565,0.09949,0
F4J2M3,AT3G10300.5,0.27014,0.23492,0.21348,0.18407,0.08637,0.0294,0,0.15743,0.69587,1,0.16417
Q9SS43,AT3G10320.1,0.008,0.29333,0.2,0.21333,0.57867,0.79467,0.17067,1,0.14133,0.01067,0
Q9SS44,AT3G10330.1,0.11514,0.0831,0.08408,0.08747,0.07792,0.01473,0,0.06721,0.44975,1,0.86496
A1L4Y1,AT3G10350.1,0.01804,0.02435,0.01533,0.07675,0.01218,0.90435,0.01589,1,0,0.04009,0.00607
Q9SS47,AT3G10360.1,1,0.24179,0.74328,0.19104,0.21791,0,0.24179,0.08955,0.7194,0.84478,0.8597
Q9SS48,AT3G10370.1,0.04736,0.09829,0.03164,0.31973,0.05222,0.55821,1,0.45849,0,0.02611,0.00117
Q93YU5,AT3G10380.1,1,0.35423,0.9535,0.25424,0.2952,0,0.0041,0.01486,0.07947,0.05937,0.26576
A0A1I9LNW7,AT3G10390.2,0,0.76877,0.17718,0.5015,0.68168,0.63363,0.19219,0.59159,0.21021,1,0.78078
P32826,AT3G10410.1,0.46308,0.54827,0.54614,0.38303,0.61138,0.11586,0,0.14343,1,0.06923,0.36832
F4J3R7,AT3G10420.2,0.06848,0.01726,0.04729,0.11239,0,0.87757,0.27851,1,0.10976,0.08574,0.06684
F4J3S3,AT3G10450.2,0.58012,0.75191,0.80639,0.47489,0.94587,0.03248,0.0575,0,1,0.02538,0.36362
F4J3S6,AT3G10480.3,0.04599,0.02055,0.02446,0.12329,0,0.14579,0.63209,0.14971,0.08708,1,0.21722
A0A178VCG8,AT3G10490.3,0.06806,0.02358,0.02197,0.0343,0.01608,0.01233,0,0.04448,0.0895,1,0.26956
A0A1I9LNH5,AT3G10527.1,1,0.74131,0.93162,0.85812,0.98348,0.34416,0.16296,0.32251,0,0.18519,0.14986
Q9LPP3,AT3G10530.1,0.06748,0,0.01963,0.0454,0.00736,0.49693,0.21227,0.51288,0.07975,1,0.39387
Q4V3C8,AT3G10540.1,0.92671,0.39251,1,0.2785,0.44137,0,0.00651,0.00163,0.25733,0.47883,0.71661
F4J3T8,AT3G10550.1,1,0.16393,0.76503,0.24408,0.19308,0.04189,0,0.13297,0.08743,0.13661,0.68852
A0A1I9LSU4,AT3G10572.2,0.0902,0.63873,0.10833,1,0.23529,0.64706,0.17451,0.78529,0.07598,0.05245,0
Q9CAF2,AT3G10620.1,0.45603,0.28013,0.4886,0.56678,0.11075,0.80456,1,0.63192,0.2443,0.24104,0
Q9LPN6,AT3G10630.1,0.53024,0.76588,0.75723,0.52487,1,0.07195,0.08705,0.03422,0,0.02386,0.03617
Q9LPN5,AT3G10640.1,0.74037,0.28601,0.61749,0.27386,0.23186,0.01805,0,0.07116,0.4495,0.24818,1
Q9CAF4,AT3G10650.1,0.04709,0.02061,0.03042,0.02224,0.01859,0,0.00427,0.02638,0.25549,1,0.08705
Q9CAF5,AT3G10670.1,0.04953,0.07628,0.04413,0.15363,0.04324,0.9093,0.04072,1,0,0.04945,0.02608
Q9S732,AT3G10680.1,0.21534,0.03419,0.17923,0.03227,0.05687,0.00639,0.02524,0,0.67732,0.06933,1
Q9CAF6,AT3G10690.1,0.03369,0.06322,0.01249,0.24238,0.03538,0.68333,1,0.62296,0.01609,0.07329,0
A0A1I9LP31,AT3G10700.2,0.47767,0.11721,0.40457,0.07055,0.10806,0,0.01907,0.00117,1,0.10097,0.28564
Q9SG79,AT3G10730.1,0.14575,0.2385,0.21438,0.31421,0.25421,0.31371,0.16917,0.2211,0,1,0.02922
Q9SG80,AT3G10740.1,0.33949,0.39591,0.36994,0.28575,0.37175,0.04138,0,0.17221,0.72616,1,0.14001
Q9SG86,AT3G10800.1,0.89254,0.82456,0.83289,0.71404,1,0.47982,0.12939,0.51535,0,0.13289,0.00833
O24496,AT3G10850.1,0.26531,0.09498,0.21847,0.06797,0.08107,0.01367,0.03257,0,1,0.04491,0.22389
F4J4Z7,AT3G10915.6,0.8473,0.75978,1,0.54469,0.88082,0.07821,0.08566,0,0.17691,0.04655,0.07263
O81235,AT3G10920.1,0.02423,0.03626,0.0175,0.16189,0.02962,0.29689,1,0.26318,0.04076,0.0031,0
Q9SRK5,AT3G10940.1,0.0339,0.06166,0.01104,0.1986,0,0.93008,0.03055,1,0.14429,0.07081,0.0591
Q9SRK7,AT3G10960.1,1,0.51559,0.88649,0.34544,0.38661,0.03922,0.02311,0.02229,0,0.01012,0.04771
F4J510,AT3G10970.1,0.33701,0.36353,0.39044,0.38715,0.24932,0.90941,0.0362,1,0,0.34708,0.09079
Q8W4N1,AT3G10980.1,0.88609,0.48546,1,0.33396,0.47643,0.01092,0.00514,0,0.02761,0.21533,0.14226
Q9SRL3,AT3G11030.1,0.13828,1,0.17856,0.55825,0.7227,0.15297,0.03889,0.14761,0,0.08753,0.24657
A0A1I9LSS8,AT3G11040.3,0.58074,1,0.90618,0.70441,0.96926,0.15941,0.38015,0.10721,0.19485,0,0.1225
Q9SRL5,AT3G11050.1,0.00449,0.03697,0.0038,0.08431,0,0.73946,0.11092,1,0.09502,0.29267,0.24153
Q9SRL6,AT3G11070.1,0.04737,0.10189,0.03315,0.28227,0.05289,0.4288,1,0.35437,0.00453,0.02427,0
Q8VZI9,AT3G11100.1,0.14902,0.02391,0.07344,0.12425,0.01537,0.80288,0,1,0.0158,0.42884,0.1271
Q0WNJ6,AT3G11130.1,1,0.23984,0.61556,0.25869,0.18265,0.11501,0,0.14371,0.36273,0.27434,0.2144
P46310,AT3G11170.1,0.14065,0.24865,0.09439,0.41709,0.0983,1,0.07555,0.9571,0,0.07107,0.06249
Q9SRM4,AT3G11200.1,0.01265,0.00357,0.00793,0.00126,0.00283,0.00415,0,0.02981,0.20392,1,0.10792
Q9C778,AT3G11220.1,0.51673,0.12883,0.41932,0.11012,0.1273,0,0.03132,0.01678,0.43528,0.46853,1
A8MQA7,AT3G11230.2,0.26923,0.12814,0.18903,0.07255,0.10226,0.00766,0,0.04047,0.47393,0.51604,1
P57691,AT3G11250.1,1,0.21831,0.88028,0.16479,0.23803,0.05634,0.03944,0.00563,0.19437,0.00141,0
Q9C774,AT3G11270.1,0.4195,0.07816,0.34046,0.06762,0.08285,0,0.03747,0.02488,0.57904,0.12002,1
Q5XF09,AT3G11320.1,0.12409,0.79765,0.21878,0.44809,1,0.36882,0.61537,0.2281,0,0.0367,0.09874
Q8VYG9,AT3G11330.1,1,0.22219,0.70385,0.17302,0.18981,0,0.00327,0.01372,0.80129,0.04227,0.25727
Q9C768,AT3G11340.1,0.15584,0.04888,0.15411,0.0506,0.08338,0.023,0.02128,0,1,0.0207,0.66878
Q8W115,AT3G11397.1,0.52936,0.73544,0.81765,0.3862,1,0.04389,0.06181,0.01212,0.03647,0,0.34009
F4J6A1,AT3G11400.2,0.87155,0.13866,0.53945,0.14931,0.13228,0.0303,0,0.07067,0.68952,1,0.98412
Q9CAY4,AT3G11420.1,0.38763,0.52971,0.94939,0.26261,1,0.02099,0.04855,0.01743,0,0.12127,0.11537
F4J6A8,AT3G11450.1,0.26109,0.17801,0.21203,0.11489,0.16741,0.00025,0.00542,0,0.57298,0.25444,1
Q9CAY1,AT3G11460.1,0.0098,0.10294,0.03431,0.16667,0.0768,0.27778,1,0.30556,0.0768,0.10784,0
Q9CAX8,AT3G11490.1,0.17657,0.41584,0.29208,0.28218,0.28218,0,0.20297,0.18482,1,0.40924,0.73597
Q9CAX7,AT3G11500.1,0.04112,0.02486,0.06316,0.02567,0.03696,0,0.06276,0.02486,0.50504,1,0.76562
Q9CAX6,AT3G11510.1,1,0.23173,0.70614,0.25877,0.2712,0.04678,0,0.05556,0.07749,0.67836,0.59211
A0A178VGR9,AT3G11530.3,0.79169,0.54555,1,0.41023,0.59297,0.13053,0,0.16036,0.05914,0.21364,0.52904
Q8H0W4,AT3G11560.2,0.04297,0.08804,0.03528,0.1924,0.0423,0.91836,0.0805,1,0,0.16769,0.0199
Q9CAW9,AT3G11590.1,0.9976,0.40342,1,0.4109,0.30644,0.25835,0,0.21266,0.68581,0.1066,0.05049
Q0WPD9,AT3G11620.1,1,0.94616,0.8143,0.96931,0.76642,0.3889,0.17754,0.336,0,0.07566,0.0343
Q96291,AT3G11630.1,0.03485,0.07354,0.01992,0.1699,0.00534,0.88986,0.04619,1,0.02927,0.04812,0
Q9SRN1,AT3G11650.1,0.47736,0.52911,0.47607,0.39909,0.337,0.84088,0.0401,1,0,0.15071,0.09185
Q9SRN0,AT3G11660.1,0.85534,1,0.86284,0.68631,0.90196,0.09188,0,0.11894,0.26226,0.06483,0.1902
Q9S7D1,AT3G11670.1,0.16615,0.06755,0.15383,0.10216,0.02157,0.37639,0.02441,0.41835,1,0,0.13795
Q9ZPI1,AT3G11710.1,0.49629,0.08816,0.34071,0.07932,0.07749,0,0.02832,0.01097,1,0.42289,0.73543
Q9SF25,AT3G11720.1,1,0.26214,0.76755,0.22798,0.21396,0.15731,0.00818,0.16762,0.05957,0,0.00681
Q9ZRE2,AT3G11730.1,0.58706,0.62327,1,0.36919,0.90974,0.03476,0.04177,0.03438,0.16123,0,0.10352
Q9SF23,AT3G11750.1,0.33681,0.24216,0.38485,0.17289,0.30661,0.02972,0.07911,0,1,0.01225,0.21341
Q9SF21,AT3G11770.1,0.06638,0.03413,0.05874,0.03065,0.03302,0.00263,0,0.01986,1,0.29194,0.23319
Q9SF20,AT3G11780.1,0.24285,0.28036,0.27026,0.22073,0.25679,0.13104,0,0.34984,1,0.75355,0.10219
Q94AI8,AT3G11800.1,0.8562,0.74348,1,0.49754,0.57201,0.04725,0.04597,0.02276,0,0.00839,0.03107
Q9ZSD4,AT3G11820.1,1,0.4346,0.84931,0.40196,0.40882,0.04597,0,0.05163,0.13315,0.06753,0.0789
Q9SF16,AT3G11830.1,1,0.15527,0.75759,0.10051,0.15594,0,0.00526,0.0323,0.76922,0.99628,0.38508
Q9SF11,AT3G11880.2,0.71519,0.87562,0.85634,0.66817,1,0.12295,0.10367,0.06427,0,0.18888,0.04927
Q9SF09,AT3G11900.1,1,0.31461,0.88187,0.28182,0.38018,0.05231,0.03881,0.02893,0.03568,0,0.50289
F4J7I2,AT3G11910.2,0.37188,0.08018,0.30721,0.05145,0.07248,0.00028,0.03469,0,1,0.1739,0.42868
F4J8J7,AT3G11930.1,1,0.20748,0.81745,0.16262,0.18162,0.08847,0,0.07632,0.11963,0.08006,0.24019
P51427,AT3G11940.1,0.66158,0.31021,0.55991,0.20959,0.29362,0.00767,0,0.03723,0.26494,0.21745,1
F4J8K0,AT3G11945.2,0.14441,0.28587,0.19799,0.24388,0.19503,1,0.07487,0.97102,0,0.04743,0.03702
Q9SF04,AT3G11950.1,1,0.1991,0.68595,0.17581,0.18783,0,0.04433,0.02179,0.12472,0.12998,0.52367
Q84R20,AT3G11960.1,0.23212,0.06605,0.18722,0.05773,0.05631,0.05037,0,0.08458,0.81088,1,0.43858
F4J8K6,AT3G11964.2,0.00842,0.00873,0.01102,0.00881,0.00862,0.03518,0,0.07083,0.12711,1,0.21974
F4J8L1,AT3G12010.1,0.92307,0.56524,1,0.27155,0.61778,0.00316,0.00804,0,0.03194,0.05618,0.42946
F4J8L3,AT3G12020.1,1,0.27527,0.90264,0.21357,0.23758,0.0291,0.1571,0.03036,0,0.11495,0.09897
Q9LHL8,AT3G12030.1,0.42596,0.71519,0.62786,0.44667,1,0.06926,0.08258,0.04162,0,0.03028,0.03265
Q9LHL7,AT3G12050.1,0.58303,0.10204,0.41294,0.08269,0.07933,0.01149,0.01045,0,1,0.03674,0.27576
B5X565,AT3G12080.1,0.03462,0.10124,0.04884,0.10387,0.09097,0.85519,0.01501,1,0.00803,0.2242,0
Q6ICY4,AT3G12100.1,0.63753,0.72263,0.84499,0.52243,1,0.0752,0.12731,0.01781,0,0.03727,0.06893
P53496,AT3G12110.1,1,0.48722,0.89373,0.41057,0.27642,0.03659,0.00523,0.03484,0,0.2381,0.13008
P46313,AT3G12120.1,0.64756,0.93615,0.7992,0.77365,1,0.07726,0.14179,0.0388,0,0.15189,0.08567
Q9C7C3,AT3G12130.1,0.0685,0.0129,0.04643,0.03898,0.01777,0,0.00516,0.06678,0.19776,1,0.20264
Q9C7C4,AT3G12140.1,0.06203,0,0.06579,0.01786,0.00658,0.08459,0.04699,0.125,0.01692,1,0.0235
Q9LH52,AT3G12145.1,0.00739,0.02896,0,0.01972,0.02588,0.01232,0.05299,0.07394,0.25693,1,0.36907
Q9LHI7,AT3G12200.1,1,0.34045,0.89011,0.23018,0.32198,0,0.00693,0.02098,0.21709,0.10662,0.27521
Q9C7D5,AT3G12210.2,0.08094,0.03386,0.0935,0.037,0.03879,0,0.01233,0.01973,0.89821,0.15157,1
Q39140,AT3G12250.1,0.01783,0.23868,0.01235,0.25926,0.04252,0.10837,0.21536,0.1701,0.10151,1,0
Q9LHI0,AT3G12260.1,0.01706,0.05097,0.00261,0.27601,0.01861,0.43025,1,0.33371,0.00153,0.0079,0
Q0WVD6,AT3G12270.1,0.29474,0.07341,0.23752,0.03414,0.05587,0,0.02024,0.01026,1,0.03981,0.24723
F4J8Q4,AT3G12280.2,0.05762,0.00789,0.02011,0.028,0,0.0326,0.00669,0.05945,0.08965,1,0.08045
Q9LHH7,AT3G12290.1,0.35347,0.09941,0.29063,0.06826,0.08385,0.00418,0.01873,0,1,0.19105,0.32589
Q93ZI1,AT3G12300.1,0.1348,0.18019,0.15956,0.14443,0.15818,0.09491,0,0.14305,0.40165,1,0.62036
Q9LHH3,AT3G12345.1,0.01959,0.04032,0,0.14977,0.00984,0.9424,0.03875,1,0.06682,0.10494,0.06452
A0A178V8T3,AT3G12360.2,0.87297,0.48905,1,0.30148,0.4644,0.03941,0.07773,0.0285,0,0.03046,0.08354
Q9LHH1,AT3G12370.1,0.02371,0.03719,0.01689,0.18865,0.0252,0.4817,1,0.39155,0,0.05489,0.00032
Q940Z2,AT3G12380.1,0.04296,0.02487,0.03674,0.02205,0.00452,0.06953,0,0.09327,0.33296,1,0.12323
Q9LHG9,AT3G12390.1,1,0.16916,0.78832,0.13543,0.18596,0.01601,0.01155,0,0.61102,0.08268,0.65157
A0A1I9LRG2,AT3G12400.3,0.663,0.24826,0.60414,0.22901,0.21049,0.05831,0,0.09736,1,0.43491,0.51283
Q9LHG7,AT3G12410.1,0.15063,0.1125,0.13125,0.10188,0.07,0.03063,0,0.07563,0.22938,0.2325,1
Q9LHG2,AT3G12460.1,0.05388,0.32171,0,0.33914,0.18067,0.96672,0.13629,1,0.11569,0.7607,0.16323
Q8H0X6,AT3G12490.2,1,0.54635,0.93412,0.36001,0.57508,0.0145,0.0376,0,0.399,0.02841,0.35804
P19171,AT3G12500.1,0.139,0.21638,0.1835,0.14402,0.26098,0.1079,0.05976,0.1458,1,0,0.16972
Q9LHF8,AT3G12510.1,1,0.21253,0.60626,0.15436,0.18233,0.01454,0.03579,0.02461,0,0.52013,0.11857
Q8GYH8,AT3G12520.1,0.64969,0.98453,0.77154,0.50762,1,0.01309,0.18325,0.00357,0.09472,0,0.44241
Q9LHA8,AT3G12580.1,1,0.24865,0.76171,0.20739,0.21806,0.01259,0,0.0144,0.89431,0.36832,0.22789
F4J9U2,AT3G12590.1,1,0.29857,0.89974,0.21928,0.19025,0,0.03263,0.01,0.22941,0.17248,0.41744
Q9LHK1,AT3G12600.1,0.16298,0.0786,0.15559,0.0536,0.07513,0,0.02449,0.00082,1,0.00403,0.13816
Q9LHJ9,AT3G12620.1,0.94586,0.45704,1,0.29863,0.41169,0.04919,0.06563,0.05621,0,0.04471,0.04871
Q9LTX1,AT3G12640.2,0.03561,0,0.03753,0.00243,0.00525,0.00243,0.00564,0.04867,0.29153,1,0.09107
Q9LTX0,AT3G12650.1,0.03621,0.09099,0.02563,0.23697,0.05479,0.26351,1,0.19719,0.00252,0,0.00408
Q9LTW8,AT3G12670.1,0.47439,0.07195,0.35173,0.04386,0.07841,0.01017,0,0.02783,1,0.47081,0.42549
Q9LTW4,AT3G12700.1,0.12346,0.25378,0.20701,0.15963,0.28206,0,0.01917,0.00576,0.48085,0.0605,1
Q9LTW0,AT3G12740.1,0.89701,0.62392,1,0.49267,0.64367,0.0655,0.05522,0.04575,0,0.02542,0.17788
Q9LTV9,AT3G12760.1,0.51439,0.12941,0.39368,0.10727,0.11923,0,0.03733,0.01564,1,0.6317,0.91279
Q9LTV8,AT3G12770.1,0.01978,0.06799,0.04203,0.20684,0,0.52369,1,0.43057,0.04162,0.24104,0.18706
Q9LD57,AT3G12780.1,0.04936,0.04548,0.0275,0.15722,0,0.88288,0.02659,1,0.14614,0.12453,0.02148
Q9LTV6,AT3G12800.1,0.02642,0.27425,0.01654,0.69548,0.06367,0.68652,0.19236,1,0,0.06338,0.01327
Q9LTV0,AT3G12860.1,0.00334,0.00279,0.0034,0.00225,0,0.00953,0.01342,0.03123,0.03584,1,0.06488
Q9LDH9,AT3G12870.1,0.58012,0.9261,0.57423,0.51341,0.54349,0.39241,0,1,0.00965,0.19882,0.18051
F4JB05,AT3G12915.1,0.29982,0.03364,0.2462,0.032,0.02722,0.00962,0,0.01827,1,0.4771,0.53088
Q9LDM2,AT3G12990.1,0.01243,0,0,0,0,0,0,0.03671,0.34162,1,0.17288
