ID1,ID2,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10
O81838,AT4G27350.1,0.32317,0.6419,0,0.03298,0.63351,0.18877,0.03282,0.0436,1,0.21049
A0A1P8B968,AT4G27340.2,0,0.06695,0.2719,1,0.03578,0.03299,0.45771,0.86019,0.06885,0.00272
Q8L4N1,AT4G27320.1,0.12694,1,0,0.02807,0.33644,0.19144,0.36079,0.00039,0.82558,0.07452
Q6NQE2,AT4G27270.1,0.28056,0.83144,0.04065,0.02075,0.58272,0.00938,0.03098,0,1,0.17965
O81826,AT4G27230.1,0.04215,0,0.02472,0.27877,0.09281,0.01522,1,0.42004,0.03789,0.02488
P46864,AT4G27180.1,0.26714,0.7565,0.01182,0,0.89598,0.1182,1,0.0922,0.89598,0.37352
Q94C53,AT4G27120.1,0.76593,0.7732,0.09271,0,1,0.04007,0.42928,0.00801,0.78653,0.65272
Q9T043,AT4G27090.1,0.11695,0.61729,0,0.07478,0.21239,0.44123,1,0.03329,0.46865,0.0679
F4JIR2,AT4G27080.2,0.70879,0.17813,0.07783,0,1,0.01793,0.1381,0.07271,0.49864,0.6709
P25269,AT4G27070.1,0.01101,0.04924,0.03887,1,0.05442,0.37707,0.18465,0.84451,0.05086,0
Q9T041,AT4G27060.1,0.19905,0.94635,0.0033,0.03175,0.48239,0.10364,0.48784,0,1,0.13172
Q5M759,AT4G27040.1,0.14925,0.80233,0.01311,0.01638,0.40626,1,0.95522,0,0.83109,0.08373
Q9SZ41,AT4G27020.1,0.35712,0.34379,0.20053,0,0.6303,1,0.06065,0.08693,0.52704,0.31675
F4JVU6,AT4G27010.1,0.00139,0.04568,0.00466,0.02556,0.06523,0.04023,1,0.01624,0.07361,0
Q93W34,AT4G27000.1,0.01378,0.39125,0.07173,0.03816,0.13742,0.09554,1,0.02362,0.34359,0
Q501F5,AT4G26980.1,0,1,0,0,0.62857,0.8,0,0.54286,0.88571,0
Q94A28,AT4G26970.1,0.00384,0.03115,1,0.42545,0.03071,0.02872,0.00618,0.51843,0.01246,0
Q8RXY1,AT4G26965.1,0.01358,0.01967,1,0.20671,0.02108,0.18334,0.02021,0.24662,0.00331,0
Q8LEJ9,AT4G26940.1,0.85719,0.14437,0.12647,0,1,0.02841,0.21656,0.05034,0.36626,0.83789
Q8H107,AT4G26910.1,0.01505,0.00042,1,0.31947,0.0311,0.00772,0.09116,0.39872,0,0.00562
Q9SZ30,AT4G26900.1,0.0067,0.0194,0.01534,1,0,0.06126,0.30175,0.96075,0.02271,0.00671
Q8H104,AT4G26870.1,0.06935,0.68954,0,0.02427,0.22896,0.32198,1,0.00934,0.55746,0.03989
Q8LB47,AT4G26780.1,0.03104,0.11993,1,0.71778,0.07836,0.01487,0.01352,0.59214,0.0938,0
Q8LEG3,AT4G26760.1,0.1278,0.86368,0.02875,0,0.51864,0,0.06496,0,1,0.11289
Q9SZ15,AT4G26750.1,0.15128,1,0,0.04369,0.40751,0.05105,0.65298,0.00044,0.78768,0.12636
P48529,AT4G26720.1,0.02649,0.32728,0.08332,0.03213,0.12031,0.43632,1,0.06336,0.27813,0
Q9SZ11,AT4G26690.1,0.42063,0.24166,0.04944,0,1,0.57875,0.0974,0.04257,0.7489,0.42713
Q94EH2,AT4G26670.1,0.25477,0.02912,0.04789,1,0.10545,0,0.11282,0.78068,0.05161,0.15743
Q8W569,AT4G26650.1,0.5288,0.5229,0.05351,0,0.66531,1,0.93923,0.02404,0.49841,0.5551
Q9SUA1,AT4G26630.1,0.00292,0.02478,0,0.06224,0.02885,0.20462,1,0.04344,0.03493,0.002
Q8LFZ9,AT4G26620.1,0.02026,0.12104,0,0.01785,0.05874,1,0.22591,0.0255,0.09129,0.01545
Q9SUA3,AT4G26610.1,0.13012,0.60246,0,0.06814,0.21363,0.854,1,0.0625,0.51025,0.06609
A0A1P8B458,AT4G26600.3,0.00084,0.00241,0.0092,0.01145,0.02968,0.10493,1,0.00967,0.01883,0
Q8LEM7,AT4G26570.1,0.16715,1,0.06824,0.04719,0.29478,0,0.03515,0.03237,0.65843,0.09526
A0A1P8B637,AT4G26555.2,0,0.01268,0.05742,1,0.02461,0.27293,0.05145,0.70395,0.02237,0.01119
A0A1P8B639,AT4G26550.2,0.72664,0.53487,0.03208,0,1,0.88842,0.00209,0.04324,0.64644,0.80265
O65583,AT4G26510.1,0.01904,0.4925,0.00025,0.00561,0.13312,1,0.7564,0,0.36032,0.00555
Q84W65,AT4G26500.1,0.00797,0.0246,0.07257,1,0,0.08716,0.01104,0.96592,0.02747,0.01423
Q8GXA4,AT4G26455.1,0.225,0.07774,0.10244,0.01982,0.32012,0,1,0.07988,0.13841,0.23293
P0CB21,AT4G26450.1,0.01178,0.12827,0,0.02618,0.1034,0.15052,1,0.04843,0.15183,0.02225
Q8W1P0,AT4G26430.1,0.06505,0.63002,0,0.04867,0.1983,0.39959,1,0.05213,0.47393,0.04316
Q84K90,AT4G26410.1,0.06934,0.02134,1,0.16605,0.05589,0,0.01248,0.20503,0.02604,0.03021
Q93XY7,AT4G26370.1,0,0.01083,0.07369,0.82277,0.03545,0.10058,1,0.6843,0.02602,0.00716
Q7DLG4,AT4G26300.4,0.02933,0.51466,0.09678,0.2669,0.16255,1,0.16398,0.24856,0.42802,0
Q94AA4,AT4G26270.1,0.0466,0.60337,0,0.01611,0.23692,0.49221,1,0.008,0.51049,0.03893
Q8RXC0,AT4G26240.1,0.72231,0.36739,0.13255,0.02472,1,0,0.08181,0.05203,0.58022,0.67416
Q9STR3,AT4G26210.1,0.07502,0.01192,1,0.15062,0.05935,0.00047,0,0.19508,0.00753,0.03669
F4JU71,AT4G26190.1,0.00363,0.04231,0.01846,0.02139,0.03346,0.02887,1,0.01444,0.04973,0
F4JU70,AT4G26180.1,0.05798,0.02923,1,0.29229,0.05031,0,0.04001,0.37446,0.02851,0.04887
Q8LEK4,AT4G26160.1,0,0.01394,0.01187,0.95639,0.00155,0.08194,0.1631,1,0.01652,0.00994
Q9SZI4,AT4G26130.1,0.64377,0.84659,0.14013,0.07112,0.91852,0,0.18144,0.04066,1,0.53378
B3H684,AT4G26110.2,0.05528,0.46843,0,0.01143,0.19669,0.60739,1,0.00487,0.45944,0.02147
P42158,AT4G26100.1,0.40408,0.85361,0.03887,0.01473,0.66865,0.0558,0.37586,0,1,0.26364
Q42484,AT4G26090.1,1,0.00094,0.15192,0.2929,0.44295,0,0.45796,0.67584,0.06783,0.87715
Q9SZH4,AT4G26000.1,0.00093,0.01077,0.02776,0.00685,0.0263,0.2946,1,0.01028,0.02395,0
A4GNA8,AT4G25970.1,0.19078,0.98181,0.00033,0.01498,0.39747,1,0.06237,0,0.78862,0.12927
Q940G5,AT4G25900.1,0.13327,0.04554,0.00502,0,0.32438,0.12514,1,0.01055,0.17199,0.14386
Q9SVZ6,AT4G25890.1,0.01702,0.15907,0,0.00604,0.06698,1,0.32295,0.01194,0.13382,0.00673
Q9C5E7,AT4G25880.1,0.11481,1,0,0.05923,0.2738,0.19499,0.63349,0.04123,0.73212,0.05672
Q9SVZ8,AT4G25870.1,0.95566,0.04606,0.08205,0,1,0.0217,0.06143,0.03394,0.1741,0.96924
F4JTE7,AT4G25840.1,0.0413,0.49601,0.04378,1,0.1517,0.65605,0.16011,0.9573,0.38558,0
Q8RY66,AT4G25835.1,0.64928,0.60626,0.10887,0.04889,1,0,0.14146,0.06323,0.79596,0.57562
Q38910,AT4G25810.1,0.58226,0.12863,0.06038,0.02102,1,0,0.05047,0.06503,0.53356,0.54312
Q147P6,AT4G25770.1,0.23238,0.64557,0.0056,1,0.49559,0,0.60231,0.90369,0.9983,0.14557
F4JTD3,AT4G25740.2,0.06541,0.58009,0,0.05566,0.17878,1,0.95409,0.04353,0.44972,0.03186
F4JTD2,AT4G25730.1,0.00395,0.00423,0,0.01827,0.03074,0.13951,1,0.0122,0.02186,0.00255
C0Z264,AT4G25720.5,0.95099,0.16989,0.09493,0.04192,1,0,0.07387,0.06518,0.36584,0.88161
Q9SZZ8,AT4G25700.1,0.13352,0,0.03372,1,0.13833,0.02822,0.12732,0.80385,0.04198,0.06469
Q9SZZ6,AT4G25680.1,0.28674,0.97843,0.06949,0.05591,0.60543,0.02396,0.15335,0,1,0.25399
Q9SZZ4,AT4G25660.1,0.18579,1,0,0.25441,0.52408,0.28612,0.01364,0.13483,0.91172,0.15409
Q8W496,AT4G25650.1,0.33654,0.02007,0.06584,1,0.14067,0,0.06696,0.79427,0.05441,0.2192
F4JTB3,AT4G25640.1,0.19668,1,0,0.55924,0.51185,0.51896,0.62085,0.40521,0.75355,0.14455
Q8GYX5,AT4G25620.1,0.5336,0.6881,0.18016,0.1045,0.66402,0,0.2373,0.11614,1,0.39259
Q8GXT7,AT4G25600.1,0.99843,0.07748,0.16904,0.02308,0.94636,0,0.12746,0.07626,0.26508,1
A0A1P8B653,AT4G25570.2,0.12582,1,0.11755,0.07447,0.25392,0,0.03738,0.08959,0.66419,0.12268
Q8GXS3,AT4G25550.1,0.00784,0.01209,0,0.01052,0.03921,0.33361,1,0.01018,0.03091,0.00632
Q9FVI6,AT4G25530.1,0.17737,0.70113,0.02913,0.03409,0.38002,0.13746,1,0,0.80952,0.13615
F4JSM3,AT4G25450.3,0.22615,0.1146,0.04733,1,0.18867,0,0.0965,0.80788,0.15817,0.16732
Q9STJ8,AT4G25390.1,0.12761,0.06626,1,0.16564,0.20736,0.19018,0,0.23067,0.11779,0.04908
Q93WL3,AT4G25370.1,0.03263,0.01893,0.02187,0.96742,0,0.04155,0.03285,1,0.01122,0.01415
Q8VYS5,AT4G25360.1,0.82638,0.09349,0.04643,0,1,0.03635,0.08087,0.02735,0.32968,0.85233
Q93ZG9,AT4G25340.1,0.00108,0.00354,0.00341,0.00984,0.02736,0.07396,1,0.00954,0.02776,0
Q9SB31,AT4G25320.1,0,0.17569,0.01175,0.05005,0.03218,0.0286,1,0.03013,0.11798,0.00204
F4JSK0,AT4G25315.2,0.12393,0.06292,1,0.18541,0.10391,0,0.25834,0.30172,0.06244,0.06387
Q6NMK6,AT4G25280.1,0.00096,0.13465,0.78226,1,0.04964,0.24709,0.09694,0.90415,0.11093,0
Q8VXX5,AT4G25240.1,0.54444,0.84386,0.13378,0.11771,0.60714,0,0.05864,0.11413,1,0.34453
Q8VYC8,AT4G25230.1,0.58493,0.30003,0.06419,0.01209,1,0,0.14945,0.05831,0.57212,0.55904
Q9SB42,AT4G25210.1,0.00205,0.00935,0,0.00702,0.02951,0.257,1,0.01238,0.04073,0.00051
Q6ICW8,AT4G25180.1,0.02152,0.133,0,0.00364,0.06559,0.14757,1,0.00034,0.1281,0.01184
Q8VYN8,AT4G25170.1,0.29801,0.19205,0.02649,0.18543,1,0,0.12252,0.12914,0.61921,0.3543
Q9SW11,AT4G25160.1,0,0.73077,0,0,0,0,0,0,1,0
P54150,AT4G25130.1,0.01721,0.03452,0.18178,1,0.01884,0.06067,0,0.83143,0.03499,0.00744
P21276,AT4G25100.1,0.05372,0.40834,0,0.95166,0.1302,0.80633,0.00003,1,0.33922,0.01295
Q9SW18,AT4G25080.1,0.00722,0.04562,0.01247,0.98666,0,0.07663,0.13189,1,0.03482,0.0125
Q5XV72,AT4G25070.1,0.02807,0.03002,0,0.02378,0.05458,1,0.26433,0.03899,0.04405,0.03158
Q9SW21,AT4G25050.1,0.01736,0.02769,0.03285,0.85359,0.02252,0.05772,0,1,0.02628,0.04833
Q9M0L3,AT4G25040.1,0.00714,0.02741,0,0.00566,0.02322,0.19019,1,0.00714,0.04508,0.00793
Q9SW23,AT4G25030.1,0.10895,0.393,0.03891,1,0.35409,0.02724,0.62646,0.63035,0.42023,0
Q9SW27,AT4G24990.1,0.57348,0.75769,0.12272,0.07182,0.66582,0,0.04999,0.08018,1,0.36633
Q8VY78,AT4G24940.1,0.00982,0.10862,0,0.03958,0.07211,1,0.12734,0.02516,0.12212,0.01626
Q9SW33,AT4G24930.1,0.00682,0.04491,0.06765,1,0.05856,0.23252,0.06026,0.8357,0.05173,0
Q8H1R2,AT4G24890.1,0.53733,0.16124,0.05102,0,1,0.19595,0.14272,0.02831,0.48328,0.54687
Q93ZD6,AT4G24880.1,0.0356,0.33146,0,0.03879,0.18269,0.25145,1,0.02661,0.34214,0.02792
F4JRR1,AT4G24840.1,0.21988,0.74459,0,0.05935,0.3459,0.60422,1,0.01435,0.63671,0.15312
Q9SZX3,AT4G24830.1,0.01129,0.02011,0.02119,1,0,0.0305,0.18995,0.97654,0.01851,0.00493
Q93Y35,AT4G24820.1,0.04452,0.57319,0,0.021,0.1798,1,0.56511,0.00406,0.45162,0.02447
Q94C79,AT4G24805.1,0.92678,0.06917,0.12197,0.04052,1,0,0.03625,0.09238,0.27177,0.90577
Q8W4Q4,AT4G24800.1,0.09917,1,0.00691,0.02938,0.31569,0.54734,0.45606,0,0.7984,0.06457
Q9C5M8,AT4G24780.1,0.84828,0.06779,0.20409,0.61191,1,0,0.50861,0.59792,0.32281,0.80273
Q04836,AT4G24770.1,0.00241,0.0163,0.05784,1,0,0.06187,0.45669,0.84075,0.0175,0.00222
Q9SB70,AT4G24760.1,0.14493,0.38164,0,0.02415,0.19324,1,0.50725,0.00966,0.51691,0.01449
Q0WWT7,AT4G24750.1,0.03095,0.00007,0.03606,1,0.00372,0.03868,0.01759,0.88804,0,0.03
Q9SB68,AT4G24730.1,0.07721,0.4089,0,0.15425,0.18988,1,0.16158,0.12579,0.4089,0.04704
Q9SB64,AT4G24690.1,0.35958,0.85873,0.04667,0.09055,0.84629,0,0.232,0.02487,1,0.33399
A0A1P8B6K2,AT4G24680.4,0.07168,1,0.04659,0.19434,0.23993,0,0.33889,0.24423,0.6504,0.05154
Q9SB63,AT4G24680.3,0,1,0,0,0,0,0,0,0,0
Q9SB58,AT4G24630.1,0.50023,0.89245,0.11772,0.06097,0.57619,0,0.26592,0.06473,1,0.31356
Q8H103,AT4G24620.1,0.01634,0.03002,0.02834,1,0,0.11771,0.02776,0.9961,0.02499,0.0182
A0A1P8B8V7,AT4G24610.3,0.47465,0.71434,0.06707,0.1304,0.61886,0,0.21523,0.0799,1,0.25804
Q9SB52,AT4G24570.1,0.07702,0.02633,1,0.1724,0.05063,0,0.00986,0.20931,0.02068,0.04108
Q9SB51,AT4G24560.1,0.07507,0,1,0.28954,0.05094,0,0,0.28418,0,0.06971
Q9SB50,AT4G24550.2,0.05673,0.71203,0,0.02643,0.223,0.91166,1,0.01226,0.54106,0.02848
Q7Y030,AT4G24530.1,0.99456,0.12057,0.14995,0.03665,1,0,0.12926,0.09894,0.31343,0.9657
Q9SB48,AT4G24520.1,0.41628,1,0.1409,0,0.59143,0.73475,0.09845,0.01202,0.87742,0.28635
Q8VYB7,AT4G24490.1,0.09237,0.7864,0,0.03928,0.26118,1,0.12985,0.02657,0.63525,0.05417
Q9STV4,AT4G24400.1,0.3072,0.69701,0.05675,0.03044,0.58681,0,0.10689,0.01327,1,0.21636
A0A1P8B8Q2,AT4G24380.4,0.15393,1,0.00568,0.04313,0.4313,0.57722,0.51627,0,0.91374,0.10589
Q9STV7,AT4G24370.1,0.17108,1,0.01205,0,0.48434,0.27711,0.33012,0.00809,0.8,0.11807
Q9STW1,AT4G24330.1,0.68981,0.16451,0.11503,0.04293,1,0,0.0909,0.0797,0.40703,0.65207
Q9STW5,AT4G24290.1,0.31828,0.58104,0.05165,0.07442,0.61518,0,0.07562,0.08579,1,0.22082
Q9STW6,AT4G24280.1,0.00658,0.01601,0.01032,1,0,0.08404,0.03213,0.94423,0.01697,0.01772
Q84R17,AT4G24275.1,0.40741,0.57516,0.01961,0.02614,0.72767,0.01089,0.10458,0,1,0.31373
F4JQ75,AT4G24270.2,0,0.00551,0.01232,0.02083,0.01994,0.3044,1,0.03493,0.01591,0.00045
F4JQ74,AT4G24270.1,0.00229,0.00448,0,0.0042,0.03116,0.18642,1,0.00491,0.0209,0.00268
Q9STW8,AT4G24260.1,0.52007,0.38073,0.05879,0,1,0.13062,0.03842,0.01175,0.82614,0.44366
Q9STX1,AT4G24230.1,0.54174,1,0.09219,0.03979,0.8,0,0.10075,0.03514,0.96321,0.45871
Q9STX2,AT4G24220.1,0.11105,0.831,0.00819,0.01177,0.30078,1,0.00509,0,0.69045,0.06221
Q9STX5,AT4G24190.1,0.55423,0.22687,0.06545,0.0019,1,0,0.08384,0.03874,0.45201,0.59995
O22975,AT4G24160.1,0.267,0.6237,0.49376,0,0.63558,0.74963,0.01515,0.0441,1,0.064
Q8RWU9,AT4G24100.1,0.18291,0.77477,0.01875,0.03267,0.43599,0,0.24853,0.02464,1,0.12185
Q5XEV6,AT4G24090.1,0.00413,0,0.14814,0.3091,0.01982,0.08424,1,0.26364,0.09018,0.00519
Q8LAP8,AT4G24060.1,0.00245,0.03429,0.00041,0.01878,0.05347,0.17673,1,0.01469,0.03959,0
Q9SU50,AT4G24040.1,0.51418,0.35075,0,0.31119,1,0.61418,0.02239,0.28955,0.70448,0.46343
Q8VYR4,AT4G24000.1,0.47043,0.25725,0.03303,0,1,0.11331,0.04026,0.04088,0.67646,0.50478
F4JPE9,AT4G23950.1,0.7061,0.22292,0.14122,0.06617,1,0,0.0902,0.16007,0.52458,0.65213
O22993,AT4G23940.1,0.26465,0,0.07918,1,0.08806,0.01097,0.27108,0.84403,0.02398,0.14512
F4JPE5,AT4G23930.2,0.06481,0.01235,0,0.32099,0.11111,1,0.03395,0.33025,0.25,0.08642
Q9T0A4,AT4G23890.1,0,0.01941,0.00577,0.90241,0.02518,0.05089,0.09864,1,0.05666,0.0425
Q2HIQ5,AT4G23885.1,0.01128,0.01787,1,0.13908,0.07786,0,0.03832,0.145,0.0124,0.00804
C0SVJ2,AT4G23860.1,0,0.09595,0.03505,0.05427,0.04283,1,0.27311,0.05948,0.07511,0.00544
Q9T0A0,AT4G23850.1,0.23154,0.83228,0.02759,0.04125,0.52876,0.15448,0.19391,0,1,0.14869
Q8L4C7,AT4G23840.1,0.24145,0.56481,0.03419,0.0114,0.38604,0.599,1,0,0.58191,0.22436
Q8H1R3,AT4G23790.1,1,0.11064,0.08641,0,0.83482,0.03433,0.18109,0.02586,0.20111,0.93352
F4JPC0,AT4G23760.1,0.14582,0.06842,1,0.088,0.14881,0.00023,0,0.14305,0.05045,0.08731
Q9SUQ3,AT4G23740.1,0.38295,0.71312,0.02553,0.00621,0.60836,0.09355,0.11538,0,1,0.26901
A0A1P8B8W1,AT4G23730.3,0.08945,0.51979,0.00089,0.0374,0.28026,1,0,0.01533,0.47006,0.0808
Q5S4T6,AT4G23720.1,0.53748,0.69775,0.1688,0.01036,0.86167,0,0.0975,0.0262,1,0.38391
O82629,AT4G23710.1,0.18097,1,0.05009,0.00526,0.39544,0.00444,0.12424,0,0.54875,0.11
Q9SUQ7,AT4G23700.1,0.09302,0.7907,0.24419,0.7093,0.83721,0.7907,0.68605,0.19767,1,0
Q9SUQ8,AT4G23690.1,0.20137,0.49428,0.33638,0.6087,0.40275,0,1,0.60641,0.55378,0.20824
Q93YP7,AT4G23660.1,0.07056,0.01637,1,0.28426,0.02831,0,0.02313,0.31449,0.01528,0.03599
Q42479,AT4G23650.1,0.28916,0.89774,0.0665,0.04378,0.59472,0.27553,0.52951,0,1,0.19398
Q9FE38,AT4G23640.1,0.17744,1,0.07977,0.04884,0.35785,0,0.03901,0.03542,0.72409,0.11302
Q9SUR3,AT4G23630.1,0.7526,0.55412,0.1452,0.06621,1,0,0.10553,0.09608,0.84407,0.64847
Q9SUR4,AT4G23620.1,0.01542,0.04079,1,0.77924,0.06858,0.05347,0.59001,0.76922,0.04973,0
Q9SUR9,AT4G23570.1,0.08257,0.91854,0,0.04196,0.33308,1,0.05003,0.00144,0.75832,0.04502
F4JNL5,AT4G23540.1,0.01992,0.0075,0,0.00824,0.06452,0.07927,1,0.00427,0.03546,0.01813
O81749,AT4G23530.1,0.10345,0.24138,0,1,0.32471,0.4023,0.41667,0.91667,0.47126,0.18678
Q8H0S2,AT4G23490.1,0.94148,0.08905,0.04938,0.03916,0.92529,0,0.03582,0.08683,0.22897,1
Q8W458,AT4G23470.1,0.58035,0.70257,0,0.68078,0.55179,0.19845,0.00145,0.70958,1,0.33277
O81742,AT4G23460.1,0.0936,0.73457,0,0.02988,0.28598,1,0.55917,0.02153,0.73418,0.06011
O81740,AT4G23440.1,0.27523,0.50642,0.12844,0.42752,0.45321,0,0.15596,0.56697,1,0.24954
A2RVM0,AT4G23430.1,0.996,0.68961,0.35084,0.25675,0.94343,0.19164,0,0.5023,1,0.66142
Q84WF6,AT4G23410.1,0.77793,0.32868,0.10298,0.02967,1,0,0.07479,0.04068,0.56351,0.77376
Q8LAA6,AT4G23400.1,0.44735,0.92395,0.11761,0.06812,0.52373,0,0.07443,0.06074,1,0.27259
F4JNI2,AT4G23330.2,0.12593,1,0.04967,0.03252,0.35157,0.68322,0.36657,0,0.65398,0.0832
A0A1P8B7Y9,AT4G23270.3,0.43886,0.70362,0.11345,0.08395,0.79905,0,0.04555,0.10727,1,0.36506
F4JNH2,AT4G23260.2,0.42677,0.41503,0.20535,0.08895,1,0,0.21606,0.07703,0.69741,0.40397
Q8GYA4,AT4G23180.1,0.21131,0.63394,0.01331,0,0.55574,0.24958,0.63228,0.00832,1,0.09817
P46309,AT4G23100.1,0.01574,0.02362,0.02629,1,0,0.10815,0.01682,0.99965,0.01582,0.01811
Q9C5G7,AT4G23040.1,0.0625,0.40533,0,0.11305,0.15487,0.2114,1,0.08778,0.30009,0.03906
Q29Q28,AT4G23010.1,0.59801,0.16257,0.06962,0,1,0.11043,0.08695,0.04122,0.42342,0.6421
F4JMQ8,AT4G23000.1,0.6106,0.38373,0.05362,0,1,0.12574,0.02523,0.0286,0.57906,0.60093
O04904,AT4G22930.1,0.00913,0.05747,0,1,0.02107,0.28124,0.04346,0.92446,0.0632,0.00798
Q8H112,AT4G22890.1,0.05251,0,0.04776,1,0.02332,0.00791,0.01047,0.80635,0.00651,0.03399
Q8VYY4,AT4G22840.1,0.51685,0.05243,0.76404,1,0.86517,0,0.34457,0.7191,0.35955,0.43071
Q94C49,AT4G22750.1,0.16831,0.292,0.00992,0.00584,1,0,0.03478,0.00192,0.86503,0.1704
Q5XEN5,AT4G22745.1,0,0,0,0,0,0.22794,1,0,0,0
Q940N4,AT4G22740.1,0.5943,0.10719,0.10719,1,0.37178,0,0.94708,0.66486,0.22117,0.26594
A0A1P8B4A0,AT4G22730.2,0.41816,0.67191,0,0.1133,0.6737,0.08006,0.01823,0.07791,1,0.33989
O49653,AT4G22720.1,0.06253,0.61716,0,0.02347,0.22319,1,0.09369,0.02448,0.49555,0.04735
O49652,AT4G22710.1,0.64681,0.28894,0.10163,0.0343,1,0,0.0597,0.07972,0.58209,0.59531
Q93YR3,AT4G22670.1,0.12633,1,0,0.02831,0.33717,0.93411,0.24013,0.01807,0.8671,0.06314
Q9SUW1,AT4G22580.1,0.91119,0.07345,0.08691,0.02143,1,0,0.0722,0.04792,0.24162,0.90483
Q9SUW6,AT4G22530.1,0.11711,0.6454,0,0.04339,0.30676,1,0.05197,0.0366,0.54651,0.08384
F4JLV4,AT4G22470.1,0.71499,0.28041,0.08487,0.04102,1,0,0.06506,0.07921,0.52051,0.64427
A0A1P8B5B5,AT4G22390.2,0,0.6586,0.14286,0.26392,0.19613,1,0.99516,0.35593,0.54722,0.0678
Q93YR5,AT4G22360.1,0.00981,0.02667,0,0.00582,0.04189,0.06498,1,0.00051,0.04689,0.00787
O49639,AT4G22340.1,0.67161,0.20264,0.09849,0.02113,1,0,0.03736,0.06307,0.45522,0.64505
Q94IB9,AT4G22330.1,0.49561,0.28393,0.06908,0,1,0.05127,0.02888,0.02799,0.57995,0.50897
O49636,AT4G22310.1,0.08541,0.02689,1,0.18514,0.08508,0,0.0118,0.22326,0.02149,0.04316
Q8GYK2,AT4G22300.1,0.51949,0.26101,0.01615,0.29907,0.59853,1,0,0.34927,0.28798,0.53792
Q8L6X7,AT4G22290.1,0.34239,0.7934,0.15357,0.0624,0.64226,0.03524,0,0.14856,1,0.21274
Q8H148,AT4G22285.1,0.01721,0.00929,0.00019,0,0.04686,0.29977,1,0.0019,0.03217,0.01648
Q56X52,AT4G22260.1,0.38244,0.04146,0.07701,1,0.43015,0,0.04952,0.79725,0.16856,0.39403
O49629,AT4G22240.1,0.06716,0.01887,0.03868,1,0.03389,0.00562,0,0.84959,0.03202,0.03651
O49627,AT4G22220.1,0.00547,0.05338,1,0.90897,0.03462,0.05654,0.16518,0.73941,0.03756,0
Q9SUG6,AT4G22150.1,0.13421,1,0.03295,0.0731,0.40563,0.03116,0,0.01138,0.74056,0.07789
F4JL28,AT4G22140.1,0.00495,0.02955,0.00796,0.02376,0.04729,0.22521,1,0.01797,0.03534,0
Q6R2J8,AT4G22130.1,0.29932,0.79569,0.08368,0.10133,0.51142,0,0.05541,0.09267,1,0.19975
Q5XEZ5,AT4G22120.1,0.57488,0.96524,0.12605,0.08537,0.62684,0,0.07836,0.09111,1,0.37558
O65449,AT4G22010.1,0.0797,0,0.01412,0.01811,0.12616,0.26187,1,0.02527,0.0753,0.07555
O65448,AT4G22000.1,0.03247,0.01249,1,0.31029,0.04585,0,0.10845,0.29119,0.01241,0.0162
P92980,AT4G21990.1,0.14686,0.29729,0,1,0.20019,0.06938,0.15787,0.88936,0.342,0.08238
A8MS84,AT4G21980.2,0.69799,0.45764,0.09575,0,1,0.19066,0.13276,0.04283,0.66868,0.68853
Q9SB81,AT4G21960.1,0.54032,0.2129,0.03387,0,1,0.07419,0.17742,0.05212,0.42097,0.61774
O49717,AT4G21940.1,0,0,0,0,0.6087,0,1,0,0.78261,0
Q940N9,AT4G21910.1,0.60899,0.94157,0.13933,0.09888,0.70787,0,0.13708,0.26742,1,0.33933
Q9C5C8,AT4G21860.1,0.02859,0.01777,0.20975,1,0.00868,0.04155,0.01951,0.98397,0,0.0187
Q8VZ96,AT4G21810.1,0.56966,0.32662,0.07517,0,1,0.16914,0.01357,0.03599,0.5782,0.55431
Q8W586,AT4G21800.1,0.1043,1,0,0.09158,0.32678,0.1658,0.34394,0.07827,0.83343,0.06825
Q9FEG2,AT4G21790.1,0.18726,1,0.07989,0.05513,0.35823,0,0.02973,0.00195,0.70224,0.10743
A0A1P8B7C4,AT4G21770.2,0.0323,0.02077,0.22566,0.89802,0.05861,0.07245,1,0.8311,0.08491,0
P38420,AT4G21710.1,0.00659,0.10413,0,0.0295,0.05438,0.15416,1,0.02436,0.13867,0.00093
Q9SVS7,AT4G21700.1,0.29938,0.09953,0.00231,0,1,0.00462,0.05986,0.02157,0.67053,0.30436
Q8GXN2,AT4G21680.1,0.58116,0.48568,0.10328,0.07988,1,0,0.10806,0.09956,0.75675,0.53843
Q5YDB6,AT4G21670.1,0.00686,0.02057,0,0.05329,0.04056,0.29898,1,0.0719,0.06328,0.00862
A0A1P8B4Y6,AT4G21660.3,0.00543,0.01376,0,0.00866,0.02914,0.06939,1,0.00591,0.04632,0.00209
A0A1P8B8B2,AT4G21610.2,0.18248,0.56204,0,0,0.21168,0.47445,1,0.16788,0.23358,0
O65423,AT4G21580.1,0.1089,0.82595,0,0.03309,0.3011,1,0.0207,0.01574,0.67794,0.06216
O65422,AT4G21570.1,0.51546,0.27316,0.08109,0,1,0.00133,0.29868,0.01746,0.50903,0.52878
O65421,AT4G21560.1,0.11947,0.55749,0,0.05022,0.28781,0.79523,1,0.03283,0.47234,0.06626
Q8L7L1,AT4G21540.1,0.20223,1,0.06627,0.05302,0.3745,0,0.06526,0.02171,0.81973,0.12434
F2Y4A3,AT4G21534.1,0.21885,1,0.06969,0.03946,0.37641,0,0.07281,0.02183,0.81681,0.14129
O65418,AT4G21530.1,0.05081,0.30081,0,0,0.07724,1,0.78252,0,0.30285,0
