ID1,ID2,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11
Q9SVY0,AT3G57660.1,0.0097,0.00435,0.00508,0.01964,0.01337,0.00798,0.00525,0.2366,0.07239,1,0
Q9SVZ0,AT3G57760.1,0,0,0.64103,0.35897,0.5641,0.53846,0,1,0,0.58974,0
F4J3I0,AT3G57790.1,0.06753,0.15567,0.08608,0.11959,0.15619,0.01804,0.05928,0.01443,1,0.00722,0
Q8LBZ4,AT3G57810.1,0.06325,0.03282,0.09069,0.39618,0.15871,1,0.99523,0,0.06086,0.11874,0.78699
Q9M2R0,AT3G57880.1,0.29012,0.5871,0.30302,0.90024,1,0.13094,0.04065,0,0.05404,0.03673,0.21029
Q940S9,AT3G57890.1,0.83079,0.12477,0.52318,0.13324,0.16273,0.02326,0,0.64944,1,0.10974,0.00689
F4J4L4,AT3G57940.2,0.00182,0.00999,0.00772,0.01423,0.01518,0.0258,0,0.20753,0.05721,1,0.012
Q9M2P9,AT3G57990.1,0.27517,1,0.55869,0.78966,0.88907,0.1508,0.1048,0.20262,0,0.18856,0.09275
Q9M2P7,AT3G58010.1,0.021,0.00093,0.01394,0.08699,0.03606,0.8645,0.02732,0.02193,0,0.01822,1
Q9M2K5,AT3G58110.1,0.01821,0,0.00963,0.00672,0.00538,0.02155,0.01885,0.19191,0.20011,1,0.00767
Q6DBN0,AT3G58130.1,0.55169,1,0.5808,0.71194,0.7541,0.11542,0.10539,0.06457,0,0.07394,0.03613
Q94K73,AT3G58140.1,0.03064,0,0.01454,0.15832,0.07158,0.77019,1,0.02128,0.03871,0.05704,0.52751
F4J4P1,AT3G58150.1,0.0286,0.01845,0,0.15775,0.09179,0.48939,1,0.02306,0.07518,0.06504,0.21679
Q9M2J9,AT3G58170.1,0.1034,0.84405,0.21068,0.64473,1,0.17849,0.20472,0.14497,0,0.16258,0.09876
Q94JW0,AT3G58180.1,1,0.31242,0.75113,0.34296,0.4057,0.01775,0.00991,0.48865,0.22905,0.05943,0
Q9M2I0,AT3G58360.1,0.04379,0.02728,0.05456,0.06604,0.04235,0.00359,0.02728,0.03159,0,1,0.03015
F4J5U9,AT3G58430.2,0.03169,0.18071,0.00877,0.17127,0.30614,0.05799,0.16386,0.37829,0.63722,1,0
Q93Z55,AT3G58470.1,0.6087,0,0,0,0,1,0,0.82609,0,0,1
Q9M2G8,AT3G58480.1,0.31313,0.86869,0.39394,0.9798,0.94949,0.25253,0,1,0.26263,0.62626,0
P48578,AT3G58500.1,0.93979,0.15375,0.84571,0.28561,0.30729,0.00518,0,0.31226,1,0.16724,0.00302
Q8LA13,AT3G58510.1,0.39394,0.22458,0.24699,0.18195,0.21529,0.03589,0,1,0.24572,0.32961,0.02404
Q940L8,AT3G58520.1,0.11423,0,0.12154,0.16911,0.09797,0.56707,1,0.11098,0.46382,0.01829,0.23455
Q8W0Z9,AT3G58560.1,0.44633,0.05788,0.31357,0.09017,0.08346,0.02418,0,0.6298,1,0.74587,0.00998
Q9M2F9,AT3G58570.1,0.16488,0.0852,0.11502,0.06579,0.09593,0.00978,0.02225,1,0.21474,0.18334,0
Q9M2F8,AT3G58580.1,0.30797,0,0.18124,0.1069,0.07955,0.24692,0.8126,1,0.42662,0.48594,0.08706
Q84WV7,AT3G58600.1,0.26801,0.08355,0.18917,0.07602,0.0846,0,0.02583,0.1511,1,0.13646,0.00031
Q05758,AT3G58610.1,0.04663,0.00953,0.02815,0.21718,0.0774,0.83473,0.04756,0.06062,0.11656,0,1
Q84JR9,AT3G58620.1,0.22897,0.1014,0.18309,0.10684,0.11229,0.10684,0.02748,0.81483,0.57521,1,0
Q94AB2,AT3G58640.1,0.18762,0.10163,0.1557,0.07752,0.04495,0.43127,1,0.58697,0.97003,0.83062,0
Q9LXT5,AT3G58660.1,0.03149,0.01599,0.02923,0.01435,0.01575,0.01097,0.00314,0.40733,0.08765,1,0
Q9LXT3,AT3G58680.1,1,0.2217,0.74084,0.33049,0.25998,0.06858,0,0.21069,0.07105,0.07408,0.02671
F4J5Y7,AT3G58690.1,1,0.64042,0.95551,0.79476,0.88393,0.11754,0.08733,0.04852,0,0.10381,0.05053
P42794,AT3G58700.1,0.84154,0.24515,0.62294,0.305,0.29337,0.03194,0,0.95671,0.44378,1,0.02298
Q9XGM1,AT3G58730.1,1,0.24012,0.5337,0.21525,0.1683,0.10233,0.05186,0.2812,0.07234,0,0.08756
Q9LXS6,AT3G58750.1,0.02635,0.0584,0.02016,0.82473,0.33251,1,0.25614,0.04536,0,0.22458,0.96565
F4J703,AT3G58760.1,0.98539,0.76034,1,0.62488,0.72209,0.05197,0.04427,0.12324,0,0.01912,0.01797
Q8L4B0,AT3G58790.1,0.1095,1,0.22416,0.58863,0.89381,0.0728,0.05856,0.09993,0,0.02247,0.00417
Q9LXS2,AT3G58800.1,0.58667,1,0.51667,0.76333,0.69,0.14333,0.02333,0.07,0.00333,0.05333,0
A0A1I9LQR3,AT3G58830.3,0.50385,0.41034,0.48845,0.65787,0.71947,0.79868,1,0.21012,0,0.31243,0.59076
Q9LXR8,AT3G58840.1,0.02643,0.01092,0.03623,0.17871,0.08139,0.62909,1,0,0.02784,0.00187,0.28007
F4J738,AT3G59020.2,0.32047,0.07601,0.21404,0.08517,0.11883,0.00433,0.02783,0.22081,1,0.12258,0
F4J741,AT3G59040.2,0,0,0,0.10484,0.05108,0.68011,0.05645,0.07527,0.0672,0.74731,1
F4J750,AT3G59080.2,0.39521,1,0.46605,0.76943,0.86637,0.28336,0.13697,0.07614,0,0.12539,0.25903
A0A1I9LPR4,AT3G59100.2,0.72079,0.6744,0.70651,0.98751,1,0.12667,0.14362,0.09277,0,0.11775,0.11418
Q9LYS5,AT3G59110.1,1,0.53113,0.94267,0.90239,0.83925,0.14598,0.11466,0.24359,0,0.05556,0.13625
Q9LYS2,AT3G59140.1,1,0.22198,0.58686,0.2317,0.20309,0.10157,0.13328,0.63178,0.07686,0,0.02894
A0A1I9LTT4,AT3G59200.2,0.25911,0.06524,0.16834,0.06448,0.08073,0.00273,0,0.40148,0.23522,1,0.0048
Q8GW80,AT3G59210.1,1,0.22772,0.6198,0.43762,0.46139,0.1703,0,0.03168,0.04356,0.15644,0.14851
Q9LX45,AT3G59260.1,0.63274,0,0.64159,1,0.69912,0.39823,0.13274,0.93363,0.77434,0.25221,0.12832
A0A1I9LTR7,AT3G59280.2,0.02333,0.0067,0.01206,0.14308,0.05984,0.58839,1,0.0157,0,0.04418,0.30741
Q93YP4,AT3G59290.1,1,0.27591,0.91847,0.27914,0.28113,0.08302,0.14392,0.05493,0,0.39995,0.03455
A0A1I9LM53,AT3G59350.6,0.90204,0.47207,1,0.52527,0.56752,0.08662,0.06231,0.02585,0,0.06009,0.04558
Q9C5H6,AT3G59360.1,0.25759,1,0.19523,0.45805,0.65916,0.07672,0.06007,0.04897,0,0.08227,0.06072
Q9LX33,AT3G59380.1,0.21714,0.0833,0.15295,0.0536,0.06419,0.02629,0.06794,0.20553,1,0.06453,0
F4J8A2,AT3G59390.1,0.18639,0.94406,0.36631,0.88833,1,0.08892,0.03193,0.28992,0.47109,0.08203,0
Q9LX31,AT3G59400.1,0.06589,0.16949,0.10782,0.22939,0.18605,0.79951,0.1642,0,0.02748,0.04545,1
A0A1I9LN30,AT3G59410.4,0.64039,0.4532,0.56187,0.45378,0.47436,0.04665,0.00637,1,0.23298,0.22167,0
Q9M1B9,AT3G59480.1,0.3925,0,0.29216,0.12226,0.05734,0.5097,0.9511,0.12521,1,0.01518,0.20025
F4J8C0,AT3G59500.1,0.39255,1,0.48415,0.72065,0.90317,0.0714,0.09544,0.2069,0.36573,0.01881,0
A0A1I9LRW3,AT3G59630.3,1,0.55556,0.69444,0.39444,0.68889,0.40556,0,0.18333,0.62222,0.56111,0.41111
F4J9E4,AT3G59650.2,0.06555,0.12949,0.05765,0.20524,0.16275,0.64228,1,0.03326,0,0.04955,0.3239
Q8W4D4,AT3G59660.1,0.84308,0.8902,0.68437,0.92713,1,0.12238,0.14174,0.21322,0.89219,0.22959,0
B9DFR6,AT3G59760.1,0.02038,0,0.01179,0.11498,0.05657,0.70441,1,0.01856,0.04557,0.02035,0.37706
Q7XZU0,AT3G59770.1,0.59243,0.14221,0.43723,0.17822,0.21777,0.01539,0.00169,0.76585,0.74749,1,0
F4J9G2,AT3G59780.1,0.02258,0,0.02679,0.15538,0.05522,0.88218,0.0654,0.05838,0.04961,0.04703,1
Q9M1Z2,AT3G59820.1,0.00992,0.00024,0,0.09247,0.04622,0.56007,1,0.0034,0.01079,0.00098,0.26303
Q8VZ93,AT3G59840.1,0.19712,0.54832,0.18101,1,0.82163,0.75337,0.13774,0.03846,0,0.07981,0.54688
Q8LB01,AT3G59890.1,0.01855,0,0.01802,0.21221,0.07029,0.83188,0.03873,0.03494,0.0861,0.04357,1
O24653,AT3G59920.1,0.37262,0.14375,0.25922,0.13699,0.16475,0.00572,0.02164,0.29265,1,0.00553,0
Q9SE60,AT3G59970.1,0.26599,0.0408,0.18037,0.05561,0.06451,0,0.01613,0.23867,1,0.0324,0.00294
Q9M1X8,AT3G59980.1,0.04231,0,0.02795,0.18516,0.07165,0.96471,1,0.05129,0.10618,0.02365,0.63233
Q56Y85,AT3G59990.1,0.59946,0.19368,0.4011,0.16897,0.18844,0.03237,0,1,0.27311,0.44442,0.00271
Q8VY84,AT3G60180.1,0.23993,0.06417,0.18802,0.1169,0.10873,0.01635,0,0.1543,1,0.00858,0.01144
Q9FNX5,AT3G60190.1,0.92301,0.90318,0.90718,0.98401,1,0.19825,0.1218,0.25915,0,0.12664,0.14012
Q9M1C2,AT3G60210.1,0.05518,0.0275,0.03516,0.24648,0.10583,0.80696,0.07398,0.04996,0.03098,0,1
A8MR97,AT3G60240.2,1,0.21421,0.71964,0.18216,0.22429,0.02003,0.02398,0.46862,0.80885,0.61125,0
Q8RXU5,AT3G60245.1,0.38328,0.31306,0.29195,0.26597,0.28855,0.03906,0,1,0.13714,0.16883,0.00671
Q8VZ78,AT3G60260.1,1,0.28037,0.58611,0.40854,0.26836,0.1028,0,0.41923,0.36849,0.0494,0.04539
Q93YU8,AT3G60320.1,1,0.59128,0.85503,0.78591,0.81342,0.21946,0,0.39128,0.36443,0.08255,0.34027
A0A1I9LS30,AT3G60330.3,0.9619,0.8039,1,0.89777,0.74907,0.42937,0.05297,0.08829,0,0.01022,0.24257
Q9LY31,AT3G60340.1,0.09927,0.12995,0.09367,0.13631,0.13975,0.03831,0,0.51215,1,0.00967,0.04811
Q9M223,AT3G60360.1,0.03899,0.00881,0,0.07044,0.01006,0.20629,0.58994,0.38616,0.25912,1,0.1522
A0A1I9LRJ6,AT3G60370.2,0.05985,0,0.05415,0.08834,0.05861,0.83619,0.05344,0.0627,0.08193,0.27708,1
Q9M219,AT3G60400.1,0.00506,0,0.01157,0.18294,0.11569,0.84599,1,0.13883,0.29935,0.29067,0.50036
F4JBU0,AT3G60440.1,0.18051,0.04389,0.12858,0.09726,0.09623,0.11683,0.08943,0.17577,1,0,0.08284
Q9M214,AT3G60450.1,0.18418,0.0373,0.13061,0.05233,0.05659,0,0.01281,0.18509,1,0.01536,0.01419
A0A1I9LSN1,AT3G60480.3,0.059,0,0.04682,0.47088,0.08717,1,0.63228,0.22992,0.06928,0.13247,0.56186
Q9M209,AT3G60500.1,0.0763,0.00202,0.05157,0.00717,0.00595,0.01544,0.01897,0.15059,0.283,1,0
F4JBV0,AT3G60510.3,0.1266,0.0014,0.12725,0.1571,0.08393,0.66649,1,0.00018,0.02722,0,0.28434
Q9M201,AT3G60590.2,0.12315,0.04463,0.00911,0.45781,0.20168,0.87287,0.17363,0.02032,0,0.03902,1
Q8VZ95,AT3G60600.1,0.94432,1,0.89508,0.89862,0.96946,0.07982,0.07481,0.02272,0.11105,0.2595,0
Q9M001,AT3G60620.1,0.03092,0.05803,0.01047,0.38807,0.24048,0.85795,0.29728,0.04903,0,0.07848,1
Q9LZZ7,AT3G60660.1,0.62056,0.12744,0.4551,0.13106,0.15098,0.01086,0.45148,0.45945,0.43519,1,0
Q9LZZ5,AT3G60680.1,0.29054,0.33513,0.21436,0.48359,0.37212,0.17834,0.19794,1,0.14503,0,0.1051
Q8L5R3,AT3G60740.1,0.18608,0.02069,0.10403,0.03192,0.02663,0.00513,0.02382,0.72522,1,0.18351,0
F4JBY2,AT3G60750.2,0.01857,0,0.00688,0.21797,0.06964,0.85825,0.03858,0.0433,0.06503,0.02225,1
P59223,AT3G60770.1,0.392,0.19646,0.26157,0.15655,0.18653,0.02941,0.01633,1,0.18443,0.27211,0
Q8VYP5,AT3G60800.1,0.18227,1,0.33596,0.35754,0.59931,0.03921,0.03212,0.12177,0,0.01773,0.00138
Q9LZY2,AT3G60810.1,0,0.00238,0.00588,0.06257,0.01218,1,0.01694,0.0259,0.00294,0.21878,0.99524
P42742,AT3G60820.1,0.386,0.04368,0.22352,0.06604,0.05854,0.00737,0,1,0.73806,0.35377,0.00447
Q8L4Y5,AT3G60830.1,0.0748,0.02599,0.04795,0.02715,0.02709,0.01922,0.01263,0.13715,0.09292,1,0
Q9LZX8,AT3G60860.1,0.18997,0.18826,0.15479,0.17854,0.15778,0.04019,0.00067,1,0.76565,0.30001,0
Q9LZX6,AT3G60880.1,0.01266,0,0.02176,0.18955,0.04947,0.70479,0.00317,0.02533,0.13019,0.1571,1
Q8RXT8,AT3G60910.1,1,0.43478,0.90015,0.38561,0.4027,0.03208,0.04258,0.15712,0.81709,0,0.0096
Q9LEX6,AT3G60960.1,0.04942,0.02073,0.0212,0.1198,0.0705,0.86914,1,0.02822,0,0.12214,0.41653
Q9LEX5,AT3G60980.1,0.01854,0,0.00529,0.12419,0.06575,0.84942,1,0.08007,0.05945,0.20023,0.42701
F4JD24,AT3G61010.1,0.10345,0.15119,0,0.14854,0.24138,0.76127,0.00796,0.4748,0.29178,0.34483,1
Q9LEX1,AT3G61050.1,0.96466,0.78935,0.99073,1,0.98274,0.1284,0.13517,0.03515,0,0.0588,0.04065
Q84JW1,AT3G61070.1,0.09753,0.27929,0.11988,1,0.65998,0.71629,0.44421,0.02485,0,0.0072,0.40299
Q9M2F1,AT3G61110.1,1,0.23521,0.54401,0.20491,0.30592,0.0202,0,0.54257,0.02597,0.71573,0.02453
Q9LE59,AT3G61130.1,0.07622,0.6083,0.13276,0.6146,1,0.06399,0.07294,0.13103,0,0.02518,0.01759
P45432,AT3G61140.1,0.31723,0.07736,0.25098,0.11518,0.10846,0.00692,0.02453,0.33484,0.68599,1,0
Q9M2E7,AT3G61170.1,0.11917,0.13333,0.05,0.19083,0.18833,0.8125,1,0.3275,0,0.21333,0.46917
Q93YQ5,AT3G61180.1,1,0.6995,0.78607,0.65056,0.66311,0.1261,0.09034,0.21142,0,0.0458,0.08532
Q941L2,AT3G61190.1,1,0.28308,0.87385,0.74769,0.57231,0.34462,0,0.50154,0.01846,0.04923,0.17538
Q9M2E4,AT3G61200.1,0,0.08262,0.01893,0.77904,0.29131,1,0.125,0.07229,0.00043,0.17448,0.90426
A0A1I9LNT2,AT3G61220.3,0.23648,0.0352,0.1525,0.08623,0.06734,0.06069,0,0.18647,1,0.03826,0.07663
Q9M2E0,AT3G61240.1,0.27652,0.08339,0.18941,0.08485,0.09368,0.02935,0.00219,1,0.51376,0.53903,0
Q9M2D8,AT3G61260.1,1,0.60829,0.82627,0.77102,0.82011,0.07718,0.16765,0.02061,0.02438,0.03736,0
P61837,AT3G61430.1,1,0.39052,0.79228,0.43307,0.54841,0.04705,0.06771,0.00197,0.00057,0,0.00262
Q9S757,AT3G61440.1,0.02583,0,0.01809,0.12048,0.05993,0.82145,1,0.02586,0.03338,0.0169,0.43001
A0A1I9LPK0,AT3G61450.6,1,0.58848,0.81158,0.80952,0.796,0.25867,0.1261,0.03498,0,0.03086,0.14109
Q9SYW8,AT3G61470.1,0.0106,0,0.00589,0.27091,0.12603,1,0.55241,0.1119,0.07067,0.17786,0.84923
A0A1I9LQF4,AT3G61480.2,0.11432,0.88903,0.20619,0.72461,1,0.09879,0.06266,0.05107,0,0.08809,0.0124
Q9M315,AT3G61530.1,0.02763,0,0.0202,0.10776,0.06042,0.64868,1,0.08846,0.38468,0.08829,0.40221
Q9M314,AT3G61540.1,0.21296,0,0.18493,0.09086,0.07212,0.30757,0.33506,0.43895,1,0.19493,0.18583
Q6DBN4,AT3G61560.1,0.87741,0.95851,0.8478,0.92078,1,0.08681,0.09538,0.0361,0,0.00052,0.00656
Q84WU4,AT3G61570.1,0.25637,0.20302,0.21483,0.21152,0.2644,0.09726,0.06846,1,0.92068,0.4542,0
Q9ZRP7,AT3G61580.1,0.57817,1,0.58964,0.69327,0.81786,0.08953,0.30276,0.27453,0.11136,0.03462,0
Q9FPW6,AT3G61600.1,0.3579,0.23191,0.30003,0.22139,0.22525,0.04697,0.09114,1,0.2033,0.8454,0
Q9SP08,AT3G61620.1,0.07599,0.00142,0.06316,0.01884,0.02485,0.00997,0,0.19012,0.35571,1,0.01615
P38557,AT3G61650.1,0.63446,0.14631,0.48431,0.24766,0.20093,0.03632,0.00664,1,0.41515,0.48262,0
Q9M371,AT3G61670.1,0.97597,0.48576,1,0.52126,0.55569,0.29229,0.37181,0.08667,0,0.16876,0.16633
F4JFF2,AT3G61690.1,0.18995,0.07137,0.12658,0.08219,0.08752,0.04474,0.02148,1,0.89331,0.30854,0
A0A1I9LT68,AT3G61710.4,0.71518,0.14084,0.49135,0.15467,0.14084,0.10123,0.116,1,0.07419,0.23483,0
Q84XF3,AT3G61760.1,0.96702,0.90441,0.85975,0.97955,1,0.18856,0.3358,0.77387,0,0.08943,0.09913
Q9M356,AT3G61820.1,0.02258,0.21746,0.04486,0.17093,0.20102,0.0397,0,1,0.18306,0.6107,0.0322
Q43385,AT3G61850.1,0,0.2399,0.04099,0.35925,0.24653,0.31344,0.07052,0.21037,0.02291,1,0.26643
P92964,AT3G61860.1,0.01501,0.02017,0.0178,0.02692,0.03257,0.01118,0.01215,0.11989,0.20842,1,0
F4IX01,AT3G61870.2,0.00125,0.00153,0,0.19567,0.05717,1,0.06855,0.04649,0.02456,0.03039,0.99167
F4IX14,AT3G61960.2,1,0.40528,0.52038,0.51799,0.61871,0.07434,0.06715,0.45803,0,0.5036,0.05995
Q9M267,AT3G61980.1,0.96509,0.85113,1,0.59856,0.7577,0.10575,0.04723,0.02053,0.01232,0,0.01643
Q9M266,AT3G61990.1,0.37787,1,0.62753,0.59514,0.90148,0.09177,0.02429,0.19163,0,0.0135,0.02294
F4IX23,AT3G62010.2,0.2675,0.04791,0.16927,0.05771,0.06724,0.00125,0.02269,0.37088,1,0.62242,0
Q3EAG0,AT3G62020.2,0.03586,0.04923,0.03617,0.05379,0.05712,0.00302,0,0.03679,0.01547,1,0.00006
P34791,AT3G62030.1,0.01642,0.00118,0.01878,0.26695,0.08199,1,0.0972,0.04999,0.06111,0,0.99901
Q84JS1,AT3G62060.1,0.53034,0.94855,0.41425,1,0.95646,0.30211,0.13325,0,0.13852,0.1715,0.29024
Q9M1R4,AT3G62100.1,0.32549,0.34579,0.42572,0.39865,0.37534,0.04286,0.02922,0.16876,1,0.00569,0
A0A1I9LNS4,AT3G62120.3,0.50304,0.09211,0.3526,0.11994,0.12477,0.01589,0.00985,0.63198,1,0.02175,0
Q9M1R1,AT3G62130.1,0.01193,0,0.01844,0,0,0.06833,0.08894,0.18872,1,0.16377,0.02386
Q5XV94,AT3G62140.1,0,1,0.1311,0.84756,0.20122,0.16768,0.02134,0.48171,0.20122,0.13415,0.125
Q9M1Q9,AT3G62150.1,1,0.58869,0.96472,0.71854,0.63448,0.17213,0.15311,0.03853,0,0.08531,0.10008
Q9M1Q4,AT3G62200.1,0.28621,0,0.12216,0.16754,0.04014,0.10297,0.14136,0.26353,0.67539,1,0.08551
Q9M1Q2,AT3G62220.1,0.87499,0.45697,1,0.54485,0.58256,0.04464,0.04167,0.08846,0,0.0222,0.0222
Q9M1Q0,AT3G62240.1,0.94298,0.13452,0.63032,0.18681,0.19601,0.1269,0,0.88071,0.96295,1,0.11587
P59233,AT3G62250.1,1,0.89627,0.97983,0.71992,0.86579,0.02073,0,0.34449,0.96294,0.25662,0.03805
Q9M1P7,AT3G62270.1,0.2862,0.05387,0.40741,0.18182,0.09933,0.09933,0,0.28956,0.74242,1,0.05219
F4IY86,AT3G62300.2,0.02399,0,0.01694,0.02376,0.01576,0.04493,0.01059,0.06022,0.09339,1,0.04916
Q9LZQ9,AT3G62310.1,0.01883,0,0.01626,0.01,0.01081,0.0168,0.00004,0.25557,0.1743,1,0.00636
Q9LZQ7,AT3G62330.1,0,0.01105,0.00525,0.02935,0.01594,0.0482,0.11614,0.06505,0.2071,1,0.02827
A0A1I9LSH2,AT3G62360.2,0.26727,1,0.3959,0.6154,0.72268,0.09532,0.09632,0.0083,0,0.02718,0.03189
Q9LZQ3,AT3G62370.1,0.15418,1,0.7102,0.27688,0.39578,0.03004,0.02501,0.04512,0,0.00928,0.00373
Q9LZQ1,AT3G62390.1,0.27298,1,0.53189,0.48311,0.75516,0.08255,0.03471,0.16698,0.01313,0.03377,0
Q9LZQ0,AT3G62400.1,0.02272,0.0126,0.00751,0.1487,0.06292,0.47444,1,0.00228,0,0.02493,0.23387
Q9LZP5,AT3G62450.1,0.01521,0.0052,0,0.12877,0.07567,0.51977,1,0.01267,0,0.04309,0.24132
Q9LZP4,AT3G62460.1,0.02239,0,0.00166,0.10078,0.05582,0.43755,1,0.02052,0.02475,0.09013,0.16506
Q9LZP3,AT3G62470.1,0.01481,0.04844,0,0.0999,0.04895,0.55397,1,0.13203,0.19453,0.93173,0.28313
B3H6J4,AT3G62528.1,0.19337,0.42403,0.18923,0.68923,0.40608,0.25691,0.09392,0.11326,0.55387,1,0
Q94K48,AT3G62530.1,0.0014,0.00657,0.00063,0.07769,0.05283,0.56184,1,0,0.00967,0.0002,0.24931
F4IYB7,AT3G62580.1,0.42468,1,0.51002,0.59091,0.70411,0.08553,0.10591,0.02614,0,0.00624,0.01885
Q9LZK5,AT3G62600.1,0.35917,1,0.4062,0.71673,0.82084,0.07932,0.05449,0.01463,0,0.09691,0.00705
Q29Q18,AT3G62620.1,0.02572,0,0.00982,0.12694,0.05623,0.69881,1,0.04692,0.03025,0.06748,0.34411
Q9LZJ8,AT3G62670.1,0.01516,0.00225,0,0.10472,0.06345,0.56541,1,0.02835,0.05811,0.00618,0.35991
Q9LZJ5,AT3G62700.1,1,0.21702,0.60158,0.25208,0.19371,0.0799,0.08632,0.34794,0.02022,0,0.02463
Q9LZJ3,AT3G62720.1,0.12548,0.83007,0.19725,0.68372,1,0.10105,0.098,0.13019,0,0.01523,0.0457
F4IZI7,AT3G62770.3,0.58986,0.11702,0.31848,0.1055,0.11899,0.0264,0.00965,1,0.40456,0.36804,0
Q9LZI6,AT3G62790.1,0.03621,0.02461,0.01471,0.13747,0.10202,0.21582,1,0.01169,0.01593,0,0.07496
Q8H1D4,AT3G62800.1,0.31311,0.03155,0.13592,0.11408,0.16019,0.25971,0.11165,0.26699,0,1,0.07767
Q9LZI4,AT3G62810.1,0.03534,0.01475,0.02732,0.13082,0.07503,0.7681,1,0.02624,0.02575,0,0.37058
Q9LZI2,AT3G62830.1,0.08241,0.72687,0.13159,0.59829,1,0.05317,0.06384,0.09896,0.00271,0.0162,0
F4IZK0,AT3G62860.1,0.25999,0.12833,0.21376,0.84837,0.45599,1,0.1875,0,0.05067,0.01701,0.83839
Q9LZH9,AT3G62870.1,0.54524,0.46645,0.40258,0.31684,0.41427,0.02728,0,1,0.1247,0.36191,0.0122
Q9LZH8,AT3G62880.1,0.01431,0.03734,0,0.15432,0.10641,0.46297,1,0.05103,0.01493,0.00685,0.2458
Q683I9,AT3G62890.1,0.02209,0.00205,0.02905,0.15139,0.09574,0.88912,1,0,0.03928,0.07938,0.56956
Q8RX79,AT3G62910.1,0.07057,0,0.00914,0.15272,0.04527,0.76254,0.05304,0.11706,0.11843,0.77763,1
Q8W457,AT3G62940.1,0.74618,0.10351,0.44418,0.18759,0.1739,0.25183,0.57367,0.69839,1,0.84969,0
Q9LYC2,AT3G63000.1,0.16866,0,0.09452,0.02543,0.02915,0.06896,0.00772,0.21952,1,0.03821,0.10091
Q9LYB9,AT3G63030.1,0,0,0,0,0,0.14607,0,0,0,1,0.24719
F4IZM8,AT3G63070.1,0,0,0,0,0,0,0,0.2039,0.13449,1,0
Q9LYB4,AT3G63080.1,1,0.59562,0.89596,0.63196,0.66698,0.13305,0.10919,0.11098,0,0.0503,0.07284
Q9LYB3,AT3G63090.1,0.02722,0,0.01383,0.11334,0.03704,0.71687,1,0.04552,0.04819,0.12048,0.35721
Q9LE82,AT3G63130.1,0.22138,0.06271,0.19054,0.08943,0.08091,0.06855,0,0.03743,0.12824,1,0.07446
Q9LYA9,AT3G63140.1,0.02782,0,0.01613,0.21299,0.06229,0.88559,0.02789,0.08231,0.19664,0.09194,1
F4J0W4,AT3G63150.1,0.38416,0.21061,0.30329,0.65206,0.52822,0.72283,1,0,0.14659,0.27211,0.33698
Q9M1X2,AT3G63170.1,0.17362,0.21228,0.29568,1,0.61865,0.31084,0.01137,0.02957,0.15997,0,0.11145
Q9M1X0,AT3G63190.1,0.03733,0,0.04339,0.21947,0.06484,0.90214,0.03789,0.05415,0.0961,0.04233,1
Q9M1W4,AT3G63250.1,1,0.22152,0.63606,0.23006,0.27607,0.33019,0,0.47371,0.20026,0.18975,0.40118
O22100,AT3G63260.1,0.9365,0.45457,1,0.57923,0.59375,0.1022,0.10281,0.03458,0,0.01598,0.0452
Q9M1V9,AT3G63310.1,0.98989,0.20032,1,0.39335,0.33912,0.2233,0.19205,0.22882,0,0.42375,0.10627
A0A1I9LNS1,AT3G63340.10,0.30357,0.79258,0.24725,0.50687,0.5522,1,0.81868,0.11813,0,0.18681,0.6772
A0A1I9LSS6,AT3G63370.2,0,0.04348,0.02989,0.13859,0.12772,0.77174,1,0.00272,0,0.29348,0.53804
Q1H5D6,AT3G63390.1,0.10336,0.20548,0.0797,0.49191,0.37858,0.88917,0.1594,0.10087,0,0.43462,1
Q9LY75,AT3G63400.1,0,0.00732,0.00023,0.01081,0.01019,0.03266,0.04206,0.38219,0.47903,1,0.01886
Q9LY74,AT3G63410.1,0.14571,0.24322,0.16655,0.89935,0.61959,1,0.16499,0.10469,0,0.14683,0.82156
Q9FDX9,AT3G63420.1,1,0.6646,0.94348,0.72907,0.74811,0.15887,0.11633,0.06118,0,0.03049,0.0705
F4J109,AT3G63460.2,0.62807,0.11682,0.41234,0.14618,0.15699,0.02345,0,0.45014,1,0.19927,0.00969
F4J110,AT3G63460.3,0.29529,0.0288,0.16702,0.05838,0.05079,0,0.00497,0.46728,1,0.18822,0.0212
Q9LY66,AT3G63490.1,0.02182,0.0174,0,0.14286,0.0609,0.97716,0.0023,0.05195,0.08451,0.45384,1
Q84TI3,AT3G63500.2,0,0,0,0,0,0,0,0,0,1,0
O65572,AT3G63520.1,0.73317,1,0.73255,0.78001,0.84372,0.25284,0.35198,0.07549,0.03574,0,0.11974
Q9C835,AT3G66654.1,0.12634,0.9956,0.19434,0.70071,1,0.10937,0.10128,0.07617,0,0.02865,0.0407
Q0WSF1,AT3G66658.2,0.6934,0.92947,0.87252,0.99932,1,0.13648,0.07285,0.02544,0,0.09952,0.05136
Q1G3L1,AT4G00026.1,0.02232,0.00286,0.01675,0.15287,0.05543,0.71702,1,0.00275,0,0.07739,0.36602
O81304,AT4G00030.1,0.06525,0.01366,0.08194,0.10622,0.07587,1,0.43399,0.1214,0,0.09105,0.88316
Q93ZN5,AT4G00090.1,0.65013,1,0.56879,0.7091,0.82891,0.08384,0.05006,0.20487,0,0.20506,0.02755
