ID1,ID2,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10
A0A1I9LT48,AT3G25690.5,0.35186,0.21831,0.14514,0.0056,0.92883,0.21591,1,0.01639,0.14914,0.01944
F4JA39,AT3G25680.1,0.04361,0.06127,0.17777,1,0.19005,0.17581,0,0.29219,0.1761,0.42492
Q9LI77,AT3G25660.1,0.03726,0.04725,0.06673,1,0.00853,0.10178,0,0.37488,0.07547,0
Q9LI83,AT3G25610.1,1,0.67344,0.76038,0.07688,0.06767,0.7996,0,0.14747,0.5822,0.83133
Q9LI86,AT3G25590.1,0.8507,0.66913,0.786,0.15857,0.11378,1,0,0.12305,0.57268,0
O82568,AT3G25585.1,0.33253,0.34286,1,0.03821,0.04188,0.80275,0.00608,0.12198,0.78548,0
A0A1I9LSC3,AT3G25580.2,0.33672,0.22232,0.22163,0,1,0.32887,0.24377,0.01776,0.1197,0.76674
Q9LSU9,AT3G25545.1,0.33504,0.24727,0.20526,0.00632,0.11868,0.28074,1,0.00324,0.14857,0.07254
Q9LDF2,AT3G25540.1,0.29914,0.28071,1,0.0688,0.04914,0.58661,0,0.19963,0.85074,0.01526
Q9LSV0,AT3G25530.1,0.55924,0.41284,0.3307,0.03161,0.07994,0.46965,1,0.02623,0.21981,0
F4J912,AT3G25520.2,0.37477,0.23018,0.15248,0.01468,1,0.22376,0.93817,0.01881,0.12431,0.74133
Q9SE97,AT3G25500.1,0.68298,0.73135,0.91376,0.08596,0.11518,1,0.12709,0.15078,0.7,0
Q56XR7,AT3G25480.1,0,0.02491,0.10573,1,0.06064,0.08769,0.0372,0.23197,0.10573,0.0046
Q9LSV5,AT3G25470.1,0.13006,0.09693,0.09652,0.62004,0.72025,0.14683,0,1,0.12515,0.79227
A8MSD6,AT3G25440.2,0.04819,0.0188,0,0.23855,0.05831,0.02892,0.01831,1,0.0612,0
Q8W4C3,AT3G25430.1,0.0827,0.04096,0.05802,0.24603,0.39811,0.06461,0,1,0.07598,0.51119
Q8RXE8,AT3G25410.1,0.07677,0.13535,0.26667,1,0.27071,0.2202,0,0.23636,0.2404,0
Q9LSW0,AT3G25400.1,0.15756,0.11564,0.10061,0.00665,0.04076,0.1778,1,0.0211,0.10841,0.00575
Q9LSE7,AT3G25290.1,1,0.69635,0.87468,0.04276,0.25514,0.9561,0.21932,0.07385,0.65547,0.00927
Q38931,AT3G25230.1,0.31785,0.22073,0.19747,0.01029,0.21453,0.25916,1,0.02262,0.14411,0
Q38935,AT3G25220.1,0.43307,0.37966,1,0.07043,0.02852,0.96422,0,0.25669,0.86565,0.02932
Q8VYJ4,AT3G25150.1,1,0.6039,0.37232,0.04097,0.57023,0.59867,0.18466,0.04677,0.24311,0.20893
Q9LSG3,AT3G25140.1,0.05828,0.05384,1,0.04862,0.05984,0.46636,0,0.12035,0.65752,0.23688
Q9LSG5,AT3G25120.1,0.0155,0,0.057,0.228,0.03459,0.04206,0.00968,1,0.12175,0
Q42561,AT3G25110.1,0,0.01931,0.03506,1,0.10897,0.05679,0.05916,0.2354,0.04791,0.75401
Q8GYN5,AT3G25070.1,0.64264,0.66433,0.84145,0.04968,0.04404,1,0,0.05707,0.57208,0
Q8VWI1,AT3G25040.1,0.23584,0.2612,1,0.03973,0.06086,0.62468,0.07777,0.07523,0.76331,0
F4J7T3,AT3G24880.1,0.10185,0.06568,0.05351,0,1,0.06255,0.05314,0.01587,0.01513,0.44921
F4J7S8,AT3G24840.1,0.21711,0.125,0.68421,0.63158,0.86842,0.50658,0,0.50329,1,0
Q9LRX8,AT3G24830.1,0.73292,0.41022,0.60683,0,0.95178,0.57035,1,0.02859,0.43198,0
Q9LRX9,AT3G24820.1,1,0.74255,0.52766,0.2383,0.37021,0.99787,0.39787,0,0.38723,0
Q8LBL5,AT3G24800.1,0.83781,0.59103,0.74716,0.05772,1,0.91673,0.14667,0.01874,0.50379,0
Q1PEM2,AT3G24780.1,0,0.02495,0.09889,1,0.11738,0.03142,0.12847,0.27172,0.11183,0.04268
P33543,AT3G24660.1,0.7253,0.54436,0.77189,0.04094,0.04717,1,0.01931,0.10664,0.53255,0
A0A1I9LMR3,AT3G24590.2,0,0.04423,0.18216,1,0.04629,0.1285,0.00485,0.38153,0.26521,0.00613
F4J7Q0,AT3G24570.2,0,0.00119,0.06599,0.25839,0.0094,0.04126,0.00586,1,0.11754,0.74299
F4J7P7,AT3G24560.2,0.07775,0.12182,0.15935,1,0.43014,0.19861,0,0.42648,0.1505,0
Q9LV48,AT3G24550.1,0.9587,0.78957,0.88028,0.05006,0.08871,1,0,0.08711,0.58932,0
Q9C5C7,AT3G24530.1,0.38684,0.28124,0.21489,0.23547,1,0.32182,0.30766,0.10032,0.12807,0.7479
Q9LV56,AT3G24506.1,0.03098,0.05053,0.13865,1,0.02526,0.13474,0,0.43549,0.14857,0
Q9LV59,AT3G24490.1,0.00438,0.00438,0.01686,0.02781,1,0.01818,0.37276,0.00679,0,0.02921
Q9LHF1,AT3G24480.1,0,0.00628,0.31237,0.06962,1,0.10304,0.87238,0.13204,0.32486,0
Q9LHF5,AT3G24440.1,0.10338,0,0.08459,0.14098,1,0.09398,0.26316,0.14474,0.14474,0.01535
Q6STH5,AT3G24430.1,0.02076,0.05046,0.04757,1,0.02156,0.08809,0,0.2809,0.05975,0.81347
Q9LK08,AT3G24360.1,0.21976,0.1851,0.1792,0.62316,0,0.20133,1,0.41224,0.10914,0
Q9LK09,AT3G24350.1,1,0.74415,0.76241,0.0696,0.83568,0.77772,0.46293,0.07818,0.51231,0.0109
Q84LK0,AT3G24320.1,0.04277,0,0.04226,1,0.85947,0.06008,0.33605,0.49796,0.01629,0.05777
Q1LYX4,AT3G24315.1,0.51153,0.45351,1,0.05802,0.30096,0.80174,0.16278,0.15423,0.87995,0.03905
Q9LK19,AT3G24260.1,0.22378,0.04592,0.2443,0.04944,0,0.12396,0.00249,1,0.34297,0.00321
F4J6I6,AT3G24200.2,0.15418,0.05395,0.04942,0.19556,0.16867,0.08573,0,1,0.06042,0
Q9LRN0,AT3G24190.1,0.00933,0.03363,0.07307,1,0.10228,0.08944,0,0.25554,0.06841,0.71026
Q8VZ08,AT3G24180.1,0.94929,0.73054,0.75943,0.03005,0.4701,1,0.27281,0.04596,0.57171,0.72659
P48641,AT3G24170.1,1,0.72967,0.57596,0.03928,0.27468,0.83306,0.64644,0.0551,0.40663,0
Q9ZSJ7,AT3G24160.1,0.23998,0.3796,1,0.14388,0.05114,0.72868,0,0.35082,0.90093,0.27946
Q94K36,AT3G24100.1,0.31023,0.20033,0.18017,0.00078,1,0.28193,0.21729,0.01502,0.10477,0.00612
Q9LIP9,AT3G24090.1,0.4631,0.37923,0.28641,0.01717,1,0.44277,0.46173,0.0225,0.19241,0
A0A1I9LNC2,AT3G24080.3,0.00364,0.00709,0.03064,0.00236,1,0.01594,0.08613,0.00172,0.01759,0.08397
Q9LIQ3,AT3G24040.1,0.0301,0.1005,1,0.15919,0.10526,0.93793,0,0.17139,0.6956,0
Q9LIQ4,AT3G24030.1,1,0.70197,0.6091,0.06677,0.3824,0.95266,0.03399,0.16722,0.33414,0
Q9LIQ6,AT3G24010.1,0.12332,0.09963,0.11556,0.01633,1,0.10331,0.05635,0,0.07717,0
P29197,AT3G23990.1,0.22102,0.05314,0,0.13909,1,0.03359,0.10262,0.87706,0.00123,0.09921
Q9LIQ9,AT3G23980.1,0.65965,0.40761,0.38179,0.03601,1,0.61209,0.27582,0.07337,0.22622,0
Q9LIR4,AT3G23940.1,0.00706,0.03436,0.04389,1,0,0.06441,0.03848,0.26629,0.0535,0
Q9LIR6,AT3G23920.1,0.10566,0.07366,0.11531,1,0,0.16259,0.09812,0.28564,0.10123,0.83978
P92952,AT3G23910.1,0.30775,0.24532,0.28203,0.01383,1,0.42416,0.02471,0.05277,0.19734,0.29893
F4J5A7,AT3G23900.1,0.01263,0.00795,0.02509,0,1,0.01727,0.27134,0.01006,0.01698,0.11007
P30182,AT3G23890.1,0.4961,0.08702,0.16958,0.045,1,0.13388,0,0.00967,0.08144,0
A0A1I9LPT2,AT3G23870.5,0.20418,0.3994,0.37251,0.07271,0.00797,1,0,0.08267,0.32072,0.7999
Q9LIS3,AT3G23820.1,0.11189,0.10319,1,0.06685,0.30242,0.54312,0,0.09934,0.76068,0
Q9LK36,AT3G23810.1,0.24604,0.16397,0.11129,0.00636,0.16625,0.16427,1,0.00181,0.08249,0.46829
Q9LK39,AT3G23790.1,0.0661,0.09766,0.24028,1,0.05896,0.19203,0,0.30426,0.22735,0.76307
Q9LK40,AT3G23780.1,0.18187,0.12499,0.13217,0.03752,1,0.18497,0.14899,0,0.06478,0.11278
Q8L9Q7,AT3G23760.1,0.02397,0.03102,0.05804,0.00963,0.09892,0.05428,1,0.01198,0.05404,0.05575
Q9LK43,AT3G23750.1,1,0.76094,0.73191,0.07113,0.04638,0.98788,0,0.10027,0.46914,0.02847
F4J469,AT3G23710.1,0.05879,0.11399,1,0.20642,0.06855,0.98793,0.12657,0.2154,0.80616,0.98617
Q9LK47,AT3G23700.1,0,0.01694,0.01523,1,0.23825,0.04255,0.03663,0.31066,0.03196,0
F4J464,AT3G23670.2,0,0,0.05469,0,1,0.09766,0.06641,0,0.07031,0.00051
Q9LUG1,AT3G23660.1,0.15828,0.10533,0.11195,0.00101,1,0.13692,0.30101,0.00994,0.07207,0.86259
Q93Y12,AT3G23640.1,0.07484,0.07901,0.08807,1,0,0.14016,0.1685,0.23787,0.07896,0.29441
Q9LUG5,AT3G23620.1,0.01317,0.00959,0.02384,0,1,0.01456,0.09547,0.01087,0.009,0.86604
Q9LUG8,AT3G23600.1,0.40003,0.28368,0.27662,0.03365,0.02275,0.39333,1,0.01488,0.17593,0
Q9LUG9,AT3G23590.1,0.00936,0,0.03771,0.05866,1,0.01229,0.04,0.00854,0.03115,0.89834
P50651,AT3G23580.1,0.16985,0.17804,0.1412,0.00614,0.06753,0.15484,1,0.00682,0.12005,0
Q94JY3,AT3G23570.1,0.29009,0.22908,0.24243,0.00591,0.05805,0.33372,1,0.01469,0.1885,0.13617
A0A1I9LT44,AT3G23540.3,0.35174,0.3187,0.40533,0.01397,0.31082,0.52761,1,0.02515,0.28928,0.2146
O22683,AT3G23490.1,0.48024,0.33124,0.29111,0.0219,0.09973,0.40915,1,0.02573,0.20123,0.58224
A0A1I9LMI8,AT3G23450.3,0,0.03213,0.94862,0.51414,0.27565,0.28351,0.44184,0.52067,1,0
Q8S403,AT3G23430.1,0.0594,0.35745,0.36501,0.03888,0.07397,1,0.00378,0.08855,0.2554,0
A0A1I9LLZ5,AT3G23410.2,0.74691,0.45921,0.4847,0.01369,1,0.657,0.04294,0.08159,0.39801,0.00568
Q9LW57,AT3G23400.1,0.02351,0.0605,0.08428,1,0.01631,0.09992,0,0.24298,0.07962,0.78716
O23290,AT3G23390.1,0.43509,0.24479,0.25219,0.01578,0.3969,0.24721,1,0.03435,0.20626,0.23603
A0A1I9LLU4,AT3G23370.3,0.26856,0.18342,0.16089,0.24777,0.22302,0.17153,0,1,0.14059,0.00564
Q9LW63,AT3G23330.1,0.06878,0.02762,0.07149,0.14666,0.21983,0.07614,0,1,0.09356,0
Q9LW64,AT3G23325.1,0.03916,0.03608,0.04285,0.05412,1,0.0408,0.25994,0,0.03465,0.01651
Q9LW66,AT3G23310.1,0.67214,0.69593,0.81758,0.03697,0.08429,1,0.00033,0.08218,0.60571,0
Q8H118,AT3G23300.1,0.05106,0.0506,1,0.05496,0.05969,0.40221,0,0.14034,0.79325,0
Q4FE47-2,AT3G23280.2,0.61925,0.60776,1,0.04885,0.14583,0.88218,0,0.21767,0.92529,0
Q4FE47,AT3G23280.1,0.59625,0.52698,1,0.07853,0.44402,0.80165,0.12525,0.23983,0.90213,0.83434
Q0WPQ2,AT3G23150.1,0.22068,0.41119,0.60034,0.75525,0.68678,1,0,0.24102,0.40237,0.30262
Q682V0,AT3G23100.1,0.04319,0.02377,0.04704,0.00519,1,0.05165,0.65082,0.01083,0.04056,0.20675
F4J2U9,AT3G23070.1,0,0.02028,0.03458,1,0.50643,0.06417,0.01077,0.30322,0.04091,0.6998
Q9LS90,AT3G22990.1,0.00613,0.00088,0.01763,0.01927,1,0.01478,0.21312,0,0.01248,0.80219
F4J2T9,AT3G22980.1,1,0.81073,0.61448,0.0634,0.84824,0.87257,0.38445,0.0848,0.38578,0
Q9LIK0,AT3G22960.1,0,0.02875,0.04021,1,0.03801,0.08037,0.03823,0.25736,0.03905,0
Q9LIK1,AT3G22950.1,0.3917,0.39464,1,0.06795,0.26201,0.93956,0.05227,0.11957,0.66188,0
Q93V47,AT3G22942.1,0.98449,0.71741,0.91126,0.01009,0.01439,1,0,0.18412,0.73034,0.02518
Q9LIK7,AT3G22910.1,0.55671,0.54584,0.7757,0.1205,0.06509,1,0,0.18701,0.60001,0
Q9LIK9,AT3G22890.1,0.00894,0.03356,0.08186,1,0.28739,0.10444,0,0.33487,0.08213,0.00161
Q9LIL3,AT3G22850.1,0.83974,0.59193,0.51986,0.01645,0.11155,0.68686,1,0.05882,0.3535,0
Q9LIL4,AT3G22845.1,0.26808,0.31711,1,0.06046,0.07539,0.63699,0.03011,0.16227,0.83263,0.08238
Q9LUJ2,AT3G22690.2,0,0.06158,0.10977,1,0.54217,0.13922,0.15797,0.28246,0.083,0.03569
Q9LUJ3,AT3G22680.1,0.14466,0.09908,0.14598,0.00484,0.42269,0.23304,1,0.0148,0.11666,0.80222
Q9LUJ4,AT3G22670.1,0.00644,0,0.09228,0.40073,0.17812,0.12535,0.03331,1,0.089,0.8073
Q9LUJ5,AT3G22660.1,0.00128,0,0.01617,0.01771,1,0.0067,0.20144,0.00667,0.01165,0
O23714,AT3G22630.1,0.67598,0.49457,0.32771,0.01688,0.7274,0.50039,1,0.01145,0.20004,0.67031
Q9LJ87,AT3G22590.1,0.0321,0.02615,0.03472,0,1,0.03481,0.17346,0.00505,0.01922,0.76036
Q9LJ94,AT3G22520.1,0.02804,0.01617,0.04602,0.0003,1,0.03583,0.1295,0.00902,0.02662,0.75566
Q9LJ98,AT3G22480.1,0.55631,0.3967,0.39467,0.01231,0.23661,0.59756,1,0.0593,0.27104,0
F4J099,AT3G22430.1,0.00458,0.03432,0.53547,1,0,0.42563,0.05492,0.40503,0.59725,0.79647
P34047,AT3G22425.1,0,0.02493,0.02149,1,0.37304,0.04825,0.00885,0.24694,0.01213,0.00357
B3H7F6,AT3G22380.2,0.05908,0.05138,0.03509,0.0231,1,0.05375,0,0.21587,0.02695,0.73177
Q39219,AT3G22370.1,0.03895,0.02664,0.0911,0.20247,0.03429,0.07568,0,1,0.12496,0.73448
Q9LUW5,AT3G22330.1,0.08006,0.03454,0.05227,0.22914,0.35839,0.06041,0,1,0.08425,0.00984
O81098,AT3G22320.1,0.04183,0.03311,0.08203,0,1,0.06148,0.18492,0.01192,0.05693,0.00751
Q9LUW6,AT3G22310.1,0.05811,0,0.10623,0.32359,1,0.1529,0.34701,0.73815,0.09915,0
P42797,AT3G22300.1,0.04948,0,0.03644,0.17319,0.43306,0.04102,0.07932,1,0.06599,0
Q94K91,AT3G22290.1,0.29907,0.27455,1,0.04894,0.07458,0.69191,0.06535,0.16665,0.82953,0.80062
F4J077,AT3G22270.1,0.93418,0.58228,0.57595,0.03924,0.57722,1,0.92911,0.19114,0.28228,0.76453
Q9LHJ3,AT3G22240.1,0.68855,0.77441,0.58249,0.01066,0.00505,1,0,0.06622,0.40516,0.74885
Q8LCL3,AT3G22230.1,0.39665,0.18748,0.42285,0,1,0.28719,0.58325,0.05732,0.37194,0.7882
Q9LIE1,AT3G22220.1,0.01082,0.01054,0.02184,0,1,0.01741,0.32863,0.00167,0.01313,0
Q8LA01,AT3G22210.1,0.01794,0.04547,0.06341,1,0.14518,0.07217,0,0.63454,0.08594,0.67521
Q94CE5,AT3G22200.1,0.27808,0.10027,0.04697,0.16887,0,0.08454,0.06155,1,0.05037,0.01574
F4J061,AT3G22190.1,1,0.66019,0.50345,0.02404,0.31793,0.70898,0.18466,0.06966,0.38975,0.00676
Q9LIE4,AT3G22180.1,0.73027,0.65594,0.70672,0.11206,0.13561,1,0,0.18088,0.59633,0.00886
Q9LIE5,AT3G22170.1,0.00268,0,0.01777,0.00201,1,0.0132,0.4223,0.00091,0.007,0
Q9LIE6,AT3G22160.1,0.48193,1,0,0,0,0.38554,0,0,0.18072,0.00314
O81148,AT3G22110.1,0.60726,0.40597,0.29466,0.01002,0.68913,0.42737,1,0.02387,0.19467,0.077
Q9LSX7,AT3G21865.1,0.83333,0.65198,1,0.10588,0.75377,0.90024,0.53162,0.10588,0.66095,0.13472
Q9LSX9,AT3G21850.1,0.12644,0.13188,0.16859,0.00136,1,0.17267,0.82325,0.05914,0.12033,0.12122
Q5PP37,AT3G21820.1,0.14706,0.10989,0.10741,0.04169,0.15772,0.14932,1,0.03588,0.06906,0
Q9LSY5,AT3G21790.1,0.19048,0.25397,0.55238,0.13016,0.88571,1,0.32063,0.13016,0.66032,0
Q9LSY7,AT3G21770.1,0.00878,0.006,0.03208,0,1,0.01398,0.06577,0.00503,0.02003,0.00473
Q9LVD9,AT3G21690.1,1,0.66691,0.52034,0.00293,0.01283,0.65958,0.17589,0.12129,0.24221,0.01546
Q9LDC0,AT3G21640.1,0.40667,0.38134,1,0.05645,0.08045,0.76673,0.02024,0.17787,0.89868,0.00799
A8R7E6,AT3G21630.1,1,0.70858,0.69815,0.05586,0.08193,0.97392,0.01034,0.07226,0.47387,0
Q8L7M6,AT3G21610.1,0.10426,0.27943,0.42624,0.1,0.08936,1,0.00922,0.12057,0.26879,0
Q944H2,AT3G21580.1,0.34868,0.44474,0.36447,0.19868,0.15921,1,0,0.04342,0.31842,0.0563
Q9LVF1,AT3G21550.1,0.00366,0,0.02328,0.02468,1,0.01724,0.07057,0.00401,0.00997,0.15545
Q9LVF2,AT3G21540.1,0.00272,0.00163,0.01724,0,1,0.00474,0.119,0.00583,0.00495,0.02091
A0A1I9LMF3,AT3G21430.3,0.01133,0,0.00378,0.24547,1,0.071,0.12915,0.36631,0.01435,0.00665
Q9LIF6,AT3G21400.1,0.01099,0.00876,0.03194,0.2733,0.00936,0.04185,0,1,0.06175,0.82629
A0A1I9LRT1,AT3G21390.2,0.0249,0.01212,0.10063,0.32477,0.06024,0.09076,0,1,0.13406,0.75694
Q9LIG0,AT3G21360.1,0.2956,0.25761,0.28388,0.06502,0.02684,0.59686,1,0,0.17048,0
F4IXJ7,AT3G21350.1,0.01868,0,0.02518,1,0.08448,0.08936,0.04712,0.10154,0.04387,0
F4IXJ7-2,AT3G21350.2,0,0.00558,0.02339,0,1,0.00665,0.13663,0,0.00585,0.66943
Q9LU28,AT3G21300.1,0.01961,0.03813,0.13508,1,0.4793,0.11002,0,0.38671,0.0719,0
F4IXI9,AT3G21290.1,0.02949,0.02353,0.0273,0.01663,1,0.03326,0.24882,0.01475,0.01977,0
A0A1I9LPV5,AT3G21250.4,1,0.73796,0.4515,0.05796,0.01269,0.72475,0.03154,0.14174,0.24312,0.73803
Q8RXG3,AT3G21220.1,1,0.73597,0.69927,0.14866,0.99371,0.88621,0.60304,0,0.43865,0
Q9ASW4,AT3G21215.1,0.01697,0.014,0.02611,0.0032,1,0.01887,0.25157,0,0.007,0
Q9LU39,AT3G21200.1,0,0.02237,0.03874,1,0.18034,0.07766,0.00432,0.23811,0.03482,0.77282
Q9LU40,AT3G21190.1,0.02965,0.13558,0.8616,0.06627,0.25796,1,0,0.09244,0.51415,0.30132
B3H4L8,AT3G21175.3,0.05548,0.05121,0.11024,0.02703,1,0.09531,0.17994,0.04694,0.05619,0.27571
Q8H116,AT3G21160.1,0.03169,0.04113,1,0.04751,0.02948,0.34843,0.02513,0.16079,0.84163,0.01871
Q8L637,AT3G21140.1,0,0.04523,0.07245,1,0.56461,0.09335,0.03139,0.37027,0.07117,0.78735
P38025,AT3G21110.1,0.02055,0.04275,0.05501,1,0,0.08694,0.03861,0.2997,0.06168,0.78093
A0A1I9LQK5,AT3G21100.3,0.64488,0.51852,0.57081,0.0305,1,0.88671,0.02397,0.07407,0.67538,0
Q9LIG6,AT3G20970.1,0.41837,0.10111,0,0.04484,0.17842,0.07669,0.24985,1,0.01144,0
A0A1I9LPX6,AT3G20930.2,0.0292,0,0.02841,1,0.40331,0.03394,0.63694,0.14365,0.05051,0.30471
Q9LIH2,AT3G20920.1,0.25013,0.23704,1,0.06815,0.05548,0.66673,0,0.19386,0.84006,0.062
F4IWB2,AT3G20890.1,0.01604,0.01111,0.02702,0,1,0.02394,0.24556,0.00284,0.01394,0
Q940Q3,AT3G20870.1,0.22922,0.24307,1,0.06761,0.10554,0.58905,0,0.18734,0.92018,0.00299
Q8RWV5,AT3G20800.1,0.96008,0.62658,0.55745,0.17624,1,0.81013,0,0.10029,0.33398,0
Q8RWP0,AT3G20790.1,0.26275,0.19692,0.16559,0.01604,0.05576,0.20998,1,0.02247,0.12364,0.11349
Q9LT47,AT3G20740.1,0.00159,0.0009,0.00752,0.02346,1,0.01808,0.15338,0.0129,0,0
Q84R14,AT3G20720.2,0.38337,0.24608,0.21378,0.0304,0.26698,0.30879,1,0.01663,0.19762,0.24383
Q9LHQ4,AT3G20680.1,0.00214,0,0.01448,1,0.11749,0.01519,0.01567,0.32779,0.01519,0.0325
Q9LHQ5,AT3G20670.1,0.03614,0.02836,0.01936,0.01541,1,0.02161,0.04091,0.02091,0.01136,0.75222
Q9LHQ6,AT3G20660.1,1,0.81238,0.78723,0.15087,0.0058,0.99807,0,0.22824,0.52611,0.034
A0A1I9LQA7,AT3G20650.3,0.02887,0.01954,0.02133,0,1,0.02281,0.39678,0.00475,0.02894,0.76971
Q8L6Y1,AT3G20630.1,0.70606,0.48376,0.46094,0.02301,0.06902,0.65234,1,0.05864,0.31478,0.79823
Q9LJU2,AT3G20560.1,0.26596,0.2806,1,0.05022,0.15276,0.69091,0.0084,0.1613,0.92806,0.69782
Q8W4D8,AT3G20550.1,0.00785,0,0.00829,0.02356,1,0.01811,0.18608,0.00065,0.00654,0
Q84ND9,AT3G20540.1,0,0.04349,0.03932,0.98747,0.63243,0.22728,0.21475,0.32752,0.01426,0.08322
Q9LJU6,AT3G20510.1,0.28632,0.2848,1,0.11768,0.09702,0.56841,0,0.10295,0.70623,0.1499
Q9LJU7,AT3G20500.1,0.05926,0.09571,1,0.3814,0.94056,0.50997,0,0.52738,0.88957,0
D2WL32,AT3G20440.1,0.59104,0.22541,0.21227,1,0.94693,0.34664,0,0.43184,0.03944,0
Q38868,AT3G20410.1,0.95802,0.8054,0.83836,0.06592,0.09539,1,0.08374,0.11446,0.56778,0.27246
Q94JQ4,AT3G20390.1,0.14293,0.05932,0.13938,1,0,0.14728,0.01203,0.44302,0.11817,0
P49077,AT3G20330.1,0.01782,0.03672,0.04226,1,0,0.07249,0.01002,0.25348,0.05049,0.39114
Q9LTR2,AT3G20320.1,0.01012,0.05416,0.26646,1,0.1866,0.16744,0,0.33026,0.25475,0
Q94CF0,AT3G20290.1,0.71151,0.62056,0.85117,0.00653,0.80203,1,0.08408,0.01906,0.57697,0
Q9LJX4,AT3G20250.1,1,0.62721,0.45319,0.03486,0.45891,0.62787,0.51879,0.05857,0.31281,0
Q9LJX6,AT3G20230.1,0,0.00436,0.03749,1,0.57977,0.06103,0.03662,0.25371,0.06103,0.01569
Q9LJX8,AT3G20210.1,0,0.1381,0.55238,1,0.37143,0.59048,0.48571,0.97143,0.38095,0.03023
Q9LJY1,AT3G20170.1,0.27225,0.20812,0.21505,0.06562,1,0.31151,0.57574,0,0.15175,0.00207
F4JDI1,AT3G20120.1,0.45774,0.35638,1,0.13593,0.11473,0.69997,0,0.2129,0.70956,0.06725
Q9LJY8,AT3G20100.1,0.4732,0.39689,1,0.04642,0.12044,0.78741,0.00946,0.1587,0.86611,0
P28769,AT3G20050.1,0.47225,0.36446,0.28217,0.01847,1,0.36819,0.25774,0.02599,0.16901,0
Q56XE8,AT3G20040.1,0.05982,0.0336,0.26588,0.1777,0.027,0.16722,0,1,0.2886,0
A0A1I9LPN4,AT3G20000.2,0.0608,0.07877,0.22019,0.17249,0.00739,0.17702,0,1,0.22489,0
Q9LHE5,AT3G20000.1,0.02141,0.04252,0.18003,0.35464,0.06831,0.13092,0,1,0.18566,0.00207
Q9LHE6,AT3G19990.2,0.34655,0.2602,0.21185,0.02532,0.03009,0.30417,1,0.02042,0.16854,0
Q9LHE9,AT3G19960.1,1,0.76686,0.6118,0.12201,0.33472,0.90554,0,0.11798,0.4699,0.31293
A0A1I9LQQ9,AT3G19950.2,0.55613,0.41628,1,0.28204,0.43873,0.86997,0.1927,0,0.90131,0
Q39228,AT3G19930.1,1,0.78416,0.90255,0.14746,0.07837,0.91683,0,0.18799,0.64855,0.14949
Q9LT17,AT3G19910.1,0.79914,0.527,0.58747,0.04752,0.95464,1,0.04536,0.11231,0.57019,0.25937
F4JCE9,AT3G19870.1,1,0.54662,0.44855,0.06431,0.27653,0.89068,0.31029,0.07878,0.27974,0
Q9LT25,AT3G19840.1,0.00109,0,0.0156,0.07983,1,0.01232,0.05743,0.00899,0.00075,0.66696
B6ETT7,AT3G19830.1,0.04975,0.04631,0.1324,1,0.17316,0.13088,0,0.29783,0.14971,0.75266
Q39085,AT3G19820.1,1,0.7607,0.58668,0.03927,0.02534,0.73371,0,0.14885,0.37583,0.13633
Q9LT27,AT3G19810.1,0,0.10926,0.0095,1,0.56532,0.34204,0.22328,0.25416,0.19002,0.14306
A0A1I9LMU8,AT3G19780.4,0.27646,0.26019,1,0.26918,0.12645,0.72385,0,0.18673,0.90408,0.79533
Q9LT31,AT3G19770.1,1,0.69878,0.44631,0.03565,0.05259,0.75608,0.04198,0.0573,0.31522,0.06714
Q94A52,AT3G19760.1,0.07895,0.06335,0.05948,0,1,0.06847,0.0862,0.01416,0.03439,0
F4JCC9,AT3G19740.1,0.05574,0,0.04173,0.25085,0.3223,0.06183,0.01169,1,0.04053,0.61061
Q84N64,AT3G19720.1,0.04572,0.00969,0.07753,0.00084,1,0.03666,0.02012,0.01232,0.06194,0.82327
Q9LJM6,AT3G19680.1,0.36923,0.39121,0.35824,0.10549,1,0.53626,0.15604,0.03956,0.1978,0.23086
Q9LJN1,AT3G19650.1,0.04776,0.03314,0.06918,0,1,0.05876,0.07004,0.01606,0.03864,0.06703
Q9LJN2,AT3G19640.1,0.97862,0.71421,0.81369,0.06266,0.25958,1,0,0.13853,0.57363,0
Q9LJN8,AT3G19590.1,0.00338,0,0.00922,0.05387,1,0.00648,0.27146,0.01731,0.00173,0
Q04996,AT3G19510.1,0.01234,0.01174,0.02416,0.02116,1,0.03504,0.0603,0.00874,0,0.03671
Q9LT68,AT3G19490.1,0.00887,0.03554,0.10221,1,0.07266,0.07417,0,0.30671,0.12333,0.0111
Q9LT69,AT3G19480.1,0,0.0115,0.00892,1,0.04457,0.07171,0.00415,0.22701,0.0168,0.72878
A0A178VGH9,AT3G19460.3,0.50694,0.48047,1,0.02848,0.11897,0.84443,0.01224,0.13462,0.86691,0
P48523,AT3G19450.1,0.86626,0.59557,0.51539,0.06735,0.32136,0.6764,1,0.03913,0.37011,0.02785
Q9LT72,AT3G19440.1,0.08918,0.03544,0.04993,0.34705,0.27515,0.0782,0,1,0.06546,0.03881
Q9LT75,AT3G19420.1,1,0.58973,0.47496,0,0.47536,0.78001,0.31389,0.21711,0.28438,0.05975
Q9LT77,AT3G19400.1,0,0.01854,0.54274,0.23584,0.21524,0.36972,1,0.18332,0.38929,0
Q9LT78,AT3G19390.1,0.0678,0.0904,0.34806,0.02671,0.32669,0.26649,1,0.05897,0.24101,0.04225
