ID1,ID2,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10
Q8VZM2,AT4G24200.1,1,0.15132,0.22588,0,0.99342,0.11623,0.14912,0.15132,0.31798,0.67325
Q9STX5,AT4G24190.1,1,0.39786,0.24985,0.05798,0.9499,0,0.10976,0.11549,0.71004,0.71131
Q8VY50,AT4G24175.1,0.18445,0.27439,0,0.21799,0.49085,1,0.17073,0.11128,0.20274,0.17988
O22975,AT4G24160.1,0.67105,0.77737,1,0.26321,0.75992,0,0.24779,0.41351,0.65065,0.52142
A0A1P8B4A5,AT4G24100.4,0.6613,1,0.13872,0.15775,0.84894,0,0.1451,0.11614,0.70186,0.40205
Q8RWU9,AT4G24100.1,0.52231,1,0.03749,0,0.50092,0.07314,0.10878,0.10878,0.44388,0.15869
Q5XEV6,AT4G24090.1,0.0255,0.017,0.08546,1,0.01086,0.01086,0.02502,0.69924,0,0.02644
Q8LAP8,AT4G24060.1,0.06855,0.07766,0,0.00959,0.10307,0.1419,1,0.00911,0.02301,0.08773
Q9SU50,AT4G24040.1,1,0.49081,0.33384,0.36064,0.9242,0.14165,0,0.25191,0.65926,0.81164
Q8VYR4,AT4G24000.1,1,0.45353,0.25179,0.0638,0.97662,0,0.02244,0.14393,0.45341,0.87275
O22993,AT4G23940.1,0.25061,0.0256,0.21328,1,0.13901,0,0.15811,0.82808,0.01375,0.2659
F4JPE5,AT4G23930.2,0.81754,0.59298,0.12281,0.12281,1,0,0,0.10526,0.58596,0.85965
Q9T0A6,AT4G23910.1,0.32106,0.38875,0.03932,0.00796,0.32653,0.33201,1,0,0.2449,0.17322
Q9T0A4,AT4G23890.1,0.03081,0.00553,0.04818,1,0.03239,0.04265,0.02765,0.75118,0,0.02449
Q2HIQ5,AT4G23885.1,0.03105,0.0186,1,0.12604,0.05164,0,0.00066,0.46098,0.00565,0.06709
C0SVJ2,AT4G23860.1,0.00389,0.03696,0.14786,0.19066,0.01946,1,0.14883,0.19163,0,0.00292
Q9T0A0,AT4G23850.1,0.72107,1,0.0632,0.00939,0.95624,0.3129,0.23452,0,0.90211,0.42386
Q9SUP5,AT4G23820.1,0.13006,0.18124,0.03305,0,0.11514,0.23561,1,0.00533,0.12793,0.10128
F4JPC5,AT4G23800.2,0,0.02101,0.02922,0.26089,0.02717,1,0.27166,0.19067,0.03485,0.02204
Q8H1R3,AT4G23790.1,0.72471,0.06642,0.17958,0,1,0.027,0.03669,0.04121,0.26251,0.42292
Q9SUQ3,AT4G23740.1,0.7956,1,0.28422,0.11077,0.89153,0,0.08519,0.15221,0.85904,0.57713
A0A1P8B8W5,AT4G23730.2,0.14609,0.23065,0.00915,0.02419,0.20916,1,0,0.02835,0.16619,0.07637
Q5S4T6,AT4G23720.1,0.84363,0.85128,0.1455,0,1,0.0457,0.00025,0.07979,0.45652,0.57757
O82629,AT4G23710.1,0.48479,1,0.11011,0,0.68171,0.0369,0.08652,0.04297,0.65971,0.21591
Q9SUQ7,AT4G23700.1,0.75513,0.92466,0.2775,0.12883,1,0,0.05819,0.18567,0.59334,0.58829
Q9SUQ8,AT4G23690.1,0.06739,0.02495,0.0608,0.08116,0.10955,0,1,0.04359,0.09234,0.05678
Q93YP7,AT4G23660.1,0.05902,0,1,0.28106,0.04007,0.01676,0.04973,0.51658,0.01475,0.11403
Q42479,AT4G23650.1,0.75353,0.94396,0.0845,0,1,0.4005,0.35126,0.00965,0.66889,0.421
Q9FE38,AT4G23640.1,0.44511,1,0.23336,0.09334,0.68268,0,0.0704,0.10317,0.69111,0.29182
Q9SUR3,AT4G23630.1,1,0.59405,0.25138,0.08519,0.97482,0,0.07928,0.13568,0.65414,0.73242
Q9SUR4,AT4G23620.1,0.01378,0.11317,1,0.40805,0.05368,0.05005,0.96373,0.66376,0.00871,0
Q9SUR9,AT4G23570.1,0.30486,0.52916,0,0.00761,0.43359,1,0.012,0.02399,0.33021,0.16901
F4JNL5,AT4G23540.1,0.12288,0.0528,0.0734,0,0.13389,0.13807,1,0.02127,0.09268,0.07891
O81749,AT4G23530.1,0.75,1,0.04934,0.12171,0.89145,0,0.37171,0.08224,0.60197,0.52632
Q8H0S2,AT4G23490.1,1,0.10665,0.24154,0.09393,0.7761,0,0.04054,0.17116,0.27728,0.80617
Q8W458,AT4G23470.1,0.53809,0.69411,0.18626,0.0204,1,0.02392,0,0.06972,0.74373,0.58198
O81742,AT4G23460.1,0.22363,0.5283,0.01383,0,0.39614,1,0.2955,0.00354,0.33087,0.14823
O81740,AT4G23440.1,0.79132,1,0.45661,0.11777,0.89256,0,0.18802,0.08264,0.67355,0.70455
A2RVM0,AT4G23430.1,0.94653,0.73255,0.54187,0.06295,1,0.29053,0,0.24906,0.64184,0.67977
Q84WF6,AT4G23410.1,0.72908,0.55497,0.21764,0.04465,1,0,0.03302,0.07392,0.5167,0.43114
Q8LAA6,AT4G23400.1,0.49607,1,0.15657,0.07757,0.61564,0,0.06569,0.06681,0.48667,0.37414
F4JNI1,AT4G23330.1,0.90588,0.85176,0.13176,0.05412,1,0.94118,0.63529,0,0.92706,0.27059
A0A1P8B7Y9,AT4G23270.3,0.76453,1,0.27493,0.14613,0.97027,0,0.05573,0.17347,0.69693,0.5652
Q8W4G6,AT4G23230.1,0.74925,1,0.17015,0.01493,0.91642,0.22985,0,0.00299,0.65672,0.49552
P46309,AT4G23100.1,0.04135,0.03529,0.07055,1,0.02777,0.08816,0,0.75445,0.00488,0.06135
Q93ZU3,AT4G23050.1,0.06913,0.02331,0.0877,1,0.0476,0.14043,0,0.8171,0.01185,0.07031
Q9C5G7,AT4G23040.1,0.37099,0.50321,0.01442,0,0.53926,1,0.41346,0.07051,0.31971,0.20913
Q29Q28,AT4G23010.1,0.53769,0.09424,0.1153,0.03806,1,0,0.07761,0.07132,0.63969,0.32151
F4JMQ8,AT4G23000.1,1,0.38338,0.31725,0.08937,0.74352,0,0.27346,0.17784,0.71939,0.88204
O04904,AT4G22930.1,0.06347,0.05586,0.07966,1,0.05877,0.33252,0,0.857,0.01907,0.07564
Q8H112-2,AT4G22890.5,0.05893,0.00929,0.11785,1,0.03192,0.05431,0.00081,0.73928,0,0.10536
Q8H112,AT4G22890.1,0.02738,0.02993,0.07162,1,0.03755,0.0767,0.02993,0.82612,0,0.06552
O49658,AT4G22770.1,0.05675,0.08286,0.03178,0.03178,0.06356,0.13053,1,0.11351,0.05448,0
Q94C49,AT4G22750.1,0.2827,0.2454,0.07132,0.00615,1,0,0.04285,0.03023,0.77514,0.16183
Q5XEN5,AT4G22745.1,0.04534,0.08323,0,0.05776,0.12733,0.72733,1,0.03043,0.07764,0.01553
Q940N4,AT4G22740.1,0.94213,0.18207,1,0.45378,0.64432,0,0.30981,0.54552,0.12279,0.79605
A0A1P8B4A0,AT4G22730.2,0.38459,0.49092,0.07262,1,0.44868,0.08336,0,0.701,0.49611,0.22749
O49653,AT4G22720.1,0.072,0.12897,0,0.00504,0.13596,1,0.02141,0.02123,0.08625,0.05343
O49652,AT4G22710.1,1,0.48777,0.4425,0.19398,0.89169,0,0.16801,0.27434,0.70788,0.82698
F4JLY4,AT4G22690.1,1,0.5691,0.29254,0.07369,0.89048,0,0.05223,0.1322,0.76394,0.78248
Q93YR3,AT4G22670.1,0.50921,0.96819,0.01804,0.00366,0.66002,1,0.1695,0,0.51225,0.26428
Q9SUW1,AT4G22580.1,1,0.0564,0.22147,0,0.51822,0.03073,0.01343,0.10322,0.35714,0.91939
Q9SUW2,AT4G22570.1,0.23909,0.43534,0.01081,0,0.40291,0.02037,1,0.00748,0.27318,0.09647
Q9SUW6,AT4G22530.1,0.2372,0.32219,0,0.02063,0.31402,1,0.00353,0.04215,0.19629,0.10666
Q93YR5,AT4G22360.1,0.03117,0.05301,0,0.0189,0.05742,0.06454,1,0.00589,0.03239,0.02086
O49639,AT4G22340.1,1,0.33396,0.32855,0.07843,0.81057,0,0.06866,0.15506,0.53519,0.90397
Q94IB9,AT4G22330.1,1,0.51335,0.2015,0.05376,0.91242,0,0.02777,0.09434,0.65967,0.87611
O49636,AT4G22310.1,0.08112,0.02082,1,0.23684,0.06115,0,0.00023,0.39599,0.00668,0.10753
A0A1P8B7S1,AT4G22305.2,0.78342,0.75804,0.22166,0.15059,1,0,0.09814,0.03384,0.76819,0.55161
Q8GYK2,AT4G22300.1,0.6376,0.31829,0.15334,0.29116,0.79675,1,0,0.27883,0.33817,0.43305
Q8L6X7,AT4G22290.1,0.75513,1,0.19318,0.70491,0.89296,0.02273,0,0.58138,0.84018,0.52859
Q8H148,AT4G22285.1,0.01052,0.02249,0,0.00878,0.03818,0.37814,1,0.0115,0.02413,0.00616
Q56X52,AT4G22260.1,0.13196,0.03389,0.1514,1,0.09039,0.33307,0,0.64874,0.02621,0.13682
O49629,AT4G22240.1,0.04177,0.05004,0.04123,1,0.03861,0.01615,0.06153,0.65319,0,0.0487
O49627,AT4G22220.1,0.04726,0.25,1,0.28234,0.17413,0,0.13993,0.50498,0.15485,0.01306
Q9SUG6,AT4G22150.1,0.48366,1,0.03566,0.04755,0.68648,0.53269,0,0.08098,0.43536,0.33432
F4JL28,AT4G22140.1,0.04295,0.07293,0.01174,0.00803,0.0856,0.29913,1,0,0.07138,0.03801
Q6R2J8,AT4G22130.1,0.58896,1,0.15716,0.07638,0.79469,0,0.03954,0.07687,0.76774,0.40428
Q5XEZ5,AT4G22120.1,0.98614,0.93119,0.23014,0.02859,1,0.12208,0,0.09334,0.56749,0.75777
O65449,AT4G22010.1,0.21469,0,0.13297,0.08654,0.1262,0.56355,1,0.09874,0.04281,0.24874
O65448,AT4G22000.1,0.04859,0.02108,1,0.11798,0.05957,0,0.09776,0.32628,0.02614,0.04801
A8MS84,AT4G21980.2,0.85029,0.40629,0.21307,0,1,0.39112,0.18652,0.0859,0.72401,0.61981
Q9SB81,AT4G21960.1,1,0.38166,0.29348,0.08976,0.94308,0,0.06762,0.1569,0.30418,0.85016
F4JKB6,AT4G21900.1,0.03361,0.05377,0,0.12323,0.03958,1,0.08364,0.11426,0.05825,0.02016
A0A1P8B7C5,AT4G21880.2,0.58789,0.59375,1,0.41992,0.74219,0,0.16602,0.76172,0.56836,0.41797
Q9C5C8,AT4G21860.1,0.04601,0.0349,0.13004,1,0.04137,0.07497,0,0.85189,0.006,0.06713
Q8VZ96,AT4G21810.1,1,0.42351,0.28311,0.09271,0.85924,0,0.03315,0.15582,0.4563,0.79436
Q8W586,AT4G21800.1,0.58715,1,0.05108,0,0.81016,0.14264,0.53846,0.00822,0.70709,0.39821
Q9SVS3,AT4G21740.1,0.56357,0.17526,0.03436,0.00687,0.90378,0.05155,0,0.02405,1,0.34364
P38420,AT4G21710.1,0.07116,0.12331,0.0023,0.00047,0.11416,0.21928,1,0,0.0885,0.03846
Q84JR3,AT4G21705.1,0.04724,0.09749,1,0.31457,0.03719,0.24623,0.18392,0.8191,0.01407,0
Q9SVS7,AT4G21700.1,0.36685,0.0875,0.05094,0.02943,1,0,0.03791,0.04076,0.75452,0.21933
Q8GXN2,AT4G21680.1,0.73285,0.76078,0.21251,0.52945,1,0,0.1524,0.44687,0.94536,0.59381
Q5YDB6,AT4G21670.1,0.07373,0.16032,0.00099,0.03612,0.15042,0.34884,1,0,0.08758,0.01732
A0A1P8B4Y6,AT4G21660.3,0.01511,0.03548,0.00089,0,0.0634,0.28886,1,0.01416,0.04823,0.00651
A0A1P8B8B2,AT4G21610.2,0.67532,0.06494,0.37662,0,1,0.76623,0.50649,0.03896,0.72727,0.38961
O65423,AT4G21580.1,0.31526,0.48837,0.06309,0.04333,0.41961,1,0,0.0533,0.29131,0.1819
O65422,AT4G21570.1,1,0.42155,0.2922,0.06082,0.93191,0,0.01565,0.12781,0.71221,0.90062
O65421,AT4G21560.1,0.49021,1,0,0.11521,0.81017,0.80924,0.53498,0.04804,0.53498,0.23787
Q8L7L1,AT4G21540.1,0.56715,1,0.22312,0.0933,0.80416,0,0.05925,0.11246,0.63166,0.37097
F2Y4A3,AT4G21534.1,0.63657,0.89931,0.20544,0.04051,1,0.03067,0,0.09491,0.73438,0.31481
A0A1P8B4S0,AT4G21520.2,0.32632,0.00113,0.10364,0,0.15359,0.4003,1,0.01652,0.08712,0.24371
Q84MD8,AT4G21470.1,0.20284,0.33292,0.10982,0.0898,0.26857,1,0,0.11821,0.21759,0.11348
Q683K3,AT4G21460.1,0,0.0493,1,0.34977,0.10446,0.02289,0.69894,0.57981,0.0088,0.0088
Q8VYN2,AT4G21450.1,0.83138,0.76326,0.09072,0.03063,1,0,0.13904,0.02324,0.75359,0.4767
A0A1P8B5P5,AT4G21390.2,0.7429,1,0.1603,0.09053,0.91613,0,0.068,0.0729,0.8105,0.50774
O81905,AT4G21380.1,0.9683,0.87092,0.29628,0.17349,1,0,0.02675,0.18432,0.76699,0.63456
Q9XFT3-2,AT4G21280.1,0.03705,0.02197,0.09977,1,0.04078,0.06079,0.06184,0.8869,0,0.08318
F4JIP6,AT4G21220.1,0.09434,0,0.8239,0.37736,0.07338,0.04822,1,0.72746,0.02096,0.09644
O49562,AT4G21210.1,0.06889,0.04662,0.12178,1,0.03549,0.06472,0.04871,0.70842,0,0.0849
F4JIN3,AT4G21180.1,1,0.45586,0.27964,0.0822,0.79573,0,0.09837,0.15439,0.69663,0.8239
Q9FVJ3,AT4G21160.1,0.44645,0.58971,0.05563,0,0.47705,1,0.64951,0.09179,0.41586,0.31293
Q93Z16,AT4G21150.1,1,0.26366,0.3059,0.09624,0.716,0,0.05504,0.17668,0.4315,0.81169
Q3MKM6,AT4G21130.1,0.57491,0.16969,0.21453,0.0454,1,0,0.38876,0.08116,0.69353,0.3286
Q84MA5,AT4G21120.1,0.62514,1,0.14184,0.01388,0.803,0.02739,0,0.02364,0.41276,0.45741
O49553,AT4G21110.1,0.0755,0.09721,0,0.00164,0.136,0.64748,1,0.00826,0.08891,0.04989
Q944S8,AT4G21105.1,0.09945,0.01189,1,0.14915,0.06391,0,0.00057,0.36806,0.02129,0.112
O49552,AT4G21100.1,0.09343,0.17538,0,0.00495,0.1541,0.5352,1,0.00958,0.117,0.04784
A7XDQ9,AT4G21060.2,1,0.06397,0.58241,0.18254,0.56949,0,0.12732,0.39446,0.20608,0.69223
P56820,AT4G20980.1,0.23242,0.51026,0.00204,0,0.34299,0.91511,1,0.00376,0.31182,0.10603
Q8GWP5,AT4G20960.1,0.05742,0.00905,0.0517,1,0.04684,0.05248,0,0.75854,0.01218,0.06627
C0LGQ9,AT4G20940.1,0.58018,0.86706,0.02043,0,1,0.45424,0.0764,0.02743,0.66415,0.17436
A0A1P8B7M5,AT4G20930.2,0.34104,0,1,0.44509,0.39884,0.21098,0.2052,0.87283,0.00289,0.10983
Q9C5Q8,AT4G20910.1,0.35493,0.6505,0.06009,0,0.45719,0.03747,0.25032,0.00652,1,0.19584
P29517,AT4G20890.1,0.47123,1,0.10073,0.10101,0.65188,0,0.34801,0.08149,0.61767,0.30264
Q9SUC5,AT4G20870.1,1,0.44959,0.37521,0.06777,0.8595,0,0.27769,0.17851,0.65124,0.84959
Q9SUC6,AT4G20860.1,0.4072,0,0.11436,0.10747,0.32842,0.93981,1,0.09777,0.26163,0.38692
F4JVN6,AT4G20850.1,0.06768,0.16487,0,0.11263,0.11921,1,0.16209,0.09874,0.10779,0.03496
Q9SVG4,AT4G20830.1,0.7567,0.94647,0.1641,0,0.86007,0.33234,0.54722,0.0365,1,0.53025
A0A1P8B7H4,AT4G20760.2,0.61181,1,0.80169,0.29536,0.62447,0.42194,0,0.43882,0.31646,0.03797
A0A1P8B721,AT4G20720.2,0.51719,1,0,0.11533,0.90007,0.22958,0.1558,0.06769,0.56734,0.22421
Q9SUN3,AT4G20460.1,1,0.07832,0.25865,0.08015,0.75228,0,0.23315,0.13297,0.38251,0.6776
Q9SUN6,AT4G20430.1,0.33119,0,0.26219,0.12971,0.26495,0.0552,1,0.15731,0.19135,0.43422
Q9SPE5,AT4G20410.1,0.8871,0.72962,0.07905,0,1,0.25198,0.13686,0.01198,0.76,0.52372
Q8GUI6,AT4G20400.1,0.00975,0.03113,0.00811,0.01259,0.04219,0.37019,1,0.02807,0.05574,0
F4JUW0,AT4G20380.8,1,0.35054,0.22826,0.19626,0.78019,0,0.14614,0.13919,0.29378,0.70441
P17745,AT4G20360.1,0.02474,0.02508,0.06451,1,0.02649,0.04711,0.13449,0.73712,0,0.05222
Q9SUP3,AT4G20330.1,0.09653,0.15621,0.04385,0,0.1416,0.28806,1,0.0204,0.07552,0.06303
A8MRG8,AT4G20325.1,0.3432,0.07692,0.11243,0.08284,0.44379,0,0.01183,0,0.37278,1
A0A1P8B657,AT4G20310.5,1,0.13925,0.36564,0.25651,0.89088,0,0.23779,0.2671,0.4943,0.96336
Q9M565,AT4G20280.1,0.05605,0.0472,0.95575,0.17109,0.17109,0.24484,1,0.24779,0,0.0236
Q96262,AT4G20260.1,0.84681,0.88286,0.08595,0.00302,1,0,0.00479,0.01066,0.73136,0.42771
O65431,AT4G20170.1,0.6816,0.08327,0.13137,0,1,0.11925,0.10728,0.05214,0.50081,0.46042
Q94AL6,AT4G20150.1,0.07766,0.00594,1,0.28445,0.04633,0.00601,0.00448,0.52205,0,0.11601
Q84JF5,AT4G20130.1,0.00535,0.01802,0.03342,1,0.03715,0.05651,0.32052,0.66136,0,0.00822
Q8L7E3,AT4G20110.1,0.32641,0.22463,0.07452,0.03413,1,0,0.03379,0.04543,0.63745,0.19141
O49429-2,AT4G20020.2,0.02372,0.24638,0.9473,0.27404,0.13966,0.45059,1,0.50198,0.06456,0
A0A1P8B951,AT4G19960.3,0.47595,0.60633,0,0.14304,0.53165,0.64684,1,0.13291,0.61266,0.22658
Q6DBH7,AT4G19950.1,0.15896,0.09056,0,0.19461,0.93577,0.22736,0.04432,0.14066,1,0.07836
F4JU09,AT4G19920.1,1,0.05496,0.31861,0.06432,0.55451,0,0.05107,0.11009,0.19191,0.8627
P0C8Q4,AT4G19900.1,1,0.16193,0.30417,0.0662,0.5991,0,0.03998,0.16685,0.39689,0.82461
Q8H121,AT4G19880.1,0.21846,0.4443,0,0.09827,0.32959,1,0.00089,0.08432,0.23298,0.09443
O81864,AT4G19830.1,0.06791,0.05775,0.08825,1,0.04107,0.02481,0,0.72021,0.01383,0.06954
O81852,AT4G19710.1,0.03045,0.02072,0.07638,1,0.02859,0.05904,0.0989,0.74703,0,0.04919
Q9SN68,AT4G19640.1,0.77889,0.47169,0.20767,0.03616,1,0,0.00461,0.10501,0.74667,0.44101
F4JT92,AT4G19610.1,0.01331,0.02921,0.00738,0.00717,0.05483,0.28102,1,0.01377,0.04788,0
O49472,AT4G19540.1,0.03209,0.15508,0.91578,0.7402,0.06729,0.00713,0.20633,1,0,0.05704
F4JT78,AT4G19500.1,0.78431,1,0.09804,0,0.83987,0.23856,0.77451,0.02288,0.4902,0.34967
F4JT76,AT4G19490.1,0.31976,0.66659,0.00246,0.02797,0.49832,0.77422,1,0,0.38845,0.20653
A0A1P8B3Y5,AT4G19450.2,0.39054,1,0.12815,0.09687,0.6087,0,0.01754,0.06636,0.55454,0.26011
Q940A6,AT4G19440.1,0.35922,0.0657,1,0.4087,0.31997,0,0.16553,0.70648,0.24573,0.35922
A0A1P8B645,AT4G19420.3,1,0.20066,0.25186,0.17011,0.78613,0,0.4294,0.26424,0.44922,0.75145
F4JT64,AT4G19410.2,0.47986,0,0.14634,0.0659,0.34233,1,0.89436,0.07196,0.12466,0.37998
Q940J8,AT4G19410.1,0.25666,0.03727,0.12354,0.03727,0.19915,1,0.6262,0,0.06177,0.10863
Q94JM4,AT4G19390.1,0.13963,0.01037,0.43096,1,0.13375,0.01765,0.03777,0.73653,0,0.13901
Q8LAF5,AT4G19350.1,0.01599,0.02376,0,0.02765,0.05962,0.02722,1,0.01123,0.07151,0.00389
Q8LPJ4,AT4G19210.1,0.52859,0.97401,0.06449,0,0.77444,0.49347,1,0.00638,0.67642,0.33613
Q9M0L8,AT4G19200.1,0.61692,0.89931,0.10134,0.00689,1,0.04952,0.07675,0,0.74549,0.38996
Q8W4R9,AT4G19185.1,0.99597,0.37211,0.25834,0.05313,1,0,0.05002,0.11378,0.40894,0.69458
F4JSH1,AT4G19180.1,0.63202,0.07792,0.15022,0.05888,1,0,0.08845,0.09999,0.46864,0.42596
F4JSG6,AT4G19150.2,0.03815,0.0569,0.11091,0.32753,0.05745,0.56766,1,0.19488,0.02318,0
Q94II3,AT4G19120.1,0.95892,0.04357,0.17369,0.01644,1,0,0.07215,0.07745,0.29185,0.60048
Q84WD3,AT4G19060.1,0.07761,0.04623,0,0.01565,0.06715,1,0.95189,0.05097,0.08179,0.01075
F4JSE7,AT4G19040.1,0.78629,0.81008,0.14562,0,1,0.58341,0.89444,0.02945,0.64491,0.58412
A0A1P8B6G3,AT4G19006.2,0.18817,0.47213,0,0.0688,0.33739,1,0.4695,0.05508,0.28692,0.11927
Q8VZC9,AT4G19003.1,0.58234,0.86723,0.03609,0,0.7554,1,0.94199,0.01708,0.66452,0.30422
Q93Z30,AT4G18950.1,0.72371,0.91648,0.03246,0.00886,1,0.10251,0.73101,0,0.76107,0.41346
O04147,AT4G18930.1,0.28489,0.13055,1,0.55177,0.26881,0.64164,0,0.60161,0.09132,0.26865
A0A1P8B3A0,AT4G18910.2,0.81298,0.9615,0.37514,0.37514,1,0,0.14521,0.34323,0.65017,0.65787
Q93VS5,AT4G18905.1,0.18731,0.11551,0.03768,0,0.27144,0.19773,1,0.02425,0.14785,0.18005
O49399,AT4G18840.1,0.5794,1,0.20601,0,0.54077,0.02575,0.54077,0.06438,0.57082,0.26609
F4JRP0,AT4G18820.1,0.59569,1,0.16202,0.03524,0.85854,0,0.79393,0.06265,0.74694,0.44102
Q8VYA4,AT4G18810.1,0.05717,0.02786,0.06261,1,0.04286,0.09336,0,0.80977,0.00741,0.06812
Q9SN35,AT4G18800.1,0.75522,0.80929,0.20982,0.02864,1,0.11515,0,0.07165,0.73322,0.48382
Q9SN36,AT4G18790.1,0.50279,1,0.36393,0.13168,0.69673,0,0.03671,0.15084,0.73504,0.35515
Q9SN38,AT4G18760.1,0.7787,1,0.2239,0.07521,0.79992,0,0.05946,0.12314,0.57151,0.50831
Q39011,AT4G18710.1,0.65625,0.67188,0.21484,0.19531,1,0,0.33984,0.02734,0.51172,0.39453
Q9SN43,AT4G18700.1,0.26721,0.40261,0.02609,0,0.39766,1,0.68466,0.0018,0.32569,0.17994
Q84JC2,AT4G18650.1,0.09019,0.6366,0.24934,0.04509,0.53581,1,0.15119,0.00265,0.48541,0
Q9SN52,AT4G18610.1,0.10261,0.03491,0.01693,0,0.11742,0.06735,1,0.00494,0.07087,0.08709
A0A1P8B4R7,AT4G18600.4,1,0.72381,0.17312,0.0967,0.94229,0,0.09527,0.14791,0.46257,0.59683
Q6NLG7,AT4G18590.1,0.22561,0.15854,0.02375,0,0.28145,1,0.4846,0.00064,0.22465,0.14442
F4JRK4,AT4G18530.1,0.87801,0.10769,0.19949,0.04897,1,0,0.0717,0.11102,0.48332,0.65025
Q0WNP3,AT4G18520.1,0.03878,0.25485,0.31856,1,0.25762,0,0.31025,0.78393,0.14127,0.14127
P16127,AT4G18480.1,0.03532,0.0271,0.06649,1,0.03031,0.02128,0,0.78627,0.00271,0.05016
Q9SWA6,AT4G18470.1,0.02092,0.02885,0.02524,0.02488,0.03246,0.47422,1,0.0256,0.02993,0
F4JRJ6,AT4G18465.1,0.04391,0.02662,0.00011,0.00309,0.06784,0.06945,1,0,0.03035,0.03463
Q8VZ75,AT4G18460.1,0.19592,0.26664,0,0.2205,0.25,1,0.26097,0.16301,0.17436,0.07943
Q8RY94,AT4G18440.1,0.03981,0.03152,0.07089,1,0.03106,0.0714,0.097,0.80112,0,0.0575
F4JQU9,AT4G18372.1,0.06496,0.3248,0.37008,0,0.22047,1,0.77362,0.3189,0.13386,0.24803
Q9SEL7,AT4G18370.1,0.05723,0.02076,0.11526,1,0.03827,0.02998,0,0.69057,0.01865,0.07435
O49506,AT4G18360.1,0.49539,1,0.79366,0.55638,0.74948,0.27965,0,0.67945,0.51009,0.43988
O49737,AT4G18340.2,0.06036,0.06173,0,0.08779,0.1893,1,0.18107,0.12483,0.19753,0.09602
F4JQU1,AT4G18330.2,0.04727,0.10669,0,0.00114,0.09772,0.19407,1,0.00352,0.08226,0.03022
O49733,AT4G18300.1,0.48634,1,0.12423,0.04317,0.62555,0.03172,0.43524,0,0.63524,0.33304
Q0WPS2,AT4G18260.1,0.54014,0.07211,0.12789,1,0.35374,0.09116,0,0.55918,0.16327,0.46122
Q0WVX5,AT4G18240.1,0.01646,0.00639,0.04266,1,0.02721,0.03603,0.20372,0.78679,0,0.02824
Q84R09,AT4G18230.1,1,0.44074,0.36076,0.14336,0.88572,0,0.12494,0.24794,0.5675,0.86803
P42498,AT4G18130.1,0.10627,0.12041,0,0.02308,0.13632,0.38778,1,0.02722,0.09489,0.05714
Q9SVV9,AT4G18120.1,0.78261,0.79565,0.1087,0,1,0.05652,0.02609,0.13913,0.75652,0.53913
P49211,AT4G18100.1,0.23507,0.44213,0.02891,0,0.32857,1,0.19196,0.01553,0.28202,0.20391
Q8VZS7,AT4G18070.1,0.32039,1,0.09994,0.1189,0.58821,0,0.02984,0.06668,0.69947,0.19933
Q8L7W0,AT4G18060.1,0.94678,0.93115,0.08863,0,1,0.28342,0.26569,0.00283,0.79022,0.58478
O23252,AT4G18040.1,0.17531,0.428,0,0.03159,0.24242,1,0.54158,0.0317,0.27112,0.08194
Q94EJ6,AT4G18030.1,0.7569,0.06165,0.17465,0.03578,1,0,0.06108,0.09309,0.25109,0.47266
O49695,AT4G17960.1,0.31566,0.46491,0,0.04797,0.46787,1,0.30086,0.01836,0.34972,0.12171
Q940I0,AT4G17950.1,0.02295,0.06177,0.00774,0,0.04307,0.2588,1,0.00361,0.04294,0.01522
A0A1P8B5R4,AT4G17910.4,1,0.35565,0.27636,0.05374,0.82276,0,0.05523,0.13678,0.58007,0.86346
A8MR35,AT4G17900.2,0.03222,0.0738,0.02703,0.02703,0.07796,0.38358,1,0,0.02807,0.02495
Q8H100,AT4G17890.1,0.31303,0.54567,0.11918,0,0.42585,1,0.4215,0.03896,0.36878,0.17482
O49686,AT4G17870.1,0.28494,0.47416,0.01559,0,0.38378,1,0.06526,0.01838,0.31207,0.16711
Q9C5C4,AT4G17830.1,0.39004,0.73208,0.02278,0.01531,0.54392,1,0,0.01633,0.42921,0.21338
O23619,AT4G17790.1,1,0.42032,0.29733,0,0.73048,0.08877,0.0492,0.14439,0.93904,0.94545
O23617,AT4G17770.1,0.49895,1,0.04359,0.00156,0.7491,0.36616,0.88811,0,0.57621,0.28638
P41151,AT4G17750.1,0.24444,0.28889,0,0,0.25185,0.14074,1,0,0.44444,0.12593
O23614,AT4G17740.1,0.059,0.01537,0.1011,1,0.05091,0.07717,0,0.82149,0.01145,0.09054
A8MS65,AT4G17730.2,0.30809,1,0.09386,0.21442,0.55687,0,0.06537,0.20536,0.73637,0.16642
Q8LA96,AT4G17720.1,0.61781,1,0.07418,0.03453,0.75861,0.12519,0,0.03277,0.58267,0.38133
F4JPX3,AT4G17660.1,0.74138,0.75862,0.28161,0.2931,1,0.2069,0,0.41379,0.99425,0.62069
F4JP95,AT4G17650.1,0.03628,0.02678,1,0.25728,0.02711,0,0.01608,0.48388,0.00175,0.04589
F4JP94,AT4G17640.2,0.32895,0.36316,0.21316,0,0.48684,0.23421,1,0.06316,0.37105,0.14211
Q8RY73,AT4G17620.1,0.06284,0.08677,0.00716,0,0.10786,0.60456,1,0.00879,0.08523,0.03134
A0A1P8B7Z8,AT4G17615.3,0.65665,1,0.14902,0.0644,0.78289,0,0.04906,0.06746,0.64152,0.43175
