ID1,ID2,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11
Q39212,AT2G15400.1,1,0.51319,0.94383,0.14213,0.25872,0,0.08085,0.2017,0.0366,0.2434,0
Q39211,AT2G15430.1,0.29832,0.14743,0.25388,0.05435,0.10911,0.01941,0.03811,0.68982,0.368,1,0
Q9SJN8,AT2G15440.1,0.09982,0.20987,0.11642,0.93522,1,0.11588,0.27619,0.18804,0,0.07262,0.07469
F4IIG3,AT2G15480.2,0.36415,0.21655,0.36794,0.08245,0.1741,0.05515,0.07975,0.27197,1,0,0.10652
Q7Y232,AT2G15490.1,0.38158,0.26147,0.42961,0.06376,0.13254,0,0.04057,0.28513,1,0.05879,0.01409
F4IIG9,AT2G15530.4,0.47096,0.2842,0.599,0.21611,0.30231,0,0.04747,0.03935,0.02436,1,0.02061
Q9SEU7,AT2G15570.1,0.08244,0.03756,0.04965,0.01945,0.00995,0.54563,0.06942,0,0.00318,0.03629,1
Q39161,AT2G15620.1,0.1228,0.0676,0.08135,0.02767,0.02515,0.58068,0.10589,0.06145,0.07128,0,1
Q9ZQF1,AT2G15630.1,0.03722,0,0.01663,0.07022,0.04305,0.66745,1,0.03283,0.04904,0.05933,0.55722
Q9ZQE5,AT2G15690.1,0.04496,0.00198,0.02033,0.09024,0.05705,0.87801,1,0.01666,0,0.06687,0.71755
Q6NM29,AT2G15730.1,0.06261,0.18776,0.07897,0.77935,1,0.08426,0.20453,0.32646,0,0.01673,0.03091
Q9ZQD8,AT2G15760.1,0.82724,0.76116,1,0.3991,0.61737,0.06575,0.13176,0.05815,0,0.04888,0.07459
Q9C566,AT2G15790.1,0.63091,0.34815,0.64188,0,0.14604,0.03374,0.00529,0.18381,1,0.78363,0.1502
Q9XIL5,AT2G15820.1,0.035,0.01337,0.01615,0.00068,0,0.50305,0.07524,0.17058,0.03987,0.82819,1
Q8L4R9,AT2G15860.1,1,0.46499,0.91148,0.13432,0.25912,0.00754,0.05045,0.09729,0.22144,0,0.01491
Q9XIM0,AT2G15890.1,0.08995,0.27124,0.11924,0.07189,0.10396,0.58439,0.1057,0.07965,0.00174,0,1
F4IJE1,AT2G15900.1,0.69813,0.70491,0.74208,0.97612,1,0.15487,0.36621,0.08747,0,0.1311,0.09688
Q9XIM7,AT2G15970.1,0.27162,0.61949,0.3283,0.9115,1,0.25326,0.43475,0.09217,0,0.04812,0.21003
Q9XIM8,AT2G15980.1,0.08953,0.01266,0.06315,0.09129,0.05031,0.80088,1,0,0.00721,0.02709,0.66368
O24520,AT2G16060.1,0.52895,0.3795,0.64888,0.15174,0.22116,0,0.06174,0.16098,1,0.00819,0.01486
Q9XII1,AT2G16070.1,0.13358,0.20223,0.1458,0.3393,0.35611,0.56412,0.24719,0.12114,0,0.33242,1
Q84RR2,AT2G16090.1,0.20416,0.13976,0.21941,0.10202,0.10496,0.0322,0.08293,0.11897,0,1,0.03638
C0LGK4,AT2G16250.1,0.77961,0.7821,1,0.47257,0.65415,0.04398,0.1935,0.02811,0.01344,0,0.0154
Q9SIX2,AT2G16270.1,0.36652,0.43497,0.42564,0.98942,1,0.23273,0.70566,0.05974,0,0.77536,0.15495
Q9SIX1,AT2G16280.1,0.27625,0.46198,0.33683,1,0.99822,0.13848,0.38938,0.0247,0,0.05874,0.08302
Q05762,AT2G16370.1,1,0.53151,0.99302,0.03696,0.24018,0.12179,0.22807,0.57592,0.83063,0,0.0948
Q9SIW2,AT2G16390.1,0.39483,0.19511,0.39622,0.1333,0.17943,0.01199,0,1,0.15867,0.29566,0.02537
Q9SIW1,AT2G16400.1,0.14772,0.08777,0.09688,0.05372,0.07674,0,0.03165,0.10456,0.14005,1,0.02686
Q0V845,AT2G16405.1,0.44008,0.18809,0.36977,0.10033,0.14242,0,0.04362,1,0.37157,0.53528,0.01232
Q9SIV9,AT2G16430.1,0,0.09853,0.02355,0.23872,0.23474,0.03079,0.11943,1,0.50792,0.4277,0.01259
Q0WVF5,AT2G16440.1,0.04697,0.00924,0.033,0,0.0064,0.04165,0.01022,0.28633,0.13031,1,0.08031
Q9SIV6,AT2G16460.1,0.03385,0.00158,0.0118,0.10051,0.05433,0.76989,1,0,0.00798,0.03812,0.70296
A0A1P8B1D0,AT2G16485.2,0.02097,0,0.00941,0.00641,0.0101,0.01012,0.03217,0.31095,0.1344,1,0.0076
Q9SI62,AT2G16530.1,0.24937,0.44879,0.30801,1,0.98876,0.12214,0.38231,0.0695,0,0.00567,0.05478
Q9SI61,AT2G16570.1,0.10237,0.03334,0.05695,0.00699,0,0.59705,0.09404,0.0277,0.0603,0.02977,1
Q6AWS7,AT2G16595.1,0.18492,0.37507,0.23579,1,0.87183,0.17335,0.40416,0.03228,0,0.10001,0.13445
Q38900,AT2G16600.1,0.85908,0.71502,0.97526,0.29249,0.43324,0.11605,0.22832,0.31586,1,0,0.10238
Q9SLF3,AT2G16640.1,0.09868,0.15488,0.08773,0.30284,0.26729,0.57123,0.23917,0.04765,0,0.20149,1
A0A1P8B0H9,AT2G16650.2,0.04096,0.01468,0.02646,0.03707,0.05909,0,0.04767,0.31711,1,0.09371,0.06063
Q9SLF1,AT2G16660.1,0.73266,0.89147,0.85672,0.81619,1,0.1507,0.36361,0.18756,0,0.03938,0.10376
Q9ZNT3,AT2G16700.1,0.9428,0.73827,1,0.52099,0.72881,0.04527,0.18436,0.31975,0,0.08807,0.0428
A8MR92,AT2G16710.2,0.05161,0.02065,0.03036,0.08383,0.05852,0.69661,1,0.00669,0.00605,0,0.55234
Q8GTS2,AT2G16770.1,0,0.08,0.116,0.254,0.278,0.132,0.142,1,0.16,0.696,0.144
O22468,AT2G16780.1,0.77284,0.49534,0.7804,0.13476,0.25057,0,0.04972,0.30402,1,0.08691,0.00704
Q9SLE0,AT2G16790.1,0.35185,0.28424,0.44289,0.11665,0.1783,0,0.04606,0.67349,1,0.09701,0.0084
Q9ZVX7,AT2G16860.1,0.03473,0.00562,0.01999,0,0.00251,0.01079,0.01125,0.29429,0.16995,1,0.01719
Q9ZVX5,AT2G16880.1,0.06359,0,0.04758,0.07886,0.05791,0.81625,1,0.00838,0.01451,0.00524,0.67769
Q9ZVX3,AT2G16900.1,1,0.55981,0.97943,0.19557,0.36382,0,0.07363,0.18165,0.17774,0.15169,0.00032
Q9ZVX1,AT2G16920.1,1,0.56026,0.98095,0.1994,0.34386,0,0.06046,0.50986,0.88226,0.26244,0.0128
Q9ZVX0,AT2G16930.1,0.09474,0.00337,0.04738,0.09465,0.0674,0.53487,1,0.04305,0.0043,0,0.30042
F4ILE0,AT2G16940.3,0.08969,0.02194,0.0747,0.01467,0.02197,0,0.01312,0.10654,0.35031,1,0.00648
Q8H0U4,AT2G16950.1,0.78981,0.477,0.82325,0.1731,0.29466,0,0.06365,0.34296,1,0.07788,0.01119
F4IMD5,AT2G16960.1,0.34448,0.20736,0.45819,0.50836,0.47993,0.69398,0.93478,0.52174,0,1,0.41973
F4IMF6,AT2G17110.1,0.78978,0.72888,0.94303,0.82122,1,0.61886,0.79764,0.02554,0.1277,0,0.44204
O23006,AT2G17120.1,0.70971,0.93093,1,0.67146,0.85604,0.0687,0.33298,0.04857,0,0.00325,0.02544
P93032,AT2G17130.1,0.05169,0,0.03194,0.07577,0.04957,0.69864,1,0.03194,0.0266,0.05783,0.5729
Q9SII9,AT2G17190.1,1,0.53704,0.95174,0.19024,0.39562,0.01627,0.09708,0.16442,0.04433,0.35746,0
Q9SII8,AT2G17200.1,0.95287,0.62822,1,0.16502,0.37056,0.03052,0.06617,0.10885,0.30601,0,0.00891
Q9SII6,AT2G17220.1,0.78057,0.76879,1,0.48348,0.6384,0.01275,0.18582,0.1385,0.01661,0.08229,0
F4IMH3,AT2G17250.1,0.00659,0.0182,0,0.08286,0.04934,0.01281,0.02167,1,0.16776,0.87043,0.03125
Q7XJL2,AT2G17260.1,0.3845,0.61401,0.32787,1,1,0.18629,0.57675,0.03577,0,0,0.11475
Q8L7R2,AT2G17265.1,0.10509,0.05926,0.07421,0.02953,0.0242,0.6391,0.10595,0.10607,0,0.03211,1
Q8GY96,AT2G17280.1,0.33404,0.21381,0.36206,0.05417,0.10016,0.02979,0.05271,0.17948,1,0,0.02212
Q38872,AT2G17290.1,0.84897,0.67598,1,0.315,0.50464,0.01524,0.0967,0.08602,0.19732,0.02491,0
B9DH75,AT2G17320.1,0.09981,0.04862,0.04607,0.05182,0.04031,0.41779,0.03839,0.01472,0.12156,0,1
Q949P3,AT2G17340.1,0.90798,0.63989,1,0.16943,0.33641,0,0.06849,0.29641,0.97386,0.00555,0.01261
Q8L8N3,AT2G17350.1,0.44502,0.81019,0.59433,0.84433,1,0.12211,0.36748,0.28588,0,0.0434,0.18519
P43256,AT2G17370.1,0.41176,0.52941,0.56037,0.78328,1,0.03715,0.41796,0.17647,0.04025,0.06502,0
Q8LEZ8,AT2G17380.1,0.33314,0.17571,0.28119,0.08807,0.12836,0.01511,0.10404,1,0.54252,0.38495,0
Q29Q26,AT2G17390.1,1,0.56091,0.99687,0.18108,0.35919,0.04929,0.09312,0.07832,0.07346,0,0.0314
Q940Y3,AT2G17410.1,0.06854,0.03972,0,0.39719,0.60773,0.25343,0.36591,0.16098,0.17258,1,0.17188
Q39242,AT2G17420.1,0.99583,0.63317,1,0.18753,0.32005,0.38683,0.57414,0.32522,0.98469,0,0.32522
Q5G5E0,AT2G17440.1,0.78346,0.66837,1,0.28937,0.46279,0.0594,0.10166,0.00492,0,0.01488,0.06771
O22757,AT2G17480.1,0.2462,1,0.4356,0.48525,0.76106,0.02488,0.12694,0.1625,0,0.03327,0.00625
Q9SHL7,AT2G17510.1,0.1504,0.08051,0.14208,0.01735,0.04704,0,0.0145,0.2872,0.43905,1,0.00994
Q42344,AT2G17560.1,0.10486,0.032,0.09012,0.01909,0.03411,0,0.03495,0.38588,1,0.41297,0.03593
F4INK3,AT2G17580.1,0.03951,0.01796,0.01365,0.08693,0.10309,0.86243,1,0.02263,0,0.0898,0.81178
Q9SHP0,AT2G17630.1,0.10622,0.04335,0.06491,0,0.00834,0.54642,0.0679,0.05177,0.04241,0.50535,1
Q8S895,AT2G17640.1,0.4,0.28889,0.41414,0.13131,0.09495,0.01212,0,1,0.55758,0.50505,0.05051
Q84J71,AT2G17670.1,0.03718,0,0.01097,0.06958,0.04973,0.59432,1,0.0363,0.0058,0.02471,0.47003
A0A2H1ZE19,AT2G17695.3,0.69576,0.47637,0.76905,0.08004,0.20154,0.12825,0,0.15718,1,0.04436,0.37271
O22558,AT2G17700.1,0.91158,0.67677,1,0.30085,0.4528,0.0285,0.09398,0.9683,0.58321,0.15793,0
Q6RF46,AT2G17705.1,0.75931,0.52605,1,0.21092,0.44169,0.06203,0.18859,0.04218,0,0,0
Q24JN5,AT2G17720.1,0.17938,0.33481,0.22842,1,0.97398,0.12081,0.384,0.09237,0,0.00312,0.04796
Q8VYV9,AT2G17760.1,0.11261,0.58559,0.36036,0.60811,1,0.09009,0.14865,0.30631,0,0.97297,0.06306
Q7X659,AT2G17790.1,0.99407,0.55349,1,0.1057,0.26919,0,0.07105,0.75709,0.50744,0.31198,0.01977
Q38902,AT2G17800.1,0.84393,0.81755,1,0.67641,0.80482,0.0697,0.32314,0.2201,0,0.02446,0.03279
O48832,AT2G17840.1,0.91585,0.68468,1,0.30243,0.45952,0.02877,0.12352,0.34496,0.73755,0,0.03132
A0A1P8B1H1,AT2G17850.3,0.21973,0.59419,0.33009,0.87413,1,0.16628,0.36984,0.08644,0,0.01996,0.12554
Q94C69,AT2G17870.1,1,0.50676,0.92733,0.16004,0.25494,0,0.03926,0.25702,0.15484,0.74194,0.03172
A0A2H1ZE22,AT2G17900.1,0.3604,0.22628,0.32938,0.1031,0.16515,0,0.05657,0.37318,1,0.54288,0.06113
F4IPJ1,AT2G17930.1,0.07101,0.00983,0.0538,0,0,0.07361,0.07361,0.50427,0.06305,1,0.08937
Q8S8K0,AT2G17972.1,0.04417,0.01193,0.04439,0.03467,0.03688,0.26988,0.10314,0,0.01855,0.19214,1
Q9SL48,AT2G17980.1,1,0.49363,0.8695,0.20589,0.3822,0,0.07304,0.27072,0.75711,0.75846,0.00188
P46286,AT2G18020.1,0.4695,0.22131,0.38771,0.22066,0.25259,0.02236,0.07751,1,0.1056,0.17266,0
Q9SL43,AT2G18030.1,0.07328,0.33324,0.12103,1,0.9216,0.12098,0.33182,0.29326,0,0.04718,0.0712
Q9SL42,AT2G18040.1,0.80849,0.42303,1,0.24855,0.57819,0.01162,0.16854,0.25206,0.36208,0.0792,0
Q3EBY3,AT2G18050.2,0.16182,0.00114,0.1151,0.14131,0.17664,0.14017,0.11681,0.49402,0,1,0.10028
Q9SI20,AT2G18110.1,1,0.52171,0.92859,0.09356,0.19295,0,0.05713,0.2457,0.41708,0.6332,0.00539
Q9SI18,AT2G18130.1,0,0.14953,0.19626,0.49533,0.21495,0.17757,0,1,0.69159,0.3271,0
Q8GW96,AT2G18193.1,0.21666,0.43228,0.27876,1,0.86535,0.1375,0.38679,0.09523,0,0.03686,0.13172
Q9ZPV5,AT2G18220.1,0.0236,0.01957,0.02444,0.01821,0.02324,0.00716,0.01087,0.40338,0.07724,1,0
P21216,AT2G18230.1,1,0.57967,0.99621,0.15478,0.33005,0.00379,0.07056,0.3566,0.45144,0.43551,0
Q9ZPV7,AT2G18240.1,0.20905,0.42278,0.31981,1,0.90172,0.25117,0.4571,0.07488,0.01716,0,0.17941
Q8S8G6,AT2G18245.1,0.03348,0.01172,0,0.20455,0.17911,0.80783,0.95681,0.08972,0.31034,0.23134,1
Q9ZPV8,AT2G18250.1,0.61679,0.44481,0.69102,0.14011,0.25029,0.03925,0.12884,0.20948,1,0,0.04858
Q9ZPW5,AT2G18330.1,0.04514,0.00906,0.0235,0.0763,0.04774,0.62505,1,0.0104,0,0.00953,0.50277
Q9ASW5,AT2G18360.1,0.18421,0.10665,0.12188,0,0.07479,0.61219,0.13019,0.24931,0.46814,1,0.86704
Q9ZPX1,AT2G18390.1,0.80772,0.52201,0.97992,0.08803,0.28649,0.11197,0.03243,0.54286,1,0.14286,0
Q9ZPX2,AT2G18400.1,0.08226,0.00802,0.05332,0.07328,0.06479,0.40154,1,0.03079,0,0.04402,0.24455
F4IQJ2,AT2G18410.1,0.6585,0.30769,0.73669,0.12511,0.29501,0.01141,0.09256,1,0.35672,0.5279,0
Q9ZPX5,AT2G18450.1,0.07247,0.05667,0.0478,0.10524,0.10987,0.50347,1,0.02621,0.03932,0,0.40632
Q8L763,AT2G18465.1,0.05311,0,0.02687,0.07164,0.04888,0.73383,1,0.03022,0.00012,0.03308,0.60572
Q9ZU66,AT2G18510.1,0.04382,0.00213,0.02654,0,0.00041,0.03196,0.04629,0.43605,0.17694,1,0.00816
Q9ZU67,AT2G18520.1,0.08381,0.03263,0.05769,0.07685,0.05947,0.65549,1,0.02648,0,0.0074,0.514
Q56XQ0,AT2G18630.1,0.80319,0.83786,0.94049,0.73946,1,0.00141,0.22259,0.58341,0.59606,0.92081,0
Q9ZV48,AT2G18700.1,0.98764,0.62944,1,0.13363,0.32181,0.01003,0.08299,0.86492,0.74674,0.14158,0
F4IRF5,AT2G18720.1,0.17724,0.07141,0.16001,0.00269,0.03325,0.01231,0.02384,1,0.2791,0.75199,0
Q8VZG1,AT2G18730.1,0.8006,0.7086,1,0.44656,0.58707,0.05724,0.18687,0.05583,0,0.03482,0.02496
C0SV51,AT2G18750.1,0.05455,0.04697,0.06313,0.10025,0.07399,0.27929,0.16111,0.04141,0,1,0.21338
A0A1P8AZA4,AT2G18760.3,0.04082,0.01256,0.01805,0.11107,0.09066,0.77943,0.95958,0.03414,0,0.16797,1
Q9ZV42,AT2G18770.1,0.40786,0.54056,0.45136,1,0.97711,0.12233,0.37031,0.07094,0,0.18968,0.04806
P14713,AT2G18790.1,0.48238,0.14537,0.45372,0,0.06994,0.03784,0.03956,0.07931,0.43314,1,0.11831
F4IRI1,AT2G18900.1,0.02352,0.00758,0.02369,0.00221,0.01308,0.00316,0.00095,0.25565,0.05778,1,0
O64621,AT2G18910.1,0.66667,0.8015,0.69101,0.48689,1,0.12734,0.22472,0.13483,0.41011,0,0.1161
O64624,AT2G18940.1,0,0.03783,0.01222,0.117,0.06985,0.51979,0.10885,0.00582,0.28929,0.88009,1
Q8VWJ1,AT2G18950.1,0.09193,0.07559,0.05996,0.15376,0.13696,0.46524,0.12786,0.0378,0.0735,0,1
P20649,AT2G18960.1,0.82373,0.70073,1,0.49252,0.62341,0.0723,0.22729,0.0242,0,0.00098,0.03637
O64471,AT2G19080.1,0.045,0.01217,0.02966,0.10646,0.07251,0.61557,1,0.01422,0.01074,0,0.41205
F4ISE7,AT2G19090.1,0.76355,0.72414,0.80296,0.76355,1,0,0.30049,0.48276,0.63547,0.56158,0.24138
O64474,AT2G19110.1,0.86569,0.94589,1,0.51228,0.72251,0.22562,0.38153,0.12646,0,0.20931,0.18689
Q8W460,AT2G19160.1,0.08416,0.3598,0.12344,0.73981,1,0.04931,0.17719,0.34615,0.18343,0.20135,0
Q8S8S8,AT2G19385.1,0.03582,0.00432,0.02311,0,0.00385,0.01224,0.00813,0.15159,0.07272,1,0.02345
Q8L4M1,AT2G19430.1,0.06462,0.01752,0.0701,0,0.01752,0.00876,0.01643,0.43812,0.06024,1,0.01533
Q9ZUP5,AT2G19440.1,0.73192,0.93604,1,0.65573,0.82258,0.302,0.41379,0,0.37709,0.4099,0.15517
Q9SLD2,AT2G19450.1,0.25724,0.3908,0.30426,1,0.92538,0.15809,0.34072,0.11278,0,0.05179,0.0879
Q9ZUP4,AT2G19470.1,0.77867,0.74825,1,0.37053,0.5624,0.05944,0.1463,0.86983,0.1463,0.1464,0
A8MRK6,AT2G19480.2,0.79403,0.40531,0.78537,0.13149,0.27846,0,0.05756,0.53877,1,0.41405,0.01118
Q9ZUP2,AT2G19490.1,0.02445,0,0.00794,0.08004,0.04709,0.74789,1,0.0249,0.01623,0.08822,0.59951
O22607,AT2G19520.1,0.05825,0.00611,0.03402,0,0.00505,0.02267,0.03014,0.0994,0.25498,1,0.04379
Q9ZUN9,AT2G19530.1,0.06032,0.01262,0.03699,0.08624,0.056,0.74369,1,0,0.00899,0.01296,0.62029
Q9ZUN8,AT2G19540.1,0.34477,0.1301,0.3008,0.01887,0.07495,0.00044,0.025,0.29546,0.19957,1,0
A0A1P8B105,AT2G19560.2,0.13331,0.20872,0.14824,0.32665,0.49947,0.00573,0.07209,0.44775,0.32891,1,0
O65896,AT2G19570.1,0.76905,0.91667,0.875,0.62619,1,0.01905,0.3631,0.44881,0.58095,0,0.12738
Q9ZUN5,AT2G19580.1,0.57677,0.84129,0.91489,0.78953,1,0.23864,0.39908,0.10983,0,0.09718,0.28695
Q9ZUN3,AT2G19600.1,0.0559,0.21335,0.08955,0.94791,1,0.13872,0.32894,0.17706,0.05531,0,0.06409
Q9ZUM9,AT2G19640.1,0.64724,0.34329,0.6138,0.18027,0.13715,0,0.03155,0.17059,1,0.43563,0.0509
O82210,AT2G19670.1,0.69253,0.38432,0.69535,0.11223,0.21681,0,0.0557,0.64123,1,0.3861,0.00586
O82209,AT2G19680.1,0.03343,0,0.00951,0.10605,0.06982,0.64574,1,0.01908,0.00366,0.05181,0.53828
A0A1P8B2X2,AT2G19690.3,0.27778,0.57556,0.29778,1,0.95111,0.11111,0.19556,0,0.27525,0.09556,0.07778
F4ITF9,AT2G19710.1,1,0.61396,0.90412,0.28511,0.5164,0,0.06981,0.43146,0.02523,0.24138,0.01262
O82205,AT2G19720.1,0.08356,0.02785,0,0.08492,0.07269,0.8587,1,0.04416,0.01359,0.12908,0.74253
O82204,AT2G19730.1,1,0.38083,0.79008,0.1227,0.21302,0.02651,0.04563,0.06962,0,0.04954,0.01773
Q9SLL7,AT2G19740.1,1,0.40375,0.82379,0.15798,0.23627,0.10562,0.20688,0.26964,0,0.10883,0.0797
P49689,AT2G19750.1,1,0.29281,0.70157,0.09981,0.16687,0,0.02063,0.26393,0.02271,0.10671,0.00087
Q42449,AT2G19760.1,0.6483,0.61356,0.83122,0.26876,0.41394,0.0344,0.1169,0.18726,1,0,0.03763
O82202,AT2G19780.1,0.34597,0.62488,0.40914,1,0.94461,0.48299,0.78231,0.05442,0,0.18465,0.5413
O82201,AT2G19790.1,0.77028,0.29163,0.66055,0.03416,0.12141,0,0.04768,0.80245,1,0.80288,0.00384
O82197,AT2G19830.2,0.80598,0.75541,1,0.24618,0.49268,0.13041,0.01431,0.30057,0,0.02863,0.24968
P93834,AT2G19860.1,0.03937,0.0429,0.03464,0.15866,0.10739,0.63796,1,0.02835,0.02046,0,0.47057
Q8W497,AT2G19870.1,0.03255,0.00365,0.01116,0.04483,0.02183,0.83219,0.74252,0.02174,0,0.12888,1
F4ITI0,AT2G19880.2,0.34317,0.57986,0.46206,0.97224,1,0.11351,0.35221,0.13113,0,0.05114,0.06867
A0A1P8B1A9,AT2G19920.4,0.06609,0.02179,0.03662,0.00549,0.00421,0.5595,0.06774,0,0.06994,0.03405,1
A0A1P8B2V4,AT2G19930.3,0.53951,0.24796,0.52861,0,0.09264,0.28338,0.08447,0.58311,0.59946,1,0.53406
Q93Z70,AT2G19940.1,0.14562,0.06445,0.09471,0,0.00264,0.57015,0.10131,0.08312,0.12512,0.59069,1
Q8S8N9,AT2G19950.1,0.15498,0.32053,0.1683,1,0.99816,0.13206,0.43122,0.12395,0,0.09547,0.05275
Q9SL83,AT2G19970.1,0.04813,0.65882,0.18503,0.48342,0.67166,0.1369,0.18182,1,0,0.22781,0.07594
Q8LGU6,AT2G20000.1,0.97218,0.51882,0.97709,0.22095,0.35188,0,0.10147,0.56628,1,0.88052,0.07692
Q9SL80,AT2G20010.2,0.9216,0.643,1,0.3344,0.53238,0.07936,0.2073,0.36307,0,0.15926,0.09607
Q9SL79,AT2G20020.1,0.99097,0.76173,1,0.90072,0.89711,0.3574,0.73827,0.10469,0,0.85379,0.45668
F4IUD7,AT2G20050.2,0.77312,0.72165,1,0.33277,0.53259,0.02031,0.08624,0.00924,0.00947,0.00069,0
Q8VY61,AT2G20060.1,0.03794,0,0.01229,0.07735,0.03859,0.88795,1,0.05894,0.05453,0.05594,0.80683
F4IUE7,AT2G20120.1,0.15588,1,0.3037,0.47247,0.74764,0.06052,0.13058,0.16245,0,0.0253,0.01873
Q8VY49,AT2G20130.1,0.27889,1,0.34319,0.46043,0.7756,0.05981,0.13251,0.02942,0,0.03348,0.03894
Q9SL67,AT2G20140.1,1,0.4659,0.88371,0.15465,0.27388,0.0111,0.05603,0.85884,0.59212,0.2159,0
Q8RWY6,AT2G20190.1,1,0.48508,0.95231,0.16634,0.31075,0.03261,0.07624,0.18481,0.24163,0.09508,0
Q93XY5,AT2G20230.1,1,0.64346,0.93816,0.1808,0.29034,0.04287,0.14794,0.27574,0,0.01249,0.02509
Q9S714,AT2G20260.1,0.05612,0.05457,0.02364,0.08824,0.05469,0.60107,0.13624,0.01767,0,0.04239,1
Q8LBS4,AT2G20270.1,0.1315,0.08293,0.09856,0.11962,0.11173,0.94546,1,0.0807,0.06875,0,0.79213
Q9SK74,AT2G20280.1,1,0.5263,0.94219,0.14708,0.32252,0.02325,0.07273,0.28895,0.21733,0.38481,0
A0A1P8B304,AT2G20290.2,1,0.39887,0.73247,0.21676,0.26873,0.36019,0.4722,0.06567,0,0.03626,0.31144
Q8RWW0,AT2G20300.1,0.80964,0.82309,1,0.4055,0.61384,0.01979,0.1464,0.06753,0.19051,0,0.00982
F4IUH2,AT2G20320.1,0.01993,0.07609,0,0.63406,1,0.05978,0.16304,0.71558,0.15761,0.60507,0.11051
Q9SK69,AT2G20330.1,0.12006,0.05849,0.11527,0.0143,0.0476,0,0.01722,0.35638,0.49708,1,0.01137
Q9SK66,AT2G20360.1,0.02949,0.01137,0.01701,0.10533,0.05757,0.77901,1,0.0111,0,0.01039,0.66048
Q7XJ98,AT2G20370.1,0.1126,0.45452,0.17438,0.7115,1,0.04873,0.17756,0.3418,0.01025,0,0.00213
Q9SK63,AT2G20390.1,0.15107,0.10685,0.15868,0.15602,0.13303,0.90235,1,0.00283,0,0.04617,0.77428
Q9SK61,AT2G20410.1,0.875,0.31944,0.75,0.05556,0,0.59722,0.51389,1,0.34722,0.41667,0.04167
O82662,AT2G20420.1,0.08209,0.04671,0.0577,0.08465,0.07416,0.7625,1,0.04348,0.05008,0,0.66859
Q6NLP5,AT2G20440.4,0.86914,0.79775,1,0.45608,0.70225,0.01779,0.2277,0.09459,0.01306,0.08491,0
Q9SIM4,AT2G20450.1,0.2724,0.14811,0.22378,0.19148,0.19588,0.01099,0.0581,1,0.12186,0.37298,0
F4IVE5,AT2G20490.2,0.03614,0.0052,0.02727,0.02162,0.03171,0,0.0136,0.76721,0.12782,1,0.0042
Q9SIL6,AT2G20530.1,0.05036,0.01155,0.04055,0.10061,0.06596,0.68949,1,0,0.00413,0.00717,0.5711
Q9SIL3,AT2G20560.1,0.52128,0.29255,0.52128,0.53191,0.36702,0,0.01596,0.3617,0.69681,1,0.31383
Q9SIV2,AT2G20580.1,0.72397,0.32744,0.62933,0.07629,0.17219,0.01776,0.06548,1,0.54662,0.16061,0
Q9SIV0,AT2G20610.1,0.63478,0.3776,0.65586,0,0.08827,0.34177,0.40949,0.26166,1,0.11462,0.28063
Q9SIU8-2,AT2G20630.1,0.79823,0.64404,1,0.25421,0.47119,0.0161,0.14382,0.07088,0.26613,0,0.01789
Q7Y223,AT2G20680.1,0.06009,0.24758,0.0821,0.74718,1,0.15118,0.19884,0.19916,0,0.07771,0.09302
Q9SKU8,AT2G20690.1,0.16097,0.11313,0.1365,0.0634,0.06255,0.60118,0.18688,0.11586,0.24709,0,1
Q9SKU6,AT2G20710.1,0.04185,0,0.01976,0.0889,0.04565,0.78696,1,0.06506,0.04691,0.1131,0.62547
Q9SKU1,AT2G20760.1,1,0.51015,0.84904,0.23156,0.35822,0,0.18982,0.39484,0.71522,0.24164,0.04393
Q0WUU6,AT2G20780.1,0.10405,1,0.31566,0.28178,0.41296,0.04556,0.08563,0.11263,0,0.07621,0.03585
A0A1P8AYQ6,AT2G20790.4,1,0.51173,0.94146,0.0788,0.20396,0,0.07382,0.42342,0.27324,0.08776,0.00199
Q9SKT7,AT2G20800.1,0.01925,0,0.00428,0.09436,0.05194,0.77501,1,0.02472,0.00668,0.09623,0.75061
Q9SKT6,AT2G20810.1,0.08529,0.34352,0.14833,1,0.91384,0.16597,0.35638,0.19171,0,0.01504,0.08964
Q8S8I1,AT2G20815.1,0.05317,0.03426,0.06092,0,0.01296,0.02681,0.02487,1,0.8655,0.18797,0.05034
Q9FEF9,AT2G20820.1,0.03929,0.02344,0.00693,0.10201,0.08617,0.73754,1,0.01155,0,0.08121,0.62991
F4IFK0,AT2G20830.2,0.24667,0.16989,0.24078,0.12681,0.15523,0.65992,1,0.08464,0.14903,0,0.47551
Q9SKT3,AT2G20840.1,0.31019,1,0.4673,0.45545,0.74032,0.05306,0.16896,0.20414,0,0.01475,0.02412
Q06BH3,AT2G20850.1,0.76708,0.79475,1,0.43672,0.66787,0.03824,0.12614,0.05451,0.01823,0,0.02866
Q9ZWT1,AT2G20860.1,0.03134,0.00081,0.01091,0.05966,0.05501,0.55021,1,0.03224,0.01321,0,0.44902
Q9SKT0,AT2G20890.1,0.1692,0.10625,0.13036,0.04383,0.04456,0.66346,0.08063,0.02838,0,0.14269,1
Q9C5E5,AT2G20900.1,0.48552,0.35046,0.51702,0.2092,0.29717,0.0237,0.08272,1,0.35635,0.30512,0
Q9SKS8,AT2G20920.1,0.00903,0.02682,0.00748,0.02708,0.03534,0.50735,0.08073,0,0.00671,0.01315,1
