ID1,ID2,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10
F4HPG6,AT1G33060.1,1,0.96335,0.20419,0.37173,0.96859,0,0.75393,0.25654,0.74346,0.92147
F4HPH2,AT1G33100.1,0.30058,0.93642,0.44509,0.27457,0.63006,0,0.07803,0.35549,1,0.30636
Q8W488,AT1G33110.1,0.34893,0.96501,0.25299,0.11951,0.6201,0.08287,0,0.11201,1,0.45509
P49209,AT1G33120.1,0.51482,0.65437,0.10089,0,0.53908,0.4146,1,0.02292,0.5935,0.54144
Q93ZW4,AT1G33230.1,1,0.45231,0.21872,0.00055,0.54493,0,0.08183,0.06883,0.51189,0.96872
Q9C881,AT1G33250.1,0.91431,0.08282,0.24846,0.11767,0.37474,0,0.0861,0.1804,0.11808,1
F4HPI7,AT1G33270.2,0.01978,0.00675,0.31224,1,0,0.17915,0.11308,0.91973,0.0107,0.02536
Q66GN9,AT1G33360.1,0,0.03554,0.74846,1,0.06234,0.07306,0.34822,0.60492,0.02561,0.02303
Q9C813,AT1G33390.1,0.02656,0.0061,0,0.05492,0.05468,0.11354,1,0.00275,0.02919,0.0457
Q9C811,AT1G33410.2,0.02371,0.02702,0,0.0151,0.06405,0.23971,1,0.01142,0.05988,0.03724
Q9C803,AT1G33490.1,1,0.42834,0.38651,0.09039,0.55606,0,0.06154,0.15623,0.50662,0.91143
Q9C801,AT1G33520.1,0.02106,0.03798,0,0.0097,0.05316,0.19977,1,0.01435,0.04735,0.02554
A0A1P8AWX3,AT1G33590.2,0.23294,0.02701,0.06822,0,0.21543,0.17811,1,0.01156,0.07727,0.32372
F4HR91,AT1G33610.1,0.11669,0.20301,0,0.01581,0.1877,1,0.85596,0.02911,0.21079,0.12497
Q4PT10,AT1G33670.1,0.08449,0.12911,0.00128,0,0.14484,0.01975,1,0.00402,0.17228,0.11796
Q0WLY0,AT1G33680.1,0.01353,0.07022,0,0.01187,0.05502,0.18269,1,0.0083,0.06817,0.01392
Q8W467,AT1G33780.1,0.0333,0.01771,0.0466,0.97887,0.00922,0.06007,0.04448,1,0,0.05262
Q9LQ32,AT1G33800.1,0,0.0017,0.00628,0.03127,0.03673,0.11904,1,0.02505,0.01545,0.01262
Q8L9M8,AT1G33810.1,0.22091,0.03401,0.11345,0.84942,0.08401,0,0.06288,1,0.0575,0.23437
Q9C8U2,AT1G33830.1,0.74562,0.0649,0.26007,0.08195,0.47276,0,0.13453,0.11369,0.11937,1
F4HT21,AT1G33970.1,0.80676,1,0.10789,0,0.99517,0.90338,0.55556,0.11514,0.85668,0.95169
Q9FVW4,AT1G33980.1,0.46099,0.51773,0.26241,0.0922,0.51773,1,0.21277,0,0.49645,0.2695
Q9FVW3,AT1G33990.1,0.64708,1,0.08772,0,0.87719,0.0924,0.07398,0.00526,0.9769,0.79386
Q9FEC1,AT1G34000.1,0.00548,0,0.0321,0.95683,0.01532,0.09182,0.12001,1,0.0038,0.04116
Q9FDZ5,AT1G34020.1,1,0.05323,0.37386,0.08653,0.18946,0,0.05575,0.14077,0.09233,0.62412
Q84MA2-2,AT1G34120.1,0.48486,1,0.14408,0.05498,0.63187,0,0.00118,0.04616,0.70479,0.69656
Q9FX21,AT1G34130.1,1,0.19733,0.29471,0,0.43413,0.05262,0.02197,0.07365,0.29092,0.85394
A0A1P8ATT9,AT1G34160.2,0.00675,0.03065,1,0.58545,0.04779,0.00312,0.15948,0.53247,0.02234,0
Q9XIC5,AT1G34190.1,0.83345,0.72218,0.12578,0,0.81272,0.23912,0.2405,0.02557,0.79198,1
Q9XIC7,AT1G34210.1,0.65382,0.76911,0.12769,0.36871,1,0.20444,0,0.37884,0.79784,0.85467
Q9XIC8,AT1G34220.2,0.74964,0.81971,0.1335,0,1,0.79497,0.55209,0.03847,0.87108,0.87939
Q9XID0,AT1G34260.1,0.30807,0.55025,0,0.09555,0.56837,0.10049,1,0.05601,0.67216,0.38221
Q9XID1,AT1G34270.1,0.7171,0.0809,0.1795,0.03168,0.73394,0,0.03779,0.09359,0.19947,1
Q9XID3,AT1G34300.1,0.61399,1,0.14052,0.06441,0.65952,0.01234,0,0.04197,0.82565,0.71009
Q6NQ48,AT1G34320.1,0.62477,0.88352,0.05218,0.00419,0.9265,0.03747,0.17456,0,1,0.80054
Q9XID7,AT1G34340.1,1,0,0.69377,0.01429,0.1327,0.1327,0.62164,0.43314,0.12181,0.78156
Q67Y14,AT1G34350.1,1,0.3511,0.40311,0.12264,0.49873,0,0.28735,0.27257,0.47476,0.88246
A0A1P8AU34,AT1G34360.2,0.00594,0.05441,0.35909,1,0.02539,0.09904,0.44615,0.35003,0.0532,0
Q9C8N7,AT1G34390.1,0.97077,0.24275,0.2378,0.06019,0.62695,0,0.02502,0.11593,0.3136,1
Q9C8P0,AT1G34430.1,0.01754,0.00571,0.04467,1,0.00145,0.02759,0.10035,0.99638,0,0.0307
Q9LNL3,AT1G34540.1,0.85669,0.44694,0.36583,0.03257,0.61273,0,0.03194,0.06346,0.41921,1
F4HV06,AT1G34550.1,1,0.1494,0.20713,0,0.4146,0.7561,0.09424,0.07214,0.22392,0.92406
F4HV08,AT1G34570.1,0.58117,0.84447,0.24693,0.37244,1,0,0.50205,0.2101,0.99318,0.74216
B3H452,AT1G34630.2,0.50928,0,0.81149,0.40754,0.14243,0.02035,1,0.75524,0.09575,0.37822
Q9S9Z7,AT1G34750.1,0.80105,0.69948,0.19349,0.11819,1,0,0.0939,0.12585,0.8072,0.89434
Q9SA00,AT1G34780.1,0.96875,0.30556,0.59722,0,0.65278,0.71181,0.11806,0.12153,0.57292,1
Q9C6E4,AT1G35140.1,0.84601,0.18949,0.28424,0.23453,0.78353,0,0.49483,0.24346,0.42179,1
P46077,AT1G35160.1,0.55788,0.71573,0.00439,0.02102,0.76902,0.40116,0.2505,0,1,0.6058
F4HYA7,AT1G35220.1,0.42012,0.53423,0.02593,0,0.46784,1,0.88797,0.04979,0.44502,0.47303
F4HYC0,AT1G35340.4,0.02132,0,0.04961,0.96679,0.00164,0.02419,0.19188,1,0.01804,0.02173
Q9C8P5,AT1G35420.1,0.00016,0,0.02244,0.90947,0.00465,0.11023,0.00388,1,0.00408,0.01448
F4HYD7,AT1G35470.1,0.10287,0.17385,0,0.03161,0.17989,0.1819,1,0.02241,0.18247,0.11552
Q8H1E6,AT1G35510.1,1,0.22074,0.33594,0.10507,0.43594,0,0.14286,0.21152,0.29355,0.90323
Q9LQF2,AT1G35580.1,0.0188,0.02059,0,0.02039,0.03108,1,0.28009,0.02395,0.03979,0.02316
Q94F09,AT1G35620.1,1,0.35967,0.29547,0.06534,0.55349,0,0.08158,0.12896,0.40987,0.94653
F4HZZ6,AT1G35660.1,0,1,0,0,0,0,0,0,0,0
Q39016,AT1G35670.1,0.33256,0.26929,0.00694,0,0.38426,0.87731,1,0.01312,0.32793,0.39043
P51412,AT1G35680.1,0.0097,0.00053,0.02518,1,0.00444,0.07198,0.45992,0.99878,0,0.01821
Q9SYT0,AT1G35720.1,0.32044,0.59199,0,0.01986,0.50892,1,0.00191,0.0077,0.65558,0.37654
Q9LP18,AT1G35780.1,0.64152,0.59853,0.0834,0.03433,1,0,0.07755,0.03214,0.77758,0.74161
F4I1K2,AT1G36050.1,1,0.23852,0.22998,0,0.48501,0.00183,0.12081,0.08421,0.32823,0.88852
A0A1P8ARG2,AT1G36070.3,0.06758,0.01281,0.08136,0.91704,0.01377,0.26553,0.0378,1,0,0.07079
A0A1P8AVM4,AT1G36085.1,0.22573,0.28487,0.05717,0.09611,0.27304,0,1,0.069,0.24199,0.25481
Q38970,AT1G36160.1,0.13017,0.21425,0.03903,0,0.20037,0.29492,1,0.00812,0.2132,0.15715
F4I1L3,AT1G36180.1,0.00837,0.0221,0,0.17418,0.04109,0.06292,1,0.18529,0.0422,0.02576
Q8GUN7,AT1G36280.1,0.01956,0,0.03888,0.99685,0.00288,0.08545,0.17944,1,0.00664,0.03722
Q94A09,AT1G36310.1,0.56499,0.92557,0.0234,0.03581,0.96569,0.14792,0.22745,0,1,0.74306
Q9C8X8,AT1G36320.1,0.01136,0,0.03576,0.85297,0.00484,0.09844,0.27345,1,0.0305,0.04859
Q84WV0,AT1G36370.1,0.00079,0,0.00369,0.00593,0.02346,0.01638,1,0.0052,0.02799,0.00272
F4I1M5,AT1G36380.1,1,0.35774,0.20042,0.06386,0.49585,0,0.11786,0.14642,0.4351,0.91173
Q9C8X4,AT1G36390.1,0.00059,0.00059,0.02636,0.94885,0,0.05424,0.01563,1,0.00187,0.01329
Q9C8F1,AT1G36730.1,0.07673,0.102,0,0.01696,0.14965,0.37202,1,0.02292,0.13836,0.09683
P11035,AT1G37130.1,0.09891,0.16534,0,0.02519,0.15918,1,0.4778,0.04107,0.17834,0.12702
F4I7X1,AT1G41830.1,0.10359,0,0.07842,0.04574,0.03588,0.10786,1,0.05751,0.02312,0.07007
Q9FZH0,AT1G41880.1,0.33981,0.42233,0.12136,0.1165,0.08738,0,1,0.17961,0.32039,0.34466
F4I9G3,AT1G42430.2,0.01705,0.0016,0.03315,0.95718,0.0175,0.07892,0.44503,1,0,0.042
Q9ASU6,AT1G42440.1,0.00856,0.01328,0,0.00845,0.03965,0.02752,1,0.01111,0.03443,0.01048
F4I9G5,AT1G42470.1,0.74689,1,0.1908,0.07551,0.79021,0,0.04102,0.06161,0.89262,0.81055
Q680L3,AT1G42480.1,0.97329,0.38747,0.26991,0.0915,0.74829,0,0.08579,0.14837,0.50407,1
A0A1P8AT56,AT1G42540.3,1,0,0,0.41935,0.64516,0,0,0,0.80645,0
Q9C8E6,AT1G42550.1,0.69217,0.75949,0.0543,0,1,0.13455,0.42143,0.00553,0.97826,0.86623
Q9C7S3,AT1G42960.1,0.08487,0,0.07427,1,0.03784,0.0224,0.11015,0.98636,0.0244,0.10531
P25857,AT1G42970.1,0.02355,0.01036,0.0511,0.9433,0.01096,0.09266,0.00468,1,0,0.0464
Q9C8C1,AT1G43130.1,0.5209,0.06301,0.10792,0,1,0.04554,0.14722,0.04304,0.43793,0.78478
P17094,AT1G43170.1,0.52834,0.68787,0.09726,0.08368,0.53358,0.24806,1,0,0.60688,0.51779
A8MR27,AT1G43190.3,0.10506,0.14752,0,0.00754,0.16691,0.39929,1,0.0109,0.17892,0.11722
Q8L7S9,AT1G43560.1,0.02151,0.00465,0.10756,1,0.0032,0.0564,0.08605,0.8561,0.00901,0
Q9XIG2,AT1G43580.1,1,0.36287,0.33099,0.11322,0.53094,0,0.11874,0.1761,0.40279,0.92293
Q9XIG1,AT1G43620.1,0.34713,1,0.19108,0,0.62898,0.82962,0.1871,0.1043,0.84076,0.58997
Q9MA79,AT1G43670.1,0.64117,0.9487,0.03349,0.01597,1,0.40287,0.0151,0,0.9823,0.75928
Q8VYV0,AT1G43690.1,0.81359,0.77043,0.03719,0,1,0.1584,0.16345,0.04637,0.85537,0.87144
Q9MA75,AT1G43700.1,0.32712,0.43934,0.11161,0,0.52903,1,0.38882,0.20373,0.50659,0.43189
Q9MA74,AT1G43710.1,0.16825,0.24822,0,0.0181,0.25486,1,0.46689,0.02181,0.2856,0.2091
Q8LBX7,AT1G43790.1,0.01243,0,0.0173,0.09886,0.02362,0.03619,1,0.05644,0.0129,0.00956
Q84VY3,AT1G43800.1,0.02699,0,0.06795,0.84796,0.03316,0.11604,1,0.85115,0.02045,0.04668
Q8W234,AT1G43850.1,0.01752,0.02682,0,0.03043,0.04554,0.00851,1,0.01692,0.04724,0.03513
Q9MAR2,AT1G43860.1,0.26386,0.35369,0.6475,0.26117,0.3683,0,1,0.29686,0.36666,0.29067
O23657,AT1G43890.1,1,0.50009,0.29501,0.03773,0.92674,0.09978,0,0.08679,0.71229,0.99342
Q8VZN9,AT1G43900.1,1,0.31081,0.20368,0,0.50477,0.19139,0.03714,0.07076,0.37537,0.91805
Q9LP11,AT1G43910.1,1,0.67203,0.29348,0.12124,0.66139,0,0.11124,0.1586,0.68433,0.95538
Q8GUM3,AT1G44100.1,0.79437,0.74603,0.18254,0.03608,0.98846,0.06205,0.05339,0,0.80375,1
Q9C6Y5,AT1G44130.1,1,0,0.9513,0.33276,0.34387,0.13627,0.48783,0.64417,0.04571,0.94789
Q70DU8,AT1G44170.1,0.66396,0.91528,0.39234,0.18271,0.75823,0,0.17702,0.17013,1,0.73254
Q9C6Y8,AT1G44180.1,1,0.30723,0.29167,0.12775,0.58791,0,0.13507,0.19277,0.40797,0.96841
Q8VYX0,AT1G44350.1,0.95992,0.2173,0.31435,0.14979,0.60127,0,0.28903,0.14768,0.27004,1
Q9MBA1,AT1G44446.1,0.00371,0.04016,0,0.88199,0.05622,0.55792,0.24652,1,0.02348,0.07445
Q9XF91,AT1G44575.1,0.09674,0,0.15036,0.9516,0.01729,0.05801,0.1262,1,0.00679,0.06838
Q5Q0E8,AT1G44780.2,0.03027,0.03986,0,0.03431,0.06912,0.12664,1,0.02119,0.09384,0.05802
Q84QC1,AT1G44790.1,0.19159,0.36251,0.00965,0.17436,0.39214,1,0,0.30255,0.39628,0.34252
Q9LPF0,AT1G44810.1,0.03422,0.02231,0,0.00286,0.07808,0.31806,1,0.01085,0.0713,0.04266
Q9LPE9,AT1G44820.1,0.98914,0.32123,0.24812,0.06236,0.59104,0,0.01459,0.12181,0.37249,1
Q8GXG9,AT1G44835.1,0.13931,0.28436,0,0.00831,0.25199,0.19261,1,0.00785,0.29136,0.16756
Q9LPD9,AT1G44900.1,0.00666,0.01034,0,0.0069,0.03378,0.10088,1,0.00592,0.02827,0.01011
B6EUA9,AT1G44910.1,0.00495,0.00919,0,0.00378,0.03334,0.11229,1,0.00476,0.0303,0.00661
Q9LPD7,AT1G44920.1,0.0696,0,0.10425,0.96551,0.02079,0.00647,0.02464,1,0.01016,0.08824
Q9LPD5,AT1G44960.1,1,0.48862,0.26927,0.09527,0.61696,0,0.0789,0.15404,0.61368,0.95286
Q9MAK9,AT1G45000.1,0.41756,0.96876,0,0.07028,0.80184,1,0.74773,0.03946,0.97973,0.54785
Q6NQA0,AT1G45110.1,0.13202,0.05352,0.43265,1,0.12132,0,0.63515,0.6066,0.0446,0.21945
Q39241,AT1G45145.1,0.64454,0.83042,0.06156,0.00543,0.76645,0.27882,0.69825,0,1,0.78455
Q7Y231,AT1G45150.1,0.11425,0.20024,0.00357,0,0.19905,1,0.02737,0.00744,0.1931,0.16215
Q1H5C9,AT1G45170.1,0.4509,0.07496,0.31357,0.74178,0.17382,0.07898,0,1,0.12789,0.43699
A0A1P8AMX7,AT1G45207.3,0.78716,0.51605,0.0761,0,1,0,0.30083,0.02854,0.85137,0.93341
F4HRD2,AT1G45230.2,0.00773,0,0.02463,0.9617,0.01528,0.02931,0.08378,1,0.00072,0.01744
F4HRC1,AT1G45233.2,0.01522,0.03652,0,0.01882,0.04441,1,0.44646,0.02698,0.05368,0.02836
Q9C636,AT1G45688.1,0.43915,0.50134,0.06715,0.00798,1,0,0.05084,0.01843,0.57177,0.65261
Q9C629,AT1G46840.1,1,0.28617,0.42228,0.18231,0.51397,0,0.16619,0.21777,0.47636,0.94592
P43297,AT1G47128.1,0.59438,0.10222,0.08527,0,0.45259,1,0.561,0.07242,0.14936,0.68757
Q9C500,AT1G47200.1,0.52923,0.59241,0.17087,0,0.77395,1,0.08656,0.03262,0.3641,0.60451
Q9C6B2,AT1G47240.1,0.17517,0.07078,0.0257,0,1,0.09938,0.02992,0.02847,0.44813,0.30144
O23712,AT1G47250.1,0.35691,1,0.01683,0.04442,0.69113,0.12937,0.73873,0,0.9693,0.46894
Q9C6B3,AT1G47260.1,0.06245,0.004,1,0.33057,0.04614,0.00214,0.00327,0.38476,0,0.04233
Q9FX01,AT1G47290.1,0.96888,0.42192,0.29154,0.10436,0.59299,0,0.07705,0.18098,0.55784,1
Q9FX03,AT1G47310.1,0.93691,0.35828,0.24794,0.08814,0.54851,0,0.16075,0.12809,0.35923,1
Q8RY60,AT1G47330.1,0.61095,1,0.09268,0.02714,0.79667,0,0.04564,0.03994,0.95865,0.69874
Q9FX08,AT1G47380.1,0.78141,0.68182,0.01176,0.01059,1,0.15352,0.17683,0,0.80533,0.86042
Q9SX77,AT1G47420.1,0,0.11055,0.4643,1,0.06699,0.00029,0.55564,0.17085,0.11427,0.00431
Q9SX80,AT1G47500.1,0.13013,0.24816,0.02381,0,0.25169,0.89842,1,0.00525,0.2413,0.14335
Q9SX83,AT1G47530.1,0.37872,0.80638,0.25887,0.15957,0.66525,0,0.11844,0.1461,1,0.49504
Q9SX85,AT1G47550.1,0.83266,0.81808,0,0.04099,0.95998,0.23409,0.96278,0.01415,1,0.95519
F4HTA1,AT1G47550.2,0.39036,0.25542,0.03293,0.01124,0.41365,1,0,0.01687,0.28675,0.46345
Q9SX96,AT1G47640.1,1,0.22922,0.32801,0.07853,0.47748,0,0.15157,0.14262,0.35246,0.92962
Q9SX98,AT1G47670.1,0.50866,0.65878,0.07336,0.0294,1,0.03061,0,0.02109,0.71496,0.69997
A0A1P8API2,AT1G47710.2,0.62585,0.90134,0.03246,0.01805,1,0.05449,0.12292,0,0.96004,0.76799
Q9FZF1,AT1G47750.1,0.8245,0.1596,0.96879,0.59364,0.28887,0,0.1119,1,0.24499,0.64488
Q84WL9,AT1G47830.1,0.5814,0.93212,0.01658,0,0.92061,1,0.64858,0.00506,0.95149,0.6395
Q9FV70,AT1G47870.1,0.11067,0,0.07708,0.09289,0.08893,0.23518,1,0.03063,0.06324,0.07708
F4HV50,AT1G47900.2,0.84512,0.78782,0,0.09624,1,0.6983,0.73098,0.09355,0.83124,0.96195
Q9C7Y9,AT1G47970.1,0.02328,0.00663,0,0.0124,0.02379,1,0.54427,0.0435,0.0294,0.02005
Q9M5K3,AT1G48030.1,0,0.06407,0.30481,1,0.02544,0.07194,0.12773,0.35599,0.03536,0.00584
A0A1P8AMQ1,AT1G48090.2,0.29215,0.3922,0.00848,0.00799,0.36329,0.33995,1,0,0.36297,0.36014
F4HWS5,AT1G48110.1,0.29355,0.37632,0,0.05921,0.35462,1,0.40794,0.03379,0.36516,0.3726
Q9LNG5,AT1G48120.1,0.01771,0.01543,0.00686,0,0.03714,1,0.82343,0,0.01886,0.01486
Q943Z6,AT1G48160.1,0.49472,0.52985,0.14688,0.05899,0.50687,1,0.53665,0,0.56007,0.55573
Q8VYQ0,AT1G48170.1,0.44058,0.70412,0.0962,0.02587,0.56346,1,0.01536,0,0.61196,0.58529
Q6NPH1,AT1G48200.1,0.07428,0.02915,1,0.35913,0.03194,0,0.02388,0.41464,0.01706,0.05024
F4HWU0,AT1G48210.1,0.68296,0.98839,0.1226,0.10397,0.97164,0,0.15177,0.09479,1,0.92169
A0A1P8AT28,AT1G48230.2,0.73248,0.42407,0,0.15537,0.43925,0.14603,0.05841,0.16121,0.39019,1
Q9LNH6,AT1G48240.1,0.56146,0.97111,0.1197,0.07422,0.77182,0.25292,0,0.04763,1,0.61079
O04714,AT1G48270.1,0.37828,0.05125,0.08529,0,1,0.04131,0.04666,0.06158,0.3559,0.55995
Q9SX68,AT1G48350.1,0.00799,0,0.04593,1,0.01086,0.053,0.23386,0.94266,0.00667,0.02661
Q6R3K4,AT1G48370.1,0.81432,1,0.20563,0.07263,0.74066,0,0.04859,0.09514,0.80921,0.9023
O04379,AT1G48410.1,0.29988,0.17214,0,0.08647,0.23993,0.23023,1,0.025,0.19304,0.28618
F4HYF3,AT1G48420.1,0.22701,0.29681,0.08099,1,0.31138,0.18449,0,0.92244,0.34771,0.26784
A0A1P8AU45,AT1G48430.2,0.46359,0.72573,0.01537,0,0.87864,0.40939,0.41586,0.03074,1,0.61327
Q8LDS7,AT1G48440.1,1,0.40858,0.30384,0.08081,0.54582,0,0.0781,0.15892,0.56659,0.8
A0A1P8APR1,AT1G48460.2,0.19048,0.00067,0.05835,0.96579,0.04561,0.01811,0.06573,1,0,0.15292
Q8GXW5,AT1G48470.1,0.52169,0.97146,0,0.17922,0.96005,0.2774,0.06279,0.13699,1,0.73174
Q9LP77,AT1G48480.1,0.49044,1,0.09656,0.03782,0.63066,0,0.04084,0.034,0.77489,0.51559
A0A1P8AVQ0,AT1G48490.4,0.31016,0.45455,0,0,0.34759,0,0.10695,0,0.57219,1
Q9FV81,AT1G48520.1,0.01708,0.01911,0.15244,1,0.01426,0.1678,0,0.91422,0.00619,0.02476
Q9LP67,AT1G48570.1,0.00563,0,0.47468,1,0.0429,0.71941,0.82208,0.92616,0.01899,0.06188
Q944H0,AT1G48600.1,0.16625,0.25649,0.00423,0,0.21897,1,0.03714,0.05041,0.24168,0.16914
Q94AD1,AT1G48610.1,0,0.03491,0.08396,0.01348,0.0464,0.07181,1,0.09943,0.05855,0.01613
Q4V3D1,AT1G48620.1,0,0.00662,0.03018,0.10854,0.01523,0.12881,1,0.16018,0.02446,0.00085
Q9C4Z6,AT1G48630.1,0.22807,0.54068,0,0.01931,0.39009,0.44107,1,0.00553,0.48569,0.27034
Q8S9K7,AT1G48635.1,0.75063,0.19183,1,0.39054,0.34065,0,0.04804,0.70783,0.27394,0.60683
F4HYJ7,AT1G48650.1,0.40398,0,0.53864,0.57588,0.12108,0.66792,1,0.60047,0.03162,0.35246
Q9C744,AT1G48760.1,0.38211,0.9146,0.02777,0,0.72311,0.65802,1,0.01456,0.87654,0.54974
Q8VYB5,AT1G48790.1,0.29762,0.34524,0,0,0.5,0,0,0,0.46429,1
Q9C514,AT1G48830.1,0.5251,1,0.14827,0.1864,0.75657,0,0.69339,0.09225,0.90786,0.58582
Q8VXZ2,AT1G48840.1,0.84036,0.55943,0.13822,0,0.6783,0.4416,0.02384,0.16413,0.67381,1
P57720,AT1G48850.1,0.0103,0,0.03424,0.94801,0.01023,0.07952,0.46138,1,0.00771,0.033
Q9FVP6,AT1G48860.1,0.02033,0.01039,0.03926,1,0,0.04917,0.00956,0.91051,0.00803,0.03599
P49967,AT1G48900.1,0.36113,0.69389,0.01445,0,0.5862,1,0.76396,0.03057,0.71825,0.45058
Q9FVQ1,AT1G48920.1,0.00611,0.00844,0,0.00274,0.03343,0.08751,1,0.00886,0.04014,0.01244
F4I045,AT1G48950.1,0.00433,0.02054,0,0.00303,0.04325,0.85381,1,0.02054,0.03482,0.01341
F4I048,AT1G48970.1,0.23078,0.51471,0.01445,0.01676,0.45782,0.42661,1,0,0.53861,0.31728
Q8RXA7,AT1G49040.1,0.74457,0.86126,0.03185,0.03887,0.87465,0.26596,0.90046,0,1,0.86894
Q9M9B4,AT1G49140.1,0.11927,0.0549,1,0.24044,0.06853,0,0.0231,0.36577,0.03521,0.10943
Q8LD83,AT1G49245.1,0.11211,0.45291,0,0.07623,0.52915,0.1435,1,0.12108,0.50224,0.25561
Q9XI96,AT1G49270.1,0.57741,1,0.02936,0.02794,0.86222,0,0.11955,0.02154,0.91619,0.78504
Q9XI98,AT1G49300.1,0.59129,1,0.27636,0,0.74082,0.00335,0.01707,0.04386,0.84486,0.73066
A0A1P8AWA3,AT1G49340.3,0.55138,0.76331,0.09126,0.03782,0.86026,0,0.24768,0.02519,1,0.70002
Q94AT3,AT1G49350.1,0.12595,0.31818,0.03598,0,0.39678,0.30398,1,0.03977,0.50189,0.17708
Q9XIA6,AT1G49400.1,0.00637,0.04061,0.85238,1,0.044,0.01443,0.44306,0.58013,0.04151,0
Q9XIA9,AT1G49430.1,0.73719,0.78238,0.06966,0,1,0.12723,0.52015,0.01554,0.86672,0.73978
Q9XIB5,AT1G49480.1,0,0.07531,0,0,0,0.16318,1,0.0795,0.12971,0
A0A1P8AVI5,AT1G49510.2,0.27977,0.02032,0.14225,0.88894,0.07561,0,0.15737,1,0.03592,0.19329
Q501B9,AT1G49520.1,0.01404,0.03724,0,0.05983,0.05128,0.4243,1,0.07387,0.04396,0.01893
F4I1S8,AT1G49540.2,0.13678,0.2,0,0.00365,0.20365,1,0.5307,0.03283,0.24134,0.12523
Q9FX86,AT1G49580.1,0.83181,0.7234,0.12969,0,1,0.03951,0.39919,0.02533,0.93212,0.85613
Q7XA66,AT1G49590.1,0.10821,0.10887,0.00456,0.01369,0.15711,0.04107,1,0,0.10756,0.08018
F4I3B3,AT1G49600.1,0.06843,0.09135,0,0.01509,0.11922,0.74878,1,0.00932,0.12367,0.07808
Q8VY06,AT1G49630.1,0.04893,0,0.17109,1,0.04091,0.42042,0.13224,0.9431,0.01326,0.10042
Q9FX93,AT1G49650.1,0.00281,0,0.04846,1,0.00776,0.02086,0.12862,0.97109,0.00907,0.02245
Q9FX94,AT1G49660.1,0.56668,0.88798,0.04707,0,0.98839,0.21745,0.24976,0.0182,1,0.70819
F4I3C3,AT1G49670.2,0.22826,0.25971,0.42238,0.383,0.25228,0,1,0.52371,0.35836,0.21312
Q9FX97,AT1G49710.1,0.78641,0.0621,0.18626,0.04604,0.38913,0,0.09228,0.10409,0.1224,1
Q9FX99,AT1G49730.2,0.75416,1,0.23526,0.45793,0.88212,0,0.31436,0.37884,0.91134,0.88312
Q9FXA0,AT1G49740.1,0.37977,0,0.2615,0.44163,0.11905,0.11793,1,0.35156,0.05351,0.27998
Q9FXA2,AT1G49760.1,0.31954,0.64745,0.01731,0.00543,0.60153,0.7103,1,0,0.58463,0.39605
Q9C6D2,AT1G49820.1,0.3959,0.63475,0.01,0.00969,0.67064,1,0.01175,0,0.75181,0.50904
Q8GXX0,AT1G49880.1,0.41406,0.125,0.15625,0.90625,0.20312,0,0.86458,1,0.14844,0.36198
Q9C702,AT1G49920.1,0.05573,0.05271,0.02718,0,0.09883,0.30117,1,0.02086,0.09883,0.09334
Q9C703,AT1G49930.1,0.02181,0.01558,0.04798,1,0.00935,0.02243,0.0162,0.99813,0,0.02741
Q8VWK4,AT1G49950.1,0.13671,0.26681,0,0.0419,0.19184,0.06064,1,0.03749,0.18302,0.15436
Q9XJ35,AT1G49970.1,0.0348,0.00245,0.04397,0.97139,0.00097,0.06649,0.05491,1,0,0.0612
Q9LPM3,AT1G50020.1,0.04169,0,0.05527,1,0.0192,0.0459,0.07541,0.93255,0.00984,0.02951
F4I4X6,AT1G50030.2,0.52299,1,0.1133,0.0025,0.71328,0.1886,0.66821,0,0.9933,0.67608
Q9LPM9,AT1G50110.1,0.24214,0.27685,0.01204,0,0.36861,1,0.04877,0.00031,0.31171,0.31827
A0A1P8ASX9,AT1G50120.2,0.96303,0.1876,0.22793,0,0.35396,0.06584,0.17721,0.03926,0.21845,1
F4I4Y5,AT1G50140.2,0,0.02723,0.65311,1,0.03655,0.00448,0.67065,0.62477,0.01977,0.00485
A0A1P8AWY5,AT1G50170.3,0.01898,0.00835,0.05204,0.92329,0.00896,0.09774,0.03693,1,0,0.05219
Q9SX38,AT1G50180.1,0.01079,0.01451,0,0.01749,0.02444,1,0.35728,0.00484,0.02072,0.01129
P36428-2,AT1G50200.1,0.33257,0.53803,0.05795,0.06144,0.52392,1,0,0.05834,0.57736,0.40533
Q2QAV0,AT1G50240.2,0.06211,0.08603,0,0.00362,0.0841,0.05365,1,0.00652,0.1247,0.07467
Q39102,AT1G50250.1,0.0541,0,0.0777,0.98679,0.0153,0.03954,0.04658,1,0.01451,0.07053
A0A1P8ARX2,AT1G50300.2,0,0.00244,0.00732,0,0.05366,0.32195,1,0.0039,0.03073,0.00829
Q8LD49,AT1G50320.1,0.0447,0.00083,0.04698,0.89832,0.02048,0.10801,0.02287,1,0,0.06108
F4I507,AT1G50360.1,0.45093,1,0,0.07254,0.69673,0.16587,0.2761,0.06316,0.89886,0.57623
Q9SX52,AT1G50370.1,0.50561,0.94882,0,0.10747,0.82214,0.06051,0.19096,0.09637,1,0.60209
A0A1P8ATN7,AT1G50380.2,0.39213,0.48015,0,0.80587,0.60629,0.95907,0.0961,1,0.6741,0.46574
